index,image,llava_output,shuffled_options,prompted_questions
1702,data/images/quantifier/test_1702.png,"[['A'], ['B'], ['D'], ['D'], ['B']]","[{'a': 'some', 'b': 'most', 'c': 'all', 'd': 'almost none', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'almost all', 'i': 'few'}, {'a': 'some', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'most', 'f': 'almost none', 'g': 'none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'almost all', 'e': 'few', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'some', 'c': 'most', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'all', 'i': 'few'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'the smaller part', 'e': 'many', 'f': 'none', 'g': 'few', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: almost none\nE: many\nF: the smaller part\nG: none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: all\nD: few\nE: most\nF: almost none\nG: none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: almost all\nE: few\nF: many\nG: the smaller part\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: most\nD: the smaller part\nE: almost all\nF: many\nG: almost none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: the smaller part\nE: many\nF: none\nG: few\nH: all\nI: most\nAnswer:']"
1735,data/images/quantifier/test_1735.png,"[['D'], ['A'], ['B'], ['A'], ['A']]","[{'a': 'few', 'b': 'many', 'c': 'none', 'd': 'the smaller part', 'e': 'almost none', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'none', 'b': 'many', 'c': 'some', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'few', 'h': 'all', 'i': 'almost none'}, {'a': 'almost all', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'none', 'c': 'almost all', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'all'}, {'a': 'most', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'all', 'f': 'none', 'g': 'few', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: none\nD: the smaller part\nE: almost none\nF: some\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: some\nD: almost all\nE: the smaller part\nF: most\nG: few\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: almost none\nD: all\nE: none\nF: many\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: almost all\nD: some\nE: almost none\nF: many\nG: few\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: many\nD: almost all\nE: all\nF: none\nG: few\nH: some\nI: the smaller part\nAnswer:']"
1160,data/images/quantifier/test_1160.png,"[['A'], ['B'], ['B'], ['B'], ['D']]","[{'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'some', 'e': 'none', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'few'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'none', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'almost none', 'e': 'none', 'f': 'all', 'g': 'some', 'h': 'few', 'i': 'almost all'}, {'a': 'none', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'almost none', 'c': 'many', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'most', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: some\nE: none\nF: most\nG: the smaller part\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: none\nE: almost all\nF: almost none\nG: all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: almost none\nE: none\nF: all\nG: some\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: all\nD: the smaller part\nE: few\nF: some\nG: almost all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: many\nD: the smaller part\nE: almost all\nF: some\nG: most\nH: all\nI: none\nAnswer:']"
1014,data/images/quantifier/test_1014.png,"[['B'], ['I: almost all'], ['D'], ['D'], ['I']]","[{'a': 'almost all', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'most', 'f': 'all', 'g': 'the smaller part', 'h': 'few', 'i': 'almost none'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'most', 'g': 'many', 'h': 'almost none', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'some', 'e': 'few', 'f': 'the smaller part', 'g': 'none', 'h': 'many', 'i': 'most'}, {'a': 'few', 'b': 'almost none', 'c': 'none', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'most', 'i': 'many'}, {'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: some\nD: none\nE: most\nF: all\nG: the smaller part\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: none\nE: all\nF: most\nG: many\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: some\nE: few\nF: the smaller part\nG: none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: none\nD: some\nE: almost all\nF: the smaller part\nG: all\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: few\nE: many\nF: most\nG: all\nH: almost all\nI: some\nAnswer:']"
1109,data/images/quantifier/test_1109.png,"[['H'], ['B'], ['B'], ['B'], ['A']]","[{'a': 'none', 'b': 'all', 'c': 'the smaller part', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'almost all'}, {'a': 'most', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'almost none', 'i': 'some'}, {'a': 'most', 'b': 'some', 'c': 'none', 'd': 'all', 'e': 'many', 'f': 'few', 'g': 'the smaller part', 'h': 'almost none', 'i': 'almost all'}, {'a': 'some', 'b': 'almost none', 'c': 'most', 'd': 'none', 'e': 'almost all', 'f': 'all', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}, {'a': 'some', 'b': 'almost none', 'c': 'none', 'd': 'most', 'e': 'the smaller part', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: the smaller part\nD: many\nE: few\nF: almost none\nG: most\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: the smaller part\nD: many\nE: few\nF: none\nG: all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: none\nD: all\nE: many\nF: few\nG: the smaller part\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: most\nD: none\nE: almost all\nF: all\nG: many\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: none\nD: most\nE: the smaller part\nF: many\nG: all\nH: almost all\nI: few\nAnswer:']"
1019,data/images/quantifier/test_1019.png,"[['E'], ['D'], ['D'], ['D'], ['B']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'many', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'almost all', 'g': 'some', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'few', 'g': 'almost all', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'the smaller part', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'some', 'g': 'many', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: none\nE: some\nF: all\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: none\nD: few\nE: almost none\nF: almost all\nG: some\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: most\nD: many\nE: all\nF: few\nG: almost all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: none\nD: few\nE: some\nF: the smaller part\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost none\nD: the smaller part\nE: almost all\nF: some\nG: many\nH: most\nI: none\nAnswer:']"
1122,data/images/quantifier/test_1122.png,"[['B'], ['D'], ['B'], ['C: almost all'], ['B: none']]","[{'a': 'few', 'b': 'some', 'c': 'almost none', 'd': 'all', 'e': 'many', 'f': 'almost all', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}, {'a': 'all', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'the smaller part', 'g': 'some', 'h': 'many', 'i': 'almost none'}, {'a': 'many', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'all'}, {'a': 'most', 'b': 'none', 'c': 'almost all', 'd': 'almost none', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'many', 'i': 'few'}, {'a': 'few', 'b': 'none', 'c': 'almost all', 'd': 'all', 'e': 'almost none', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost none\nD: all\nE: many\nF: almost all\nG: the smaller part\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: none\nD: most\nE: few\nF: the smaller part\nG: some\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: almost none\nD: most\nE: the smaller part\nF: few\nG: none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: almost all\nD: almost none\nE: the smaller part\nF: some\nG: all\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost all\nD: all\nE: almost none\nF: many\nG: some\nH: most\nI: the smaller part\nAnswer:']"
1166,data/images/quantifier/test_1166.png,"[['C'], ['B'], ['B'], ['A'], ['B']]","[{'a': 'few', 'b': 'almost all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'all', 'h': 'some', 'i': 'none'}, {'a': 'almost none', 'b': 'some', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'most', 'e': 'all', 'f': 'none', 'g': 'some', 'h': 'almost all', 'i': 'few'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'few', 'f': 'many', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'almost all', 'b': 'some', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'all', 'g': 'few', 'h': 'many', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: the smaller part\nD: almost none\nE: most\nF: many\nG: all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: almost all\nD: most\nE: none\nF: many\nG: few\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: most\nE: all\nF: none\nG: some\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: some\nD: all\nE: few\nF: many\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: almost none\nD: the smaller part\nE: none\nF: all\nG: few\nH: many\nI: most\nAnswer:']"
938,data/images/quantifier/test_938.png,"[['B'], ['F'], ['B'], ['B'], ['D']]","[{'a': 'none', 'b': 'many', 'c': 'some', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'almost all', 'h': 'almost none', 'i': 'few'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'none', 'b': 'most', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'many', 'h': 'all', 'i': 'almost none'}, {'a': 'all', 'b': 'some', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'most', 'h': 'few', 'i': 'almost all'}, {'a': 'none', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: some\nD: all\nE: the smaller part\nF: most\nG: almost all\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: almost none\nE: many\nF: some\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost all\nD: the smaller part\nE: few\nF: some\nG: many\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: almost none\nE: the smaller part\nF: none\nG: most\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: the smaller part\nD: almost all\nE: most\nF: many\nG: some\nH: few\nI: almost none\nAnswer:']"
870,data/images/quantifier/test_870.png,"[['D'], ['A'], ['B'], ['B'], ['A']]","[{'a': 'the smaller part', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'many', 'g': 'few', 'h': 'none', 'i': 'almost none'}, {'a': 'most', 'b': 'none', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'few', 'b': 'many', 'c': 'none', 'd': 'almost none', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'most', 'i': 'almost all'}, {'a': 'few', 'b': 'many', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'all'}, {'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'some', 'f': 'the smaller part', 'g': 'all', 'h': 'many', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: most\nD: some\nE: almost all\nF: many\nG: few\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: many\nD: all\nE: almost all\nF: almost none\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: none\nD: almost none\nE: the smaller part\nF: some\nG: all\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost all\nD: none\nE: some\nF: almost none\nG: the smaller part\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: few\nE: some\nF: the smaller part\nG: all\nH: many\nI: almost none\nAnswer:']"
863,data/images/quantifier/test_863.png,"[['B'], ['B'], ['B'], ['B: none'], ['B']]","[{'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'most', 'e': 'none', 'f': 'the smaller part', 'g': 'many', 'h': 'some', 'i': 'almost none'}, {'a': 'many', 'b': 'few', 'c': 'the smaller part', 'd': 'most', 'e': 'almost none', 'f': 'almost all', 'g': 'none', 'h': 'some', 'i': 'all'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'few', 'b': 'none', 'c': 'the smaller part', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'almost all'}, {'a': 'none', 'b': 'almost all', 'c': 'many', 'd': 'most', 'e': 'almost none', 'f': 'all', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: most\nE: none\nF: the smaller part\nG: many\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: the smaller part\nD: most\nE: almost none\nF: almost all\nG: none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: all\nE: many\nF: none\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: the smaller part\nD: most\nE: many\nF: almost none\nG: some\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: many\nD: most\nE: almost none\nF: all\nG: some\nH: few\nI: the smaller part\nAnswer:']"
934,data/images/quantifier/test_934.png,"[['D'], ['D'], ['D'], ['D'], ['A: almost none']]","[{'a': 'some', 'b': 'few', 'c': 'none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'many', 'h': 'most', 'i': 'all'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'some'}, {'a': 'some', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'none', 'h': 'almost none', 'i': 'most'}, {'a': 'most', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'many'}, {'a': 'almost none', 'b': 'some', 'c': 'few', 'd': 'the smaller part', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: almost all\nE: the smaller part\nF: almost none\nG: many\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: all\nD: few\nE: none\nF: almost none\nG: most\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: many\nD: almost all\nE: all\nF: few\nG: none\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: almost none\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: few\nD: the smaller part\nE: many\nF: almost all\nG: most\nH: all\nI: none\nAnswer:']"
866,data/images/quantifier/test_866.png,"[['B: none'], ['A'], ['B: almost none'], ['B'], ['A']]","[{'a': 'most', 'b': 'none', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'almost none', 'h': 'some', 'i': 'all'}, {'a': 'some', 'b': 'the smaller part', 'c': 'many', 'd': 'few', 'e': 'most', 'f': 'almost none', 'g': 'none', 'h': 'all', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'many', 'e': 'the smaller part', 'f': 'almost all', 'g': 'few', 'h': 'none', 'i': 'all'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'almost none', 'g': 'none', 'h': 'few', 'i': 'all'}, {'a': 'many', 'b': 'none', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: few\nD: almost all\nE: the smaller part\nF: many\nG: almost none\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: many\nD: few\nE: most\nF: almost none\nG: none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: many\nE: the smaller part\nF: almost all\nG: few\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: the smaller part\nE: many\nF: almost none\nG: none\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost all\nD: all\nE: some\nF: the smaller part\nG: most\nH: few\nI: almost none\nAnswer:']"
932,data/images/quantifier/test_932.png,"[['A: none'], ['D'], ['B'], ['B'], ['A']]","[{'a': 'none', 'b': 'few', 'c': 'all', 'd': 'almost none', 'e': 'most', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'some'}, {'a': 'none', 'b': 'all', 'c': 'many', 'd': 'almost all', 'e': 'almost none', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'none'}, {'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'the smaller part', 'f': 'many', 'g': 'some', 'h': 'almost none', 'i': 'all'}, {'a': 'all', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'the smaller part', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: all\nD: almost none\nE: most\nF: the smaller part\nG: almost all\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: almost all\nE: almost none\nF: some\nG: most\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: all\nE: some\nF: most\nG: many\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: few\nE: the smaller part\nF: many\nG: some\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: many\nD: almost all\nE: some\nF: most\nG: none\nH: the smaller part\nI: few\nAnswer:']"
