index,image_file,llava_output,shuffled_options,prompted_questions
46,data/images/quantifier/test_46.png,"[['B'], ['B'], ['A'], ['I'], ['E']]","[{'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'almost none', 'g': 'most', 'h': 'none', 'i': 'all'}, {'a': 'all', 'b': 'none', 'c': 'the smaller part', 'd': 'some', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'almost all'}, {'a': 'none', 'b': 'most', 'c': 'many', 'd': 'almost none', 'e': 'almost all', 'f': 'some', 'g': 'few', 'h': 'all', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'most', 'c': 'few', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'none'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'most', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: few\nE: almost all\nF: almost none\nG: most\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: the smaller part\nD: some\nE: many\nF: almost none\nG: few\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: many\nD: almost none\nE: almost all\nF: some\nG: few\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: few\nD: many\nE: all\nF: almost all\nG: almost none\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: all\nD: many\nE: none\nF: some\nG: most\nH: almost none\nI: few\nAnswer:']"
49,data/images/quantifier/test_49.png,"[['I: few'], ['E'], ['I'], ['A: none'], ['D']]","[{'a': 'almost none', 'b': 'all', 'c': 'almost all', 'd': 'many', 'e': 'some', 'f': 'the smaller part', 'g': 'none', 'h': 'most', 'i': 'few'}, {'a': 'the smaller part', 'b': 'most', 'c': 'few', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'many', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'many', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'some', 'g': 'almost all', 'h': 'most', 'i': 'almost none'}, {'a': 'most', 'b': 'the smaller part', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'almost all', 'g': 'few', 'h': 'some', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: almost all\nD: many\nE: some\nF: the smaller part\nG: none\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: few\nD: many\nE: none\nF: all\nG: almost none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: many\nE: none\nF: few\nG: the smaller part\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: all\nD: few\nE: the smaller part\nF: some\nG: almost all\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: all\nD: none\nE: many\nF: almost all\nG: few\nH: some\nI: almost none\nAnswer:']"
52,data/images/quantifier/test_52.png,"[['D'], ['A: none'], ['A: none'], ['I: none'], ['D']]","[{'a': 'all', 'b': 'some', 'c': 'few', 'd': 'almost none', 'e': 'most', 'f': 'the smaller part', 'g': 'many', 'h': 'almost all', 'i': 'none'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'some', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'most', 'f': 'some', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'all', 'f': 'many', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}, {'a': 'almost none', 'b': 'many', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: few\nD: almost none\nE: most\nF: the smaller part\nG: many\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: almost all\nE: all\nF: most\nG: some\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost none\nD: all\nE: most\nF: some\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: almost none\nD: few\nE: all\nF: many\nG: the smaller part\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: most\nD: none\nE: few\nF: some\nG: almost all\nH: all\nI: the smaller part\nAnswer:']"
56,data/images/quantifier/test_56.png,"[['D'], ['E'], ['C'], ['D'], ['B']]","[{'a': 'almost all', 'b': 'most', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'few'}, {'a': 'almost none', 'b': 'few', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'some', 'h': 'most', 'i': 'almost all'}, {'a': 'all', 'b': 'many', 'c': 'none', 'd': 'almost all', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'some', 'i': 'few'}, {'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'none', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'few', 'i': 'almost all'}, {'a': 'some', 'b': 'none', 'c': 'many', 'd': 'almost none', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: some\nD: none\nE: the smaller part\nF: all\nG: almost none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: the smaller part\nD: many\nE: none\nF: all\nG: some\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: none\nD: almost all\nE: almost none\nF: most\nG: the smaller part\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: none\nE: most\nF: all\nG: many\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: many\nD: almost none\nE: the smaller part\nF: few\nG: most\nH: almost all\nI: all\nAnswer:']"
60,data/images/quantifier/test_60.png,"[['B'], ['E'], ['C'], ['C'], ['B']]","[{'a': 'many', 'b': 'none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'almost none', 'f': 'some', 'g': 'most', 'h': 'few', 'i': 'all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'none', 'f': 'almost all', 'g': 'few', 'h': 'most', 'i': 'almost none'}, {'a': 'many', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'all', 'f': 'almost all', 'g': 'almost none', 'h': 'most', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'many', 'c': 'none', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'few', 'd': 'all', 'e': 'almost none', 'f': 'almost all', 'g': 'most', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: the smaller part\nD: almost all\nE: almost none\nF: some\nG: most\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: many\nD: all\nE: none\nF: almost all\nG: few\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: none\nD: few\nE: all\nF: almost all\nG: almost none\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: none\nD: all\nE: most\nF: few\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: few\nD: all\nE: almost none\nF: almost all\nG: most\nH: none\nI: the smaller part\nAnswer:']"
63,data/images/quantifier/test_63.png,"[['C'], ['D'], ['E'], ['E'], ['F']]","[{'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'almost all', 'e': 'some', 'f': 'few', 'g': 'most', 'h': 'almost none', 'i': 'all'}, {'a': 'almost all', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'the smaller part', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'all'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'many', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'none', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'none', 'f': 'few', 'g': 'all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'many', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'some', 'h': 'almost none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: almost all\nE: some\nF: few\nG: most\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: almost none\nD: none\nE: the smaller part\nF: some\nG: few\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: many\nE: few\nF: almost none\nG: almost all\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: most\nD: many\nE: none\nF: few\nG: all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: the smaller part\nD: almost all\nE: most\nF: none\nG: some\nH: almost none\nI: few\nAnswer:']"
66,data/images/quantifier/test_66.png,"[['A: none'], ['B'], ['B: almost none'], ['D'], ['C']]","[{'a': 'none', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'few'}, {'a': 'all', 'b': 'none', 'c': 'almost none', 'd': 'some', 'e': 'few', 'f': 'the smaller part', 'g': 'many', 'h': 'most', 'i': 'almost all'}, {'a': 'most', 'b': 'almost none', 'c': 'none', 'd': 'the smaller part', 'e': 'some', 'f': 'almost all', 'g': 'few', 'h': 'all', 'i': 'many'}, {'a': 'most', 'b': 'the smaller part', 'c': 'almost none', 'd': 'none', 'e': 'some', 'f': 'few', 'g': 'many', 'h': 'almost all', 'i': 'all'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: the smaller part\nD: all\nE: many\nF: almost none\nG: almost all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: almost none\nD: some\nE: few\nF: the smaller part\nG: many\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: none\nD: the smaller part\nE: some\nF: almost all\nG: few\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: almost none\nD: none\nE: some\nF: few\nG: many\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: many\nE: almost none\nF: all\nG: the smaller part\nH: almost all\nI: most\nAnswer:']"
69,data/images/quantifier/test_69.png,"[['A: none'], ['D'], ['B'], ['A: none'], ['A: almost none']]","[{'a': 'none', 'b': 'few', 'c': 'most', 'd': 'many', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'the smaller part', 'i': 'some'}, {'a': 'some', 'b': 'almost all', 'c': 'many', 'd': 'almost none', 'e': 'few', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'most'}, {'a': 'the smaller part', 'b': 'all', 'c': 'many', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'some', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'most', 'd': 'all', 'e': 'some', 'f': 'the smaller part', 'g': 'almost none', 'h': 'almost all', 'i': 'many'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'all', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'many', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: many\nE: almost all\nF: almost none\nG: all\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: many\nD: almost none\nE: few\nF: the smaller part\nG: none\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: many\nD: few\nE: almost all\nF: none\nG: almost none\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: all\nE: some\nF: the smaller part\nG: almost none\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: all\nE: the smaller part\nF: almost all\nG: none\nH: many\nI: some\nAnswer:']"
76,data/images/quantifier/test_76.png,"[['F'], ['C'], ['B'], ['I'], ['D']]","[{'a': 'the smaller part', 'b': 'most', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'almost none', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'most', 'b': 'all', 'c': 'none', 'd': 'many', 'e': 'almost all', 'f': 'some', 'g': 'the smaller part', 'h': 'few', 'i': 'almost none'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'all', 'e': 'few', 'f': 'some', 'g': 'the smaller part', 'h': 'almost all', 'i': 'most'}, {'a': 'all', 'b': 'many', 'c': 'almost all', 'd': 'some', 'e': 'most', 'f': 'the smaller part', 'g': 'few', 'h': 'almost none', 'i': 'none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'almost none', 'e': 'none', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: some\nD: almost all\nE: many\nF: almost none\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: none\nD: many\nE: almost all\nF: some\nG: the smaller part\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: all\nE: few\nF: some\nG: the smaller part\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost all\nD: some\nE: most\nF: the smaller part\nG: few\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: almost none\nE: none\nF: most\nG: all\nH: almost all\nI: many\nAnswer:']"
84,data/images/quantifier/test_84.png,"[['A: almost none'], ['A: none'], ['D'], ['A'], ['E']]","[{'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'most', 'h': 'few', 'i': 'many'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'some'}, {'a': 'many', 'b': 'few', 'c': 'most', 'd': 'some', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost none', 'c': 'most', 'd': 'almost all', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'many', 'i': 'none'}, {'a': 'all', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'few', 'g': 'almost none', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: the smaller part\nE: almost all\nF: all\nG: most\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: almost all\nE: the smaller part\nF: many\nG: most\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: most\nD: some\nE: none\nF: all\nG: almost none\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: most\nD: almost all\nE: some\nF: all\nG: the smaller part\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: the smaller part\nD: many\nE: none\nF: few\nG: almost none\nH: most\nI: some\nAnswer:']"
86,data/images/quantifier/test_86.png,"[['E'], ['D'], ['A: almost none'], ['A: none'], ['A: none']]","[{'a': 'many', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'none', 'b': 'most', 'c': 'many', 'd': 'some', 'e': 'all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'almost all', 'i': 'few'}, {'a': 'almost none', 'b': 'none', 'c': 'few', 'd': 'the smaller part', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'few', 'c': 'most', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: most\nD: few\nE: almost none\nF: the smaller part\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: many\nD: some\nE: all\nF: the smaller part\nG: almost none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: few\nD: the smaller part\nE: most\nF: all\nG: many\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: almost all\nE: the smaller part\nF: some\nG: all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: almost none\nE: almost all\nF: many\nG: few\nH: most\nI: the smaller part\nAnswer:']"
93,data/images/quantifier/test_93.png,"[['A: none'], ['D'], ['B'], ['B'], ['E']]","[{'a': 'none', 'b': 'almost none', 'c': 'the smaller part', 'd': 'many', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'all'}, {'a': 'some', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'the smaller part', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'most'}, {'a': 'the smaller part', 'b': 'some', 'c': 'none', 'd': 'most', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'few', 'i': 'all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'many', 'e': 'all', 'f': 'the smaller part', 'g': 'some', 'h': 'none', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'the smaller part', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'many', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: the smaller part\nD: many\nE: few\nF: most\nG: some\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: almost none\nD: few\nE: the smaller part\nF: all\nG: many\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: none\nD: most\nE: almost none\nF: almost all\nG: many\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: many\nE: all\nF: the smaller part\nG: some\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: the smaller part\nE: none\nF: almost all\nG: almost none\nH: many\nI: some\nAnswer:']"
95,data/images/quantifier/test_95.png,"[['D'], ['G: none'], ['B'], ['A: none'], ['I: none']]","[{'a': 'the smaller part', 'b': 'all', 'c': 'none', 'd': 'many', 'e': 'almost none', 'f': 'few', 'g': 'most', 'h': 'some', 'i': 'almost all'}, {'a': 'few', 'b': 'most', 'c': 'the smaller part', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'none', 'h': 'almost none', 'i': 'many'}, {'a': 'almost all', 'b': 'none', 'c': 'few', 'd': 'all', 'e': 'some', 'f': 'many', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}, {'a': 'none', 'b': 'most', 'c': 'all', 'd': 'the smaller part', 'e': 'many', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'many', 'b': 'all', 'c': 'some', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: none\nD: many\nE: almost none\nF: few\nG: most\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: the smaller part\nD: some\nE: all\nF: almost all\nG: none\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: few\nD: all\nE: some\nF: many\nG: the smaller part\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: all\nD: the smaller part\nE: many\nF: almost none\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: some\nD: few\nE: almost none\nF: most\nG: the smaller part\nH: almost all\nI: none\nAnswer:']"
111,data/images/quantifier/test_111.png,"[['H'], ['E'], ['A: almost none'], ['E'], ['A: none']]","[{'a': 'the smaller part', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'few', 'h': 'none', 'i': 'almost none'}, {'a': 'some', 'b': 'all', 'c': 'few', 'd': 'most', 'e': 'none', 'f': 'many', 'g': 'almost none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost none', 'b': 'some', 'c': 'the smaller part', 'd': 'none', 'e': 'few', 'f': 'all', 'g': 'most', 'h': 'almost all', 'i': 'many'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'none', 'f': 'almost all', 'g': 'the smaller part', 'h': 'all', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'some', 'd': 'few', 'e': 'many', 'f': 'most', 'g': 'the smaller part', 'h': 'all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: many\nD: all\nE: almost all\nF: most\nG: few\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: few\nD: most\nE: none\nF: many\nG: almost none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: the smaller part\nD: none\nE: few\nF: all\nG: most\nH: almost all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: many\nE: none\nF: almost all\nG: the smaller part\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: some\nD: few\nE: many\nF: most\nG: the smaller part\nH: all\nI: almost none\nAnswer:']"
