index,image,llava_output,shuffled_options,prompted_questions
1702,data/images/quantifier/test_1702.png,"[['D'], ['A: few'], ['A'], ['B'], ['A']]","[{'a': 'almost all', 'b': 'none', 'c': 'most', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'many', 'h': 'all', 'i': 'almost none'}, {'a': 'few', 'b': 'almost all', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'most', 'h': 'almost none', 'i': 'many'}, {'a': 'almost none', 'b': 'almost all', 'c': 'all', 'd': 'none', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'some', 'c': 'many', 'd': 'few', 'e': 'none', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: most\nD: the smaller part\nE: few\nF: some\nG: many\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: none\nD: some\nE: the smaller part\nF: all\nG: most\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: all\nD: none\nE: many\nF: most\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: many\nD: few\nE: none\nF: almost all\nG: most\nH: all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: some\nD: almost none\nE: the smaller part\nF: most\nG: many\nH: all\nI: none\nAnswer:']"
1735,data/images/quantifier/test_1735.png,"[['A'], ['B'], ['D'], ['C'], ['D']]","[{'a': 'almost all', 'b': 'all', 'c': 'most', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'all', 'h': 'some', 'i': 'few'}, {'a': 'all', 'b': 'many', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'almost all'}, {'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'all', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost none', 'd': 'almost all', 'e': 'few', 'f': 'many', 'g': 'all', 'h': 'none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: most\nD: many\nE: some\nF: none\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: the smaller part\nD: most\nE: many\nF: almost none\nG: all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost none\nD: the smaller part\nE: none\nF: most\nG: some\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: the smaller part\nE: all\nF: most\nG: some\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost none\nD: almost all\nE: few\nF: many\nG: all\nH: none\nI: most\nAnswer:']"
1160,data/images/quantifier/test_1160.png,"[['D'], ['A'], ['F'], ['B'], ['A']]","[{'a': 'none', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'none', 'd': 'almost none', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'most'}, {'a': 'few', 'b': 'almost none', 'c': 'almost all', 'd': 'all', 'e': 'many', 'f': 'none', 'g': 'some', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'most', 'f': 'all', 'g': 'the smaller part', 'h': 'none', 'i': 'almost none'}, {'a': 'some', 'b': 'almost all', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'none', 'g': 'all', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: some\nD: all\nE: most\nF: many\nG: the smaller part\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: none\nD: almost none\nE: many\nF: few\nG: almost all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: almost all\nD: all\nE: many\nF: none\nG: some\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: few\nD: some\nE: most\nF: all\nG: the smaller part\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: most\nD: the smaller part\nE: many\nF: none\nG: all\nH: few\nI: almost none\nAnswer:']"
1014,data/images/quantifier/test_1014.png,"[['A'], ['D'], ['A: some'], ['B'], ['C']]","[{'a': 'few', 'b': 'all', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'none', 'g': 'many', 'h': 'some', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'many', 'c': 'most', 'd': 'some', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'almost none', 'i': 'almost all'}, {'a': 'some', 'b': 'few', 'c': 'almost all', 'd': 'all', 'e': 'none', 'f': 'most', 'g': 'almost none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'almost none', 'b': 'some', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'all', 'g': 'many', 'h': 'the smaller part', 'i': 'few'}, {'a': 'the smaller part', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'few', 'h': 'none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: the smaller part\nD: almost none\nE: most\nF: none\nG: many\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: most\nD: some\nE: few\nF: none\nG: all\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost all\nD: all\nE: none\nF: most\nG: almost none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: almost all\nD: most\nE: none\nF: all\nG: many\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: some\nD: almost none\nE: many\nF: almost all\nG: few\nH: none\nI: most\nAnswer:']"
1109,data/images/quantifier/test_1109.png,"[['A: none'], ['B'], ['B'], ['A'], ['D']]","[{'a': 'none', 'b': 'almost all', 'c': 'some', 'd': 'the smaller part', 'e': 'all', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'many'}, {'a': 'the smaller part', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'most'}, {'a': 'the smaller part', 'b': 'some', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'almost all', 'b': 'all', 'c': 'most', 'd': 'almost none', 'e': 'the smaller part', 'f': 'many', 'g': 'none', 'h': 'some', 'i': 'few'}, {'a': 'none', 'b': 'all', 'c': 'many', 'd': 'most', 'e': 'almost none', 'f': 'few', 'g': 'the smaller part', 'h': 'some', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: some\nD: the smaller part\nE: all\nF: almost none\nG: few\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: almost none\nD: none\nE: almost all\nF: all\nG: few\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: most\nD: few\nE: many\nF: almost all\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: most\nD: almost none\nE: the smaller part\nF: many\nG: none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: most\nE: almost none\nF: few\nG: the smaller part\nH: some\nI: almost all\nAnswer:']"
1019,data/images/quantifier/test_1019.png,"[['D'], ['A: almost none'], ['A: none'], ['A'], ['D']]","[{'a': 'few', 'b': 'the smaller part', 'c': 'many', 'd': 'almost all', 'e': 'none', 'f': 'most', 'g': 'all', 'h': 'almost none', 'i': 'some'}, {'a': 'almost none', 'b': 'many', 'c': 'all', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'none'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'all', 'e': 'most', 'f': 'almost none', 'g': 'many', 'h': 'almost all', 'i': 'some'}, {'a': 'some', 'b': 'most', 'c': 'the smaller part', 'd': 'almost none', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'many', 'i': 'none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'some', 'e': 'almost all', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: many\nD: almost all\nE: none\nF: most\nG: all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: all\nD: some\nE: almost all\nF: the smaller part\nG: most\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: all\nE: most\nF: almost none\nG: many\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: the smaller part\nD: almost none\nE: almost all\nF: all\nG: few\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost none\nD: some\nE: almost all\nF: most\nG: many\nH: few\nI: none\nAnswer:']"
1122,data/images/quantifier/test_1122.png,"[['B'], ['B'], ['A'], ['A'], ['I: few']]","[{'a': 'none', 'b': 'many', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'few', 'g': 'almost none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'almost none', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'most', 'h': 'all', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost none', 'd': 'most', 'e': 'almost all', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'none'}, {'a': 'some', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: almost all\nD: most\nE: some\nF: few\nG: almost none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: most\nE: many\nF: almost none\nG: some\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost none\nD: many\nE: few\nF: none\nG: most\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost none\nD: most\nE: almost all\nF: all\nG: some\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: the smaller part\nD: almost all\nE: many\nF: all\nG: none\nH: most\nI: few\nAnswer:']"
1166,data/images/quantifier/test_1166.png,"[['B'], ['G'], ['B'], ['I'], ['A']]","[{'a': 'none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'all', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'few'}, {'a': 'some', 'b': 'many', 'c': 'the smaller part', 'd': 'all', 'e': 'few', 'f': 'almost none', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'few', 'b': 'none', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'some', 'g': 'almost none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'few', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost all\nD: all\nE: some\nF: many\nG: most\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: the smaller part\nD: all\nE: few\nF: almost none\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost all\nD: most\nE: all\nF: some\nG: almost none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: all\nE: many\nF: few\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: the smaller part\nD: almost all\nE: most\nF: many\nG: some\nH: none\nI: few\nAnswer:']"
938,data/images/quantifier/test_938.png,"[['A'], ['D'], ['A'], ['D'], ['D']]","[{'a': 'few', 'b': 'almost none', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'many', 'g': 'all', 'h': 'most', 'i': 'the smaller part'}, {'a': 'none', 'b': 'many', 'c': 'all', 'd': 'some', 'e': 'almost none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'most', 'i': 'few'}, {'a': 'all', 'b': 'few', 'c': 'none', 'd': 'almost none', 'e': 'some', 'f': 'almost all', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'almost none', 'h': 'many', 'i': 'few'}, {'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: almost all\nD: none\nE: some\nF: many\nG: all\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: all\nD: some\nE: almost none\nF: the smaller part\nG: almost all\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: none\nD: almost none\nE: some\nF: almost all\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost all\nD: some\nE: all\nF: most\nG: almost none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: most\nE: few\nF: almost none\nG: almost all\nH: all\nI: some\nAnswer:']"
870,data/images/quantifier/test_870.png,"[['I'], ['I: few'], ['A'], ['H'], ['C']]","[{'a': 'almost none', 'b': 'none', 'c': 'all', 'd': 'most', 'e': 'almost all', 'f': 'the smaller part', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'almost all', 'b': 'none', 'c': 'all', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'the smaller part', 'h': 'most', 'i': 'few'}, {'a': 'all', 'b': 'almost none', 'c': 'most', 'd': 'few', 'e': 'many', 'f': 'some', 'g': 'none', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'almost all', 'g': 'none', 'h': 'some', 'i': 'few'}, {'a': 'none', 'b': 'all', 'c': 'some', 'd': 'many', 'e': 'most', 'f': 'almost none', 'g': 'few', 'h': 'almost all', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: all\nD: most\nE: almost all\nF: the smaller part\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: all\nD: almost none\nE: many\nF: some\nG: the smaller part\nH: most\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: most\nD: few\nE: many\nF: some\nG: none\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: many\nE: all\nF: almost all\nG: none\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: many\nE: most\nF: almost none\nG: few\nH: almost all\nI: the smaller part\nAnswer:']"
863,data/images/quantifier/test_863.png,"[['B'], ['A: some'], ['B'], ['B'], ['D']]","[{'a': 'some', 'b': 'almost all', 'c': 'few', 'd': 'almost none', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'some', 'b': 'all', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'most', 'h': 'many', 'i': 'almost none'}, {'a': 'some', 'b': 'few', 'c': 'almost all', 'd': 'most', 'e': 'many', 'f': 'the smaller part', 'g': 'all', 'h': 'almost none', 'i': 'none'}, {'a': 'most', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'few', 'g': 'many', 'h': 'the smaller part', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'few', 'd': 'almost all', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: few\nD: almost none\nE: most\nF: all\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: the smaller part\nD: few\nE: almost all\nF: none\nG: most\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: almost all\nD: most\nE: many\nF: the smaller part\nG: all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: almost none\nD: almost all\nE: all\nF: few\nG: many\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: few\nD: almost all\nE: many\nF: most\nG: some\nH: none\nI: the smaller part\nAnswer:']"
934,data/images/quantifier/test_934.png,"[['B'], ['I: few'], ['B'], ['B'], ['D']]","[{'a': 'none', 'b': 'almost all', 'c': 'few', 'd': 'almost none', 'e': 'all', 'f': 'many', 'g': 'the smaller part', 'h': 'most', 'i': 'some'}, {'a': 'almost all', 'b': 'most', 'c': 'almost none', 'd': 'the smaller part', 'e': 'some', 'f': 'all', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'all', 'b': 'few', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'the smaller part', 'g': 'almost all', 'h': 'none', 'i': 'some'}, {'a': 'all', 'b': 'some', 'c': 'most', 'd': 'almost none', 'e': 'almost all', 'f': 'many', 'g': 'the smaller part', 'h': 'few', 'i': 'none'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'some', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: few\nD: almost none\nE: all\nF: many\nG: the smaller part\nH: most\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: almost none\nD: the smaller part\nE: some\nF: all\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: most\nD: almost none\nE: many\nF: the smaller part\nG: almost all\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: most\nD: almost none\nE: almost all\nF: many\nG: the smaller part\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: almost all\nE: none\nF: few\nG: the smaller part\nH: some\nI: many\nAnswer:']"
866,data/images/quantifier/test_866.png,"[['A'], ['A'], ['A'], ['D'], ['D']]","[{'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'all', 'i': 'many'}, {'a': 'few', 'b': 'many', 'c': 'most', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'the smaller part', 'i': 'some'}, {'a': 'the smaller part', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'most', 'g': 'almost all', 'h': 'many', 'i': 'all'}, {'a': 'all', 'b': 'none', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'most', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: almost all\nE: some\nF: almost none\nG: most\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: most\nD: all\nE: almost all\nF: none\nG: almost none\nH: the smaller part\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: none\nD: few\nE: almost none\nF: most\nG: almost all\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: most\nD: some\nE: almost all\nF: almost none\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: many\nD: some\nE: none\nF: most\nG: few\nH: the smaller part\nI: almost none\nAnswer:']"
932,data/images/quantifier/test_932.png,"[['A'], ['D'], ['D'], ['D'], ['C']]","[{'a': 'few', 'b': 'none', 'c': 'almost all', 'd': 'many', 'e': 'most', 'f': 'all', 'g': 'almost none', 'h': 'some', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'few', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'most', 'i': 'almost none'}, {'a': 'almost none', 'b': 'all', 'c': 'none', 'd': 'most', 'e': 'many', 'f': 'almost all', 'g': 'some', 'h': 'the smaller part', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'most', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'many', 'b': 'all', 'c': 'almost none', 'd': 'most', 'e': 'few', 'f': 'none', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: almost all\nD: many\nE: most\nF: all\nG: almost none\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: all\nD: some\nE: many\nF: the smaller part\nG: none\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: none\nD: most\nE: many\nF: almost all\nG: some\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: most\nD: some\nE: almost none\nF: many\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost none\nD: most\nE: few\nF: none\nG: almost all\nH: some\nI: the smaller part\nAnswer:']"
