index,image_file,llava_filtered_output
2537,data/images/quantifier/test_2537.png,"['almost all', 'many', 'some', 'all', 'all', 'few', 'few', 'some', 'some', 'all', 'almost all', 'few', 'few', 'the smaller part', 'all', 'some', 'most', 'the smaller part', 'most', 'almost none', 'few', 'some', 'some', 'all', 'some', 'some', 'some', 'some', 'few', 'some', 'many', 'all', 'the smaller part', 'some', 'all', 'some', 'some', 'few', 'the smaller part', 'some']"
2543,data/images/quantifier/test_2543.png,"['all', 'almost all', 'some', 'almost none', 'the smaller part', 'some', 'few', 'most', 'most', 'most', 'some', 'the smaller part', 'many', 'the smaller part', 'few', 'almost none', 'all', 'many', 'many', 'almost none', 'few', 'some', 'many', 'almost none', 'almost none', 'some', 'many', 'the smaller part', 'some', 'some', 'some', 'all', 'almost none', 'the smaller part', 'all', 'almost all', 'many', 'some', 'almost all', 'few']"
2545,data/images/quantifier/test_2545.png,"['almost all', 'few', 'many', 'few', 'some', 'most', 'some', 'almost all', 'almost none', 'many', 'few', 'some', 'some', 'some', 'all', 'none', 'none', 'none', 'few', 'some', 'many', 'some', 'some', 'none', 'few', 'all', 'all', 'all', 'none', 'most', 'some', 'none', 'many', 'few', 'few', 'most', 'almost all', 'all', 'some', 'all']"
2548,data/images/quantifier/test_2548.png,"['few', 'few', 'some', 'few', 'some', 'some', 'the smaller part', 'all', 'some', 'some', 'many', 'all', 'few', 'many', 'all', 'some', 'many', 'almost all', 'some', 'most', 'many', 'almost all', 'few', 'some', 'few', 'all', 'almost all', 'some', 'all', 'almost none', 'some', 'almost all', 'almost none', 'all', 'some', 'all', 'most', 'the smaller part', 'many', 'many']"
2551,data/images/quantifier/test_2551.png,"['the smaller part', 'many', 'all', 'many', 'many', 'some', 'many', 'few', 'few', 'almost all', 'most', 'almost none', 'few', 'all', 'all', 'many', 'some', 'most', 'some', 'some', 'few', 'all', 'most', 'all', 'some', 'the smaller part', 'some', 'the smaller part', 'all', 'all', 'almost all', 'many', 'many', 'few', 'some', 'all', 'few', 'none', 'all', 'some']"
2559,data/images/quantifier/test_2559.png,"['many', 'most', 'few', 'some', 'all', 'many', 'few', 'some', 'almost none', 'some', 'most', 'some', 'some', 'some', 'almost none', 'none', 'none', 'all', 'some', 'few', 'most', 'all', 'most', 'some', 'almost none', 'many', 'all', 'almost all', 'many', 'most', 'some', 'none', 'many', 'some', 'many', 'few', 'most', 'many', 'most', 'almost all']"
2560,data/images/quantifier/test_2560.png,"['some', 'the smaller part', 'some', 'many', 'some', 'almost all', 'few', 'most', 'many', 'most', 'almost none', 'few', 'some', 'few', 'few', 'almost none', 'almost all', 'many', 'some', 'none', 'some', 'many', 'almost none', 'all', 'many', 'many', 'many', 'the smaller part', 'some', 'some', 'many', 'many', 'almost all', 'none', 'many', 'many', 'few', 'few', 'many', 'many']"
2563,data/images/quantifier/test_2563.png,"['none', 'some', 'most', 'few', 'few', 'some', 'some', 'none', 'none', 'none', 'some', 'some', 'some', 'almost all', 'none', 'few', 'some', 'most', 'many', 'many', 'many', 'some', 'few', 'some', 'many', 'some', 'few', 'some', 'some', 'some', 'few', 'few', 'some', 'almost all', 'almost all', 'many', 'few', 'some', 'some', 'few']"
2564,data/images/quantifier/test_2564.png,"['few', 'many', 'many', 'some', 'many', 'almost none', 'none', 'some', 'some', 'the smaller part', 'some', 'most', 'none', 'few', 'almost all', 'some', 'many', 'many', 'some', 'few', 'few', 'the smaller part', 'many', 'none', 'none', 'some', 'few', 'all', 'few', 'almost all', 'few', 'few', 'most', 'none', 'many', 'almost none', 'some', 'some', 'almost none', 'the smaller part']"
2568,data/images/quantifier/test_2568.png,"['some', 'almost all', 'none', 'almost all', 'most', 'some', 'some', 'none', 'few', 'almost all', 'the smaller part', 'some', 'some', 'some', 'many', 'some', 'few', 'all', 'almost all', 'most', 'some', 'few', 'most', 'some', 'some', 'many', 'some', 'most', 'all', 'some', 'the smaller part', 'most', 'all', 'all', 'none', 'almost all', 'most', 'almost none', 'none', 'almost all']"
2569,data/images/quantifier/test_2569.png,"['the smaller part', 'most', 'many', 'most', 'some', 'all', 'none', 'some', 'some', 'all', 'some', 'some', 'some', 'many', 'many', 'most', 'some', 'many', 'few', 'few', 'many', 'many', 'all', 'few', 'most', 'many', 'many', 'all', 'almost all', 'all', 'few', 'the smaller part', 'few', 'some', 'many', 'most', 'some', 'none', 'almost all', 'many']"
2572,data/images/quantifier/test_2572.png,"['many', 'many', 'most', 'none', 'almost none', 'none', 'many', 'many', 'most', 'the smaller part', 'some', 'some', 'the smaller part', 'all', 'some', 'many', 'few', 'some', 'all', 'most', 'most', 'almost none', 'many', 'the smaller part', 'many', 'few', 'the smaller part', 'all', 'the smaller part', 'most', 'most', 'all', 'all', 'almost all', 'some', 'all', 'some', 'almost all', 'many', 'all']"
2578,data/images/quantifier/test_2578.png,"['all', 'some', 'many', 'most', 'almost all', 'few', 'most', 'many', 'some', 'few', 'all', 'almost all', 'few', 'few', 'few', 'some', 'some', 'few', 'many', 'almost none', 'some', 'few', 'most', 'the smaller part', 'some', 'none', 'almost all', 'some', 'few', 'almost all', 'few', 'most', 'many', 'some', 'most', 'some', 'many', 'some', 'almost all', 'almost all']"
2581,data/images/quantifier/test_2581.png,"['some', 'almost all', 'none', 'the smaller part', 'none', 'the smaller part', 'most', 'few', 'most', 'many', 'many', 'almost all', 'the smaller part', 'almost none', 'most', 'some', 'some', 'almost none', 'some', 'some', 'few', 'few', 'some', 'many', 'none', 'some', 'all', 'many', 'none', 'some', 'many', 'many', 'some', 'few', 'most', 'none', 'some', 'many', 'almost none', 'some']"
2582,data/images/quantifier/test_2582.png,"['all', 'some', 'almost none', 'none', 'some', 'many', 'some', 'few', 'some', 'all', 'few', 'some', 'almost all', 'most', 'none', 'some', 'many', 'few', 'few', 'many', 'the smaller part', 'none', 'none', 'almost none', 'some', 'few', 'some', 'all', 'some', 'the smaller part', 'almost all', 'most', 'few', 'few', 'all', 'all', 'few', 'some', 'most', 'almost none']"
2583,data/images/quantifier/test_2583.png,"['most', 'most', 'almost none', 'few', 'few', 'some', 'many', 'almost all', 'some', 'all', 'some', 'some', 'some', 'few', 'the smaller part', 'many', 'few', 'many', 'some', 'almost all', 'almost all', 'none', 'almost all', 'all', 'some', 'some', 'many', 'some', 'all', 'all', 'none', 'all', 'almost none', 'most', 'few', 'almost all', 'none', 'some', 'many', 'none']"
2585,data/images/quantifier/test_2585.png,"['almost all', 'all', 'almost all', 'some', 'none', 'almost none', 'all', 'the smaller part', 'few', 'almost none', 'few', 'the smaller part', 'most', 'most', 'almost none', 'some', 'the smaller part', 'the smaller part', 'some', 'few', 'many', 'few', 'many', 'some', 'all', 'many', 'some', 'almost all', 'some', 'some', 'none', 'some', 'almost none', 'most', 'few', 'all', 'many', 'almost all', 'few', 'many']"
2590,data/images/quantifier/test_2590.png,"['some', 'some', 'some', 'few', 'few', 'few', 'the smaller part', 'the smaller part', 'many', 'few', 'all', 'none', 'almost all', 'most', 'almost none', 'all', 'all', 'most', 'some', 'some', 'the smaller part', 'almost none', 'few', 'most', 'almost none', 'some', 'none', 'some', 'all', 'the smaller part', 'the smaller part', 'some', 'all', 'almost all', 'many', 'almost all', 'none', 'many', 'all', 'the smaller part']"
2591,data/images/quantifier/test_2591.png,"['some', 'some', 'the smaller part', 'some', 'many', 'some', 'some', 'many', 'none', 'most', 'some', 'some', 'most', 'almost none', 'few', 'few', 'all', 'some', 'many', 'the smaller part', 'some', 'some', 'some', 'few', 'many', 'almost all', 'all', 'almost none', 'some', 'some', 'most', 'some', 'most', 'almost all', 'the smaller part', 'some', 'many', 'some', 'many', 'none']"
2595,data/images/quantifier/test_2595.png,"['all', 'some', 'most', 'none', 'all', 'few', 'almost all', 'some', 'many', 'some', 'many', 'some', 'all', 'the smaller part', 'some', 'almost none', 'almost all', 'all', 'few', 'many', 'all', 'none', 'few', 'many', 'some', 'few', 'none', 'all', 'some', 'few', 'many', 'the smaller part', 'almost all', 'many', 'all', 'all', 'some', 'almost none', 'few', 'many']"
2598,data/images/quantifier/test_2598.png,"['many', 'most', 'almost none', 'some', 'none', 'few', 'few', 'many', 'many', 'some', 'none', 'all', 'many', 'all', 'almost none', 'almost none', 'few', 'all', 'almost all', 'few', 'all', 'none', 'almost none', 'almost all', 'almost all', 'all', 'most', 'none', 'some', 'most', 'none', 'some', 'some', 'almost all', 'many', 'all', 'many', 'some', 'none', 'all']"
2611,data/images/quantifier/test_2611.png,"['few', 'all', 'few', 'few', 'some', 'many', 'few', 'some', 'many', 'all', 'some', 'all', 'some', 'almost none', 'many', 'the smaller part', 'most', 'none', 'none', 'some', 'some', 'some', 'some', 'few', 'some', 'all', 'none', 'most', 'most', 'some', 'some', 'almost none', 'none', 'none', 'all', 'almost none', 'many', 'many', 'none', 'most']"
2616,data/images/quantifier/test_2616.png,"['few', 'most', 'few', 'many', 'almost all', 'almost all', 'some', 'almost all', 'many', 'almost none', 'none', 'the smaller part', 'some', 'all', 'many', 'some', 'almost none', 'some', 'the smaller part', 'none', 'none', 'almost none', 'few', 'some', 'some', 'some', 'many', 'almost none', 'most', 'most', 'some', 'all', 'few', 'some', 'the smaller part', 'all', 'all', 'most', 'the smaller part', 'many']"
2619,data/images/quantifier/test_2619.png,"['few', 'most', 'most', 'almost all', 'none', 'few', 'most', 'many', 'many', 'most', 'some', 'many', 'all', 'all', 'almost all', 'most', 'many', 'many', 'all', 'all', 'some', 'some', 'few', 'most', 'some', 'all', 'the smaller part', 'the smaller part', 'the smaller part', 'some', 'almost none', 'none', 'many', 'almost none', 'some', 'almost all', 'some', 'few', 'few', 'many']"
2623,data/images/quantifier/test_2623.png,"['some', 'some', 'some', 'some', 'many', 'some', 'the smaller part', 'all', 'many', 'most', 'none', 'some', 'few', 'most', 'all', 'some', 'some', 'few', 'almost all', 'few', 'some', 'many', 'the smaller part', 'some', 'many', 'some', 'almost none', 'the smaller part', 'some', 'few', 'none', 'all', 'the smaller part', 'many', 'many', 'some', 'all', 'many', 'all', 'all']"
2627,data/images/quantifier/test_2627.png,"['many', 'the smaller part', 'almost all', 'the smaller part', 'many', 'some', 'most', 'all', 'most', 'some', 'all', 'some', 'few', 'all', 'most', 'some', 'none', 'many', 'most', 'few', 'some', 'almost none', 'the smaller part', 'few', 'many', 'few', 'some', 'some', 'some', 'almost all', 'all', 'almost all', 'none', 'most', 'many', 'most', 'few', 'some', 'most', 'some']"
2632,data/images/quantifier/test_2632.png,"['most', 'the smaller part', 'some', 'almost all', 'few', 'almost none', 'some', 'all', 'almost none', 'some', 'few', 'few', 'few', 'all', 'few', 'all', 'most', 'none', 'all', 'some', 'few', 'some', 'almost none', 'almost none', 'some', 'some', 'most', 'almost all', 'some', 'none', 'almost all', 'many', 'almost none', 'some', 'some', 'all', 'all', 'some', 'few', 'some']"
2633,data/images/quantifier/test_2633.png,"['most', 'the smaller part', 'almost all', 'few', 'many', 'many', 'the smaller part', 'almost all', 'some', 'some', 'the smaller part', 'some', 'most', 'all', 'some', 'all', 'none', 'all', 'none', 'almost none', 'some', 'all', 'some', 'some', 'few', 'the smaller part', 'many', 'some', 'some', 'all', 'almost all', 'some', 'few', 'many', 'few', 'few', 'all', 'some', 'some', 'many']"
2635,data/images/quantifier/test_2635.png,"['all', 'many', 'some', 'the smaller part', 'some', 'many', 'all', 'many', 'few', 'few', 'almost all', 'all', 'few', 'many', 'many', 'some', 'many', 'almost none', 'many', 'some', 'most', 'most', 'few', 'some', 'almost all', 'many', 'all', 'almost none', 'almost all', 'few', 'many', 'most', 'the smaller part', 'all', 'many', 'almost all', 'some', 'almost all', 'almost all', 'most']"
2637,data/images/quantifier/test_2637.png,"['some', 'all', 'some', 'the smaller part', 'many', 'many', 'many', 'some', 'almost all', 'all', 'some', 'almost all', 'few', 'some', 'none', 'many', 'some', 'some', 'almost all', 'some', 'few', 'almost all', 'almost all', 'some', 'almost all', 'almost none', 'most', 'some', 'none', 'none', 'most', 'the smaller part', 'some', 'none', 'none', 'some', 'some', 'almost none', 'all', 'all']"
2639,data/images/quantifier/test_2639.png,"['some', 'some', 'few', 'many', 'few', 'almost none', 'almost none', 'almost all', 'almost all', 'many', 'few', 'few', 'most', 'some', 'many', 'some', 'some', 'all', 'the smaller part', 'some', 'almost all', 'all', 'almost none', 'some', 'some', 'almost none', 'many', 'few', 'almost none', 'almost all', 'many', 'few', 'none', 'some', 'most', 'some', 'all', 'most', 'some', 'some']"
2641,data/images/quantifier/test_2641.png,"['some', 'the smaller part', 'almost none', 'almost none', 'many', 'few', 'some', 'most', 'few', 'few', 'many', 'some', 'none', 'all', 'some', 'the smaller part', 'almost none', 'all', 'many', 'almost all', 'some', 'most', 'the smaller part', 'most', 'all', 'many', 'some', 'some', 'almost all', 'few', 'almost all', 'some', 'some', 'none', 'some', 'some', 'none', 'none', 'few', 'almost none']"
2643,data/images/quantifier/test_2643.png,"['some', 'none', 'some', 'most', 'almost all', 'all', 'all', 'the smaller part', 'some', 'some', 'some', 'some', 'all', 'all', 'most', 'most', 'some', 'none', 'all', 'some', 'few', 'some', 'most', 'some', 'few', 'some', 'the smaller part', 'almost all', 'almost all', 'almost none', 'almost none', 'some', 'the smaller part', 'some', 'almost none', 'almost all', 'none', 'many', 'many', 'few']"
2646,data/images/quantifier/test_2646.png,"['almost none', 'almost all', 'many', 'some', 'some', 'all', 'almost none', 'most', 'the smaller part', 'all', 'many', 'some', 'the smaller part', 'almost all', 'few', 'most', 'many', 'almost all', 'most', 'most', 'almost all', 'none', 'most', 'few', 'many', 'all', 'the smaller part', 'none', 'some', 'all', 'none', 'some', 'some', 'some', 'almost all', 'all', 'most', 'some', 'many', 'almost all']"
2647,data/images/quantifier/test_2647.png,"['some', 'most', 'almost none', 'all', 'many', 'few', 'some', 'most', 'none', 'some', 'some', 'few', 'almost all', 'few', 'the smaller part', 'almost all', 'most', 'some', 'most', 'most', 'all', 'some', 'some', 'some', 'all', 'many', 'few', 'many', 'many', 'few', 'few', 'some', 'none', 'almost all', 'none', 'almost all', 'some', 'the smaller part', 'the smaller part', 'the smaller part']"
2655,data/images/quantifier/test_2655.png,"['some', 'few', 'many', 'almost none', 'some', 'all', 'some', 'almost none', 'many', 'all', 'the smaller part', 'some', 'some', 'the smaller part', 'most', 'many', 'few', 'some', 'all', 'many', 'all', 'many', 'almost none', 'some', 'most', 'some', 'some', 'most', 'all', 'many', 'some', 'none', 'all', 'almost none', 'few', 'some', 'some', 'almost all', 'most', 'none']"
2656,data/images/quantifier/test_2656.png,"['many', 'few', 'almost all', 'almost all', 'almost all', 'few', 'almost all', 'almost all', 'the smaller part', 'some', 'most', 'the smaller part', 'some', 'all', 'some', 'most', 'almost all', 'many', 'all', 'almost all', 'the smaller part', 'few', 'many', 'many', 'many', 'some', 'almost none', 'many', 'all', 'some', 'most', 'all', 'none', 'all', 'some', 'some', 'almost all', 'few', 'few', 'all']"
2657,data/images/quantifier/test_2657.png,"['many', 'the smaller part', 'none', 'most', 'some', 'the smaller part', 'almost all', 'all', 'many', 'some', 'many', 'most', 'most', 'few', 'the smaller part', 'almost all', 'some', 'most', 'almost all', 'some', 'some', 'few', 'few', 'some', 'most', 'few', 'all', 'many', 'some', 'few', 'many', 'some', 'all', 'none', 'some', 'almost none', 'almost all', 'some', 'all', 'the smaller part']"
2660,data/images/quantifier/test_2660.png,"['almost none', 'few', 'some', 'few', 'few', 'many', 'some', 'some', 'most', 'some', 'all', 'some', 'few', 'many', 'all', 'all', 'almost all', 'all', 'many', 'none', 'almost all', 'almost all', 'some', 'few', 'some', 'many', 'some', 'all', 'most', 'few', 'none', 'most', 'few', 'almost none', 'some', 'some', 'many', 'almost all', 'some', 'almost none']"
2661,data/images/quantifier/test_2661.png,"['some', 'all', 'few', 'none', 'many', 'the smaller part', 'many', 'all', 'most', 'almost none', 'some', 'some', 'few', 'many', 'few', 'few', 'many', 'few', 'most', 'the smaller part', 'all', 'few', 'none', 'none', 'some', 'some', 'some', 'the smaller part', 'almost none', 'few', 'many', 'none', 'few', 'almost none', 'few', 'none', 'most', 'few', 'some', 'almost all']"
2662,data/images/quantifier/test_2662.png,"['none', 'few', 'almost all', 'most', 'many', 'few', 'many', 'most', 'some', 'almost all', 'none', 'most', 'most', 'few', 'almost all', 'the smaller part', 'most', 'some', 'few', 'some', 'almost none', 'some', 'all', 'all', 'none', 'none', 'some', 'all', 'some', 'many', 'some', 'many', 'some', 'many', 'none', 'some', 'most', 'few', 'most', 'few']"
2663,data/images/quantifier/test_2663.png,"['all', 'almost none', 'few', 'almost all', 'almost all', 'few', 'many', 'many', 'many', 'all', 'all', 'many', 'none', 'some', 'the smaller part', 'few', 'all', 'some', 'some', 'some', 'some', 'many', 'almost all', 'the smaller part', 'some', 'all', 'all', 'all', 'few', 'most', 'many', 'few', 'few', 'the smaller part', 'almost all', 'all', 'many', 'few', 'all', 'few']"
2664,data/images/quantifier/test_2664.png,"['some', 'none', 'few', 'all', 'none', 'none', 'almost all', 'all', 'few', 'many', 'none', 'all', 'many', 'many', 'the smaller part', 'many', 'the smaller part', 'none', 'many', 'some', 'almost all', 'all', 'almost all', 'all', 'all', 'few', 'some', 'all', 'some', 'many', 'none', 'almost all', 'almost all', 'none', 'some', 'most', 'almost all', 'some', 'all', 'almost all']"
2669,data/images/quantifier/test_2669.png,"['many', 'few', 'all', 'some', 'almost all', 'almost none', 'many', 'most', 'some', 'some', 'none', 'some', 'many', 'almost all', 'some', 'some', 'all', 'none', 'most', 'many', 'almost all', 'some', 'some', 'none', 'most', 'some', 'some', 'all', 'some', 'almost all', 'almost none', 'some', 'some', 'few', 'the smaller part', 'few', 'some', 'almost all', 'some', 'many']"
2678,data/images/quantifier/test_2678.png,"['some', 'some', 'many', 'all', 'some', 'some', 'many', 'almost none', 'none', 'all', 'almost all', 'almost none', 'all', 'many', 'the smaller part', 'some', 'some', 'almost none', 'some', 'some', 'few', 'many', 'almost none', 'all', 'some', 'many', 'many', 'many', 'some', 'some', 'none', 'some', 'few', 'few', 'some', 'some', 'almost none', 'some', 'some', 'few']"
2691,data/images/quantifier/test_2691.png,"['almost all', 'many', 'none', 'almost none', 'some', 'almost none', 'some', 'the smaller part', 'some', 'almost all', 'few', 'some', 'some', 'the smaller part', 'all', 'the smaller part', 'some', 'almost all', 'some', 'some', 'few', 'few', 'many', 'almost none', 'many', 'almost none', 'some', 'few', 'many', 'many', 'most', 'almost all', 'almost all', 'few', 'few', 'all', 'none', 'almost all', 'many', 'few']"
2706,data/images/quantifier/test_2706.png,"['some', 'none', 'the smaller part', 'some', 'most', 'all', 'all', 'most', 'almost all', 'many', 'few', 'most', 'some', 'many', 'almost all', 'some', 'almost all', 'few', 'many', 'none', 'some', 'few', 'many', 'few', 'all', 'almost all', 'none', 'some', 'almost none', 'the smaller part', 'all', 'many', 'few', 'almost all', 'the smaller part', 'many', 'all', 'few', 'some', 'none']"
2712,data/images/quantifier/test_2712.png,"['many', 'all', 'none', 'none', 'many', 'almost all', 'almost none', 'the smaller part', 'some', 'some', 'few', 'almost none', 'many', 'many', 'few', 'none', 'none', 'most', 'almost none', 'almost all', 'all', 'almost none', 'many', 'most', 'some', 'many', 'none', 'many', 'some', 'all', 'most', 'few', 'almost all', 'almost all', 'few', 'most', 'none', 'few', 'many', 'most']"
2715,data/images/quantifier/test_2715.png,"['almost all', 'all', 'almost none', 'some', 'the smaller part', 'many', 'some', 'few', 'all', 'many', 'some', 'few', 'many', 'few', 'some', 'many', 'many', 'some', 'almost all', 'many', 'many', 'many', 'many', 'some', 'almost none', 'some', 'almost none', 'few', 'few', 'none', 'almost all', 'most', 'some', 'the smaller part', 'most', 'almost all', 'few', 'some', 'some', 'few']"
2729,data/images/quantifier/test_2729.png,"['all', 'none', 'some', 'almost all', 'all', 'some', 'all', 'many', 'some', 'some', 'most', 'some', 'almost all', 'many', 'all', 'most', 'few', 'few', 'some', 'some', 'some', 'all', 'some', 'many', 'some', 'few', 'some', 'the smaller part', 'some', 'all', 'all', 'some', 'almost all', 'none', 'almost all', 'few', 'almost none', 'some', 'most', 'some']"
2731,data/images/quantifier/test_2731.png,"['many', 'some', 'few', 'some', 'few', 'most', 'almost all', 'all', 'some', 'few', 'few', 'most', 'the smaller part', 'some', 'some', 'all', 'some', 'some', 'some', 'all', 'almost none', 'all', 'few', 'some', 'many', 'many', 'almost all', 'some', 'none', 'some', 'the smaller part', 'many', 'few', 'almost none', 'some', 'all', 'all', 'the smaller part', 'some', 'the smaller part']"
2732,data/images/quantifier/test_2732.png,"['none', 'few', 'many', 'some', 'almost all', 'some', 'all', 'most', 'almost all', 'none', 'almost all', 'few', 'many', 'some', 'some', 'many', 'none', 'some', 'few', 'many', 'the smaller part', 'many', 'the smaller part', 'none', 'some', 'many', 'few', 'almost none', 'many', 'most', 'some', 'many', 'many', 'some', 'most', 'almost all', 'all', 'many', 'most', 'some']"
2733,data/images/quantifier/test_2733.png,"['almost none', 'some', 'few', 'few', 'some', 'few', 'some', 'some', 'many', 'all', 'almost none', 'none', 'none', 'almost all', 'most', 'few', 'none', 'most', 'the smaller part', 'many', 'some', 'some', 'all', 'many', 'most', 'most', 'most', 'few', 'many', 'all', 'most', 'many', 'some', 'some', 'almost none', 'some', 'most', 'some', 'all', 'none']"
2734,data/images/quantifier/test_2734.png,"['some', 'few', 'almost all', 'some', 'the smaller part', 'none', 'few', 'some', 'some', 'almost all', 'some', 'many', 'some', 'some', 'almost all', 'all', 'none', 'the smaller part', 'the smaller part', 'none', 'most', 'many', 'all', 'some', 'many', 'none', 'all', 'almost none', 'some', 'almost none', 'many', 'almost all', 'most', 'many', 'the smaller part', 'all', 'some', 'most', 'few', 'some']"
2739,data/images/quantifier/test_2739.png,"['almost none', 'almost all', 'some', 'some', 'most', 'all', 'some', 'some', 'most', 'most', 'the smaller part', 'some', 'almost all', 'almost all', 'some', 'many', 'some', 'almost all', 'almost none', 'few', 'few', 'the smaller part', 'almost all', 'almost all', 'almost all', 'many', 'the smaller part', 'none', 'few', 'some', 'few', 'all', 'all', 'few', 'the smaller part', 'many', 'many', 'many', 'most', 'almost none']"
2742,data/images/quantifier/test_2742.png,"['almost all', 'some', 'almost none', 'some', 'all', 'all', 'most', 'few', 'almost none', 'most', 'the smaller part', 'few', 'all', 'some', 'all', 'none', 'none', 'many', 'most', 'some', 'many', 'some', 'many', 'almost all', 'all', 'many', 'some', 'almost all', 'all', 'the smaller part', 'none', 'many', 'few', 'few', 'almost all', 'none', 'few', 'the smaller part', 'almost none', 'none']"
2743,data/images/quantifier/test_2743.png,"['some', 'the smaller part', 'few', 'some', 'the smaller part', 'few', 'almost all', 'almost all', 'many', 'some', 'some', 'almost all', 'many', 'some', 'some', 'some', 'the smaller part', 'the smaller part', 'few', 'all', 'some', 'almost none', 'none', 'none', 'almost all', 'all', 'few', 'some', 'some', 'few', 'some', 'some', 'none', 'many', 'none', 'few', 'many', 'most', 'most', 'all']"
2754,data/images/quantifier/test_2754.png,"['some', 'almost all', 'none', 'some', 'all', 'almost all', 'the smaller part', 'almost none', 'most', 'few', 'few', 'few', 'most', 'almost none', 'some', 'many', 'all', 'some', 'all', 'many', 'none', 'some', 'the smaller part', 'some', 'some', 'the smaller part', 'many', 'some', 'all', 'many', 'almost all', 'most', 'most', 'few', 'few', 'some', 'almost none', 'many', 'some', 'some']"
2759,data/images/quantifier/test_2759.png,"['many', 'almost all', 'few', 'few', 'some', 'many', 'some', 'some', 'almost all', 'some', 'few', 'almost all', 'some', 'none', 'none', 'many', 'some', 'few', 'none', 'all', 'all', 'some', 'some', 'many', 'almost none', 'most', 'the smaller part', 'many', 'some', 'some', 'the smaller part', 'the smaller part', 'few', 'many', 'some', 'most', 'some', 'none', 'most', 'some']"
2764,data/images/quantifier/test_2764.png,"['the smaller part', 'few', 'some', 'almost none', 'almost none', 'many', 'some', 'some', 'none', 'some', 'many', 'most', 'almost none', 'all', 'none', 'almost all', 'many', 'all', 'most', 'almost none', 'few', 'many', 'few', 'few', 'some', 'some', 'almost all', 'almost none', 'few', 'the smaller part', 'the smaller part', 'some', 'almost none', 'all', 'many', 'some', 'many', 'none', 'few', 'some']"
2767,data/images/quantifier/test_2767.png,"['some', 'almost all', 'almost none', 'none', 'some', 'some', 'almost all', 'all', 'some', 'all', 'all', 'none', 'some', 'almost all', 'many', 'some', 'the smaller part', 'some', 'almost all', 'most', 'none', 'the smaller part', 'most', 'some', 'many', 'some', 'all', 'some', 'many', 'many', 'few', 'some', 'some', 'few', 'many', 'all', 'the smaller part', 'many', 'many', 'many']"
2768,data/images/quantifier/test_2768.png,"['few', 'some', 'few', 'almost none', 'almost all', 'some', 'none', 'all', 'some', 'some', 'many', 'few', 'few', 'almost none', 'the smaller part', 'almost all', 'all', 'almost none', 'many', 'none', 'almost none', 'many', 'some', 'all', 'all', 'some', 'none', 'almost all', 'some', 'none', 'all', 'some', 'some', 'many', 'none', 'none', 'the smaller part', 'some', 'none', 'few']"
2771,data/images/quantifier/test_2771.png,"['many', 'many', 'many', 'none', 'all', 'none', 'all', 'most', 'some', 'many', 'all', 'all', 'all', 'many', 'some', 'the smaller part', 'some', 'some', 'some', 'all', 'most', 'most', 'all', 'some', 'some', 'many', 'few', 'all', 'few', 'some', 'almost none', 'most', 'most', 'some', 'many', 'some', 'many', 'almost none', 'all', 'some']"
2784,data/images/quantifier/test_2784.png,"['most', 'all', 'all', 'most', 'all', 'some', 'most', 'few', 'all', 'few', 'many', 'almost all', 'few', 'most', 'all', 'few', 'all', 'all', 'few', 'almost all', 'none', 'all', 'none', 'almost all', 'some', 'almost none', 'some', 'almost none', 'many', 'almost none', 'some', 'some', 'many', 'all', 'few', 'many', 'many', 'most', 'none', 'few']"
2785,data/images/quantifier/test_2785.png,"['many', 'many', 'many', 'many', 'some', 'some', 'some', 'some', 'many', 'many', 'most', 'some', 'most', 'some', 'the smaller part', 'many', 'many', 'most', 'all', 'almost all', 'almost all', 'most', 'almost all', 'almost all', 'some', 'some', 'many', 'some', 'all', 'many', 'almost all', 'almost all', 'the smaller part', 'some', 'almost all', 'few', 'some', 'some', 'almost none', 'almost none']"
2786,data/images/quantifier/test_2786.png,"['all', 'most', 'some', 'most', 'many', 'all', 'almost all', 'almost all', 'few', 'all', 'most', 'many', 'few', 'many', 'most', 'many', 'many', 'some', 'some', 'some', 'all', 'some', 'some', 'many', 'most', 'some', 'most', 'almost all', 'almost all', 'none', 'almost none', 'none', 'most', 'few', 'few', 'many', 'some', 'all', 'almost all', 'none']"
2789,data/images/quantifier/test_2789.png,"['almost all', 'almost all', 'almost none', 'almost all', 'none', 'all', 'most', 'none', 'almost all', 'few', 'many', 'almost all', 'most', 'most', 'some', 'some', 'many', 'some', 'some', 'many', 'the smaller part', 'some', 'the smaller part', 'few', 'some', 'some', 'few', 'almost all', 'some', 'many', 'few', 'most', 'few', 'few', 'some', 'few', 'the smaller part', 'almost none', 'none', 'some']"
2790,data/images/quantifier/test_2790.png,"['almost none', 'almost none', 'some', 'the smaller part', 'almost all', 'almost all', 'few', 'almost all', 'most', 'all', 'some', 'some', 'few', 'some', 'almost none', 'many', 'few', 'the smaller part', 'many', 'many', 'few', 'many', 'many', 'the smaller part', 'some', 'most', 'some', 'some', 'all', 'many', 'all', 'almost none', 'some', 'none', 'most', 'some', 'almost all', 'many', 'many', 'some']"
2791,data/images/quantifier/test_2791.png,"['all', 'few', 'all', 'almost none', 'few', 'most', 'all', 'some', 'some', 'some', 'all', 'many', 'few', 'all', 'almost all', 'some', 'many', 'few', 'some', 'many', 'many', 'some', 'few', 'some', 'many', 'many', 'many', 'some', 'all', 'most', 'almost all', 'all', 'none', 'none', 'many', 'some', 'none', 'almost none', 'many', 'few']"
