index,image_file,llava_output,shuffled_options,prompted_questions
46,data/images/quantifier/test_46.png,"[['C'], ['F'], ['A'], ['B'], ['B']]","[{'a': 'almost all', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'some', 'i': 'all'}, {'a': 'most', 'b': 'few', 'c': 'many', 'd': 'the smaller part', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'some'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'most', 'e': 'many', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'most', 'b': 'almost none', 'c': 'few', 'd': 'all', 'e': 'many', 'f': 'the smaller part', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'many', 'b': 'almost none', 'c': 'almost all', 'd': 'few', 'e': 'all', 'f': 'most', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: most\nC: none\nD: few\nE: many\nF: almost none\nG: the smaller part\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: many\nD: the smaller part\nE: all\nF: none\nG: almost none\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: most\nE: many\nF: almost none\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: few\nD: all\nE: many\nF: the smaller part\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: almost all\nD: few\nE: all\nF: most\nG: the smaller part\nH: some\nI: none\nAnswer:']"
49,data/images/quantifier/test_49.png,"[['A: almost none'], ['A: none'], ['D'], ['A: almost none'], ['A: none']]","[{'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'all', 'e': 'none', 'f': 'many', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'none', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'the smaller part', 'f': 'few', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'few', 'b': 'all', 'c': 'almost all', 'd': 'almost none', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'some', 'i': 'most'}, {'a': 'almost none', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'the smaller part', 'g': 'almost all', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'most', 'f': 'the smaller part', 'g': 'few', 'h': 'some', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: all\nE: none\nF: many\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: many\nD: some\nE: the smaller part\nF: few\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost all\nD: almost none\nE: the smaller part\nF: none\nG: many\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: none\nD: many\nE: most\nF: the smaller part\nG: almost all\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: many\nD: almost all\nE: most\nF: the smaller part\nG: few\nH: some\nI: all\nAnswer:']"
52,data/images/quantifier/test_52.png,"[['B'], ['A: none'], ['B'], ['E'], ['B']]","[{'a': 'all', 'b': 'none', 'c': 'most', 'd': 'almost none', 'e': 'some', 'f': 'almost all', 'g': 'the smaller part', 'h': 'many', 'i': 'few'}, {'a': 'none', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'some', 'f': 'few', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'few', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'many', 'g': 'most', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'few', 'b': 'many', 'c': 'most', 'd': 'the smaller part', 'e': 'almost none', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'all', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: most\nD: almost none\nE: some\nF: almost all\nG: the smaller part\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: almost none\nD: most\nE: some\nF: few\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: some\nD: all\nE: none\nF: many\nG: most\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: most\nD: the smaller part\nE: almost none\nF: some\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: many\nD: some\nE: almost all\nF: the smaller part\nG: almost none\nH: few\nI: most\nAnswer:']"
56,data/images/quantifier/test_56.png,"[['D'], ['B'], ['B'], ['C'], ['D']]","[{'a': 'some', 'b': 'almost all', 'c': 'few', 'd': 'most', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'almost none', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'some', 'f': 'all', 'g': 'few', 'h': 'most', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'none', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'few', 'i': 'all'}, {'a': 'some', 'b': 'few', 'c': 'none', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'most', 'i': 'almost all'}, {'a': 'all', 'b': 'the smaller part', 'c': 'almost all', 'd': 'none', 'e': 'almost none', 'f': 'few', 'g': 'many', 'h': 'most', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: few\nD: most\nE: all\nF: almost none\nG: none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: the smaller part\nD: many\nE: some\nF: all\nG: few\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: most\nD: almost none\nE: many\nF: some\nG: almost all\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: none\nD: many\nE: all\nF: almost none\nG: the smaller part\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: almost all\nD: none\nE: almost none\nF: few\nG: many\nH: most\nI: some\nAnswer:']"
60,data/images/quantifier/test_60.png,"[['D'], ['I'], ['C'], ['B'], ['C']]","[{'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'none', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'some'}, {'a': 'almost none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'most', 'h': 'some', 'i': 'few'}, {'a': 'many', 'b': 'almost all', 'c': 'none', 'd': 'some', 'e': 'all', 'f': 'almost none', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost none', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'most', 'g': 'some', 'h': 'all', 'i': 'none'}, {'a': 'few', 'b': 'some', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'many', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: none\nE: the smaller part\nF: few\nG: most\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: the smaller part\nD: many\nE: none\nF: all\nG: most\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: none\nD: some\nE: all\nF: almost none\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: few\nD: the smaller part\nE: almost all\nF: most\nG: some\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost none\nD: most\nE: the smaller part\nF: almost all\nG: none\nH: many\nI: all\nAnswer:']"
63,data/images/quantifier/test_63.png,"[['B'], ['A: none'], ['I'], ['E'], ['H']]","[{'a': 'almost none', 'b': 'none', 'c': 'many', 'd': 'all', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'none', 'b': 'few', 'c': 'almost none', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'most', 'h': 'some', 'i': 'all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'most', 'd': 'the smaller part', 'e': 'many', 'f': 'few', 'g': 'some', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'few', 'i': 'the smaller part'}, {'a': 'some', 'b': 'most', 'c': 'almost all', 'd': 'all', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: many\nD: all\nE: few\nF: most\nG: some\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost none\nD: the smaller part\nE: almost all\nF: many\nG: most\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: most\nD: the smaller part\nE: many\nF: few\nG: some\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: almost all\nE: none\nF: almost none\nG: some\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: almost all\nD: all\nE: many\nF: almost none\nG: the smaller part\nH: none\nI: few\nAnswer:']"
66,data/images/quantifier/test_66.png,"[['A: none'], ['F'], ['B'], ['D'], ['C']]","[{'a': 'none', 'b': 'all', 'c': 'some', 'd': 'most', 'e': 'many', 'f': 'almost all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'few'}, {'a': 'most', 'b': 'all', 'c': 'the smaller part', 'd': 'many', 'e': 'some', 'f': 'none', 'g': 'almost none', 'h': 'few', 'i': 'almost all'}, {'a': 'many', 'b': 'almost none', 'c': 'the smaller part', 'd': 'some', 'e': 'almost all', 'f': 'all', 'g': 'few', 'h': 'none', 'i': 'most'}, {'a': 'all', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'few', 'f': 'none', 'g': 'almost none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'almost all', 'b': 'few', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'many', 'g': 'most', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: most\nE: many\nF: almost all\nG: almost none\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: the smaller part\nD: many\nE: some\nF: none\nG: almost none\nH: few\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: the smaller part\nD: some\nE: almost all\nF: all\nG: few\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: most\nD: some\nE: few\nF: none\nG: almost none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: none\nD: all\nE: almost none\nF: many\nG: most\nH: some\nI: the smaller part\nAnswer:']"
69,data/images/quantifier/test_69.png,"[['F'], ['D'], ['I: none'], ['A: none'], ['D']]","[{'a': 'some', 'b': 'most', 'c': 'few', 'd': 'many', 'e': 'all', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'many', 'b': 'all', 'c': 'most', 'd': 'none', 'e': 'almost none', 'f': 'few', 'g': 'some', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'most', 'c': 'all', 'd': 'few', 'e': 'almost none', 'f': 'some', 'g': 'many', 'h': 'almost all', 'i': 'none'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'almost none', 'e': 'many', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'all', 'f': 'almost all', 'g': 'many', 'h': 'some', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: few\nD: many\nE: all\nF: none\nG: almost none\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: most\nD: none\nE: almost none\nF: few\nG: some\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: most\nC: all\nD: few\nE: almost none\nF: some\nG: many\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: almost none\nE: many\nF: almost all\nG: most\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: few\nD: none\nE: all\nF: almost all\nG: many\nH: some\nI: most\nAnswer:']"
76,data/images/quantifier/test_76.png,"[['E'], ['I'], ['D'], ['G'], ['F']]","[{'a': 'some', 'b': 'all', 'c': 'few', 'd': 'most', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'all', 'c': 'the smaller part', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'some'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'almost none', 'e': 'many', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'none'}, {'a': 'almost all', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'none', 'h': 'almost none', 'i': 'most'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost all', 'd': 'few', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: few\nD: most\nE: none\nF: almost all\nG: almost none\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: the smaller part\nD: almost all\nE: none\nF: almost none\nG: few\nH: many\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: almost none\nE: many\nF: most\nG: all\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: many\nD: the smaller part\nE: some\nF: few\nG: none\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost all\nD: few\nE: almost none\nF: none\nG: some\nH: all\nI: most\nAnswer:']"
84,data/images/quantifier/test_84.png,"[['A: almost none'], ['B'], ['B'], ['B: none'], ['D']]","[{'a': 'almost none', 'b': 'few', 'c': 'many', 'd': 'some', 'e': 'all', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'none'}, {'a': 'most', 'b': 'almost none', 'c': 'the smaller part', 'd': 'almost all', 'e': 'many', 'f': 'some', 'g': 'all', 'h': 'none', 'i': 'few'}, {'a': 'most', 'b': 'some', 'c': 'few', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'none'}, {'a': 'few', 'b': 'none', 'c': 'many', 'd': 'some', 'e': 'most', 'f': 'almost none', 'g': 'all', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'few', 'b': 'most', 'c': 'all', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'none', 'h': 'some', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: many\nD: some\nE: all\nF: almost all\nG: most\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: the smaller part\nD: almost all\nE: many\nF: some\nG: all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: few\nD: many\nE: all\nF: almost none\nG: the smaller part\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: many\nD: some\nE: most\nF: almost none\nG: all\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: all\nD: almost none\nE: almost all\nF: the smaller part\nG: none\nH: some\nI: many\nAnswer:']"
86,data/images/quantifier/test_86.png,"[['D'], ['B'], ['A: almost none'], ['A: almost none'], ['D']]","[{'a': 'all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'almost all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'most'}, {'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'almost none', 'f': 'few', 'g': 'most', 'h': 'all', 'i': 'almost all'}, {'a': 'almost none', 'b': 'few', 'c': 'most', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'the smaller part', 'h': 'almost all', 'i': 'none'}, {'a': 'almost none', 'b': 'none', 'c': 'few', 'd': 'many', 'e': 'most', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'all', 'c': 'few', 'd': 'almost none', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: none\nE: few\nF: almost all\nG: almost none\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: many\nE: almost none\nF: few\nG: most\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: most\nD: some\nE: all\nF: many\nG: the smaller part\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: few\nD: many\nE: most\nF: the smaller part\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: few\nD: almost none\nE: some\nF: many\nG: most\nH: none\nI: almost all\nAnswer:']"
93,data/images/quantifier/test_93.png,"[['A: almost none'], ['B'], ['E'], ['I: none'], ['B']]","[{'a': 'almost none', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'all', 'f': 'most', 'g': 'none', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'some', 'e': 'all', 'f': 'none', 'g': 'most', 'h': 'the smaller part', 'i': 'many'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'many', 'e': 'none', 'f': 'all', 'g': 'almost none', 'h': 'most', 'i': 'almost all'}, {'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'some', 'f': 'almost none', 'g': 'most', 'h': 'all', 'i': 'none'}, {'a': 'many', 'b': 'none', 'c': 'some', 'd': 'few', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: some\nD: many\nE: all\nF: most\nG: none\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: some\nE: all\nF: none\nG: most\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: many\nE: none\nF: all\nG: almost none\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: the smaller part\nE: some\nF: almost none\nG: most\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: some\nD: few\nE: the smaller part\nF: most\nG: all\nH: almost all\nI: almost none\nAnswer:']"
95,data/images/quantifier/test_95.png,"[['B'], ['B'], ['E'], ['D'], ['H']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'few', 'd': 'most', 'e': 'almost all', 'f': 'almost none', 'g': 'many', 'h': 'none', 'i': 'all'}, {'a': 'the smaller part', 'b': 'none', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'most', 'i': 'almost none'}, {'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'few', 'g': 'none', 'h': 'all', 'i': 'almost all'}, {'a': 'all', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'most', 'i': 'almost none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'some', 'd': 'most', 'e': 'almost all', 'f': 'many', 'g': 'almost none', 'h': 'none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: few\nD: most\nE: almost all\nF: almost none\nG: many\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: few\nD: some\nE: many\nF: almost all\nG: all\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: many\nE: almost none\nF: few\nG: none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: the smaller part\nD: few\nE: almost all\nF: some\nG: none\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: some\nD: most\nE: almost all\nF: many\nG: almost none\nH: none\nI: all\nAnswer:']"
111,data/images/quantifier/test_111.png,"[['D'], ['B'], ['A: none'], ['D'], ['D']]","[{'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'almost none', 'e': 'most', 'f': 'almost all', 'g': 'few', 'h': 'none', 'i': 'all'}, {'a': 'almost all', 'b': 'none', 'c': 'few', 'd': 'many', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'most', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'the smaller part', 'd': 'all', 'e': 'many', 'f': 'most', 'g': 'almost none', 'h': 'some', 'i': 'almost all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'all', 'g': 'some', 'h': 'many', 'i': 'the smaller part'}, {'a': 'most', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'almost none', 'g': 'all', 'h': 'none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: almost none\nE: most\nF: almost all\nG: few\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: few\nD: many\nE: some\nF: all\nG: the smaller part\nH: most\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: the smaller part\nD: all\nE: many\nF: most\nG: almost none\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: none\nE: most\nF: all\nG: some\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: the smaller part\nE: almost all\nF: almost none\nG: all\nH: none\nI: some\nAnswer:']"
