index,image_file,llava_output,shuffled_options,prompted_questions
46,data/images/quantifier/test_46.png,"[['H'], ['I'], ['C'], ['I'], ['D']]","[{'a': 'most', 'b': 'few', 'c': 'all', 'd': 'the smaller part', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'some'}, {'a': 'few', 'b': 'almost all', 'c': 'most', 'd': 'many', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'none', 'd': 'all', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'almost none', 'i': 'many'}, {'a': 'few', 'b': 'some', 'c': 'almost all', 'd': 'almost none', 'e': 'most', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'none'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'none', 'e': 'few', 'f': 'almost none', 'g': 'most', 'h': 'almost all', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: all\nD: the smaller part\nE: almost none\nF: almost all\nG: many\nH: none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: most\nD: many\nE: almost none\nF: the smaller part\nG: none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: none\nD: all\nE: few\nF: most\nG: some\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost all\nD: almost none\nE: most\nF: many\nG: the smaller part\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: none\nE: few\nF: almost none\nG: most\nH: almost all\nI: all\nAnswer:']"
49,data/images/quantifier/test_49.png,"[['D'], ['A: none'], ['F'], ['I: none'], ['I']]","[{'a': 'some', 'b': 'almost all', 'c': 'few', 'd': 'almost none', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'none', 'i': 'the smaller part'}, {'a': 'none', 'b': 'some', 'c': 'all', 'd': 'the smaller part', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'many', 'i': 'most'}, {'a': 'most', 'b': 'all', 'c': 'the smaller part', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'many', 'h': 'almost none', 'i': 'some'}, {'a': 'almost all', 'b': 'many', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'all', 'g': 'few', 'h': 'some', 'i': 'none'}, {'a': 'most', 'b': 'many', 'c': 'almost all', 'd': 'all', 'e': 'almost none', 'f': 'the smaller part', 'g': 'none', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: few\nD: almost none\nE: most\nF: all\nG: many\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: all\nD: the smaller part\nE: few\nF: almost none\nG: almost all\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: the smaller part\nD: few\nE: almost all\nF: none\nG: many\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: almost none\nD: most\nE: the smaller part\nF: all\nG: few\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost all\nD: all\nE: almost none\nF: the smaller part\nG: none\nH: few\nI: some\nAnswer:']"
52,data/images/quantifier/test_52.png,"[['B'], ['I: none'], ['D'], ['C'], ['D']]","[{'a': 'many', 'b': 'none', 'c': 'the smaller part', 'd': 'almost none', 'e': 'almost all', 'f': 'most', 'g': 'some', 'h': 'few', 'i': 'all'}, {'a': 'some', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'the smaller part', 'h': 'almost none', 'i': 'none'}, {'a': 'the smaller part', 'b': 'some', 'c': 'almost all', 'd': 'most', 'e': 'all', 'f': 'almost none', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'many', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'none', 'f': 'most', 'g': 'all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'many', 'b': 'some', 'c': 'all', 'd': 'almost none', 'e': 'none', 'f': 'the smaller part', 'g': 'few', 'h': 'almost all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: the smaller part\nD: almost none\nE: almost all\nF: most\nG: some\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: few\nD: all\nE: almost all\nF: most\nG: the smaller part\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: almost all\nD: most\nE: all\nF: almost none\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: almost none\nD: almost all\nE: none\nF: most\nG: all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: all\nD: almost none\nE: none\nF: the smaller part\nG: few\nH: almost all\nI: most\nAnswer:']"
56,data/images/quantifier/test_56.png,"[['I: none'], ['C'], ['C'], ['C'], ['F']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'some', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'none'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'many', 'e': 'most', 'f': 'the smaller part', 'g': 'almost none', 'h': 'all', 'i': 'almost all'}, {'a': 'most', 'b': 'many', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'almost all'}, {'a': 'many', 'b': 'almost all', 'c': 'none', 'd': 'most', 'e': 'all', 'f': 'almost none', 'g': 'some', 'h': 'the smaller part', 'i': 'few'}, {'a': 'the smaller part', 'b': 'many', 'c': 'few', 'd': 'most', 'e': 'almost none', 'f': 'none', 'g': 'some', 'h': 'all', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: all\nD: almost all\nE: some\nF: many\nG: few\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: many\nE: most\nF: the smaller part\nG: almost none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost none\nD: few\nE: some\nF: the smaller part\nG: none\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: none\nD: most\nE: all\nF: almost none\nG: some\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: few\nD: most\nE: almost none\nF: none\nG: some\nH: all\nI: almost all\nAnswer:']"
60,data/images/quantifier/test_60.png,"[['B'], ['B'], ['B: almost none'], ['D'], ['B']]","[{'a': 'some', 'b': 'none', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'all'}, {'a': 'most', 'b': 'almost none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'some', 'g': 'all', 'h': 'none', 'i': 'many'}, {'a': 'many', 'b': 'almost none', 'c': 'none', 'd': 'some', 'e': 'the smaller part', 'f': 'all', 'g': 'most', 'h': 'almost all', 'i': 'few'}, {'a': 'most', 'b': 'almost all', 'c': 'many', 'd': 'all', 'e': 'almost none', 'f': 'some', 'g': 'the smaller part', 'h': 'none', 'i': 'few'}, {'a': 'some', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'most', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: few\nD: the smaller part\nE: almost all\nF: many\nG: most\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: almost all\nD: the smaller part\nE: few\nF: some\nG: all\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: none\nD: some\nE: the smaller part\nF: all\nG: most\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: many\nD: all\nE: almost none\nF: some\nG: the smaller part\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: all\nD: almost all\nE: the smaller part\nF: almost none\nG: most\nH: many\nI: few\nAnswer:']"
63,data/images/quantifier/test_63.png,"[['A: none'], ['G'], ['E'], ['B'], ['E']]","[{'a': 'none', 'b': 'many', 'c': 'few', 'd': 'the smaller part', 'e': 'almost all', 'f': 'all', 'g': 'most', 'h': 'some', 'i': 'almost none'}, {'a': 'most', 'b': 'many', 'c': 'almost all', 'd': 'few', 'e': 'some', 'f': 'almost none', 'g': 'none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost none', 'b': 'some', 'c': 'few', 'd': 'the smaller part', 'e': 'none', 'f': 'almost all', 'g': 'many', 'h': 'most', 'i': 'all'}, {'a': 'most', 'b': 'almost none', 'c': 'all', 'd': 'few', 'e': 'some', 'f': 'none', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'some', 'd': 'few', 'e': 'none', 'f': 'almost all', 'g': 'many', 'h': 'most', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: few\nD: the smaller part\nE: almost all\nF: all\nG: most\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: almost all\nD: few\nE: some\nF: almost none\nG: none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: few\nD: the smaller part\nE: none\nF: almost all\nG: many\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: all\nD: few\nE: some\nF: none\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: some\nD: few\nE: none\nF: almost all\nG: many\nH: most\nI: all\nAnswer:']"
66,data/images/quantifier/test_66.png,"[['E'], ['C'], ['D'], ['A: none'], ['D']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'none', 'f': 'almost none', 'g': 'many', 'h': 'most', 'i': 'all'}, {'a': 'many', 'b': 'the smaller part', 'c': 'none', 'd': 'all', 'e': 'almost none', 'f': 'most', 'g': 'almost all', 'h': 'few', 'i': 'some'}, {'a': 'some', 'b': 'few', 'c': 'the smaller part', 'd': 'almost none', 'e': 'many', 'f': 'most', 'g': 'none', 'h': 'almost all', 'i': 'all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'all', 'e': 'some', 'f': 'almost none', 'g': 'almost all', 'h': 'many', 'i': 'most'}, {'a': 'many', 'b': 'all', 'c': 'some', 'd': 'almost none', 'e': 'almost all', 'f': 'none', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: few\nD: almost all\nE: none\nF: almost none\nG: many\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: none\nD: all\nE: almost none\nF: most\nG: almost all\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: the smaller part\nD: almost none\nE: many\nF: most\nG: none\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: all\nE: some\nF: almost none\nG: almost all\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: some\nD: almost none\nE: almost all\nF: none\nG: few\nH: most\nI: the smaller part\nAnswer:']"
69,data/images/quantifier/test_69.png,"[['C'], ['B'], ['A: none'], ['E'], ['E']]","[{'a': 'all', 'b': 'most', 'c': 'none', 'd': 'some', 'e': 'almost all', 'f': 'many', 'g': 'few', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'almost none', 'b': 'none', 'c': 'the smaller part', 'd': 'some', 'e': 'almost all', 'f': 'few', 'g': 'most', 'h': 'all', 'i': 'many'}, {'a': 'none', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'almost none', 'h': 'many', 'i': 'few'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'some', 'h': 'all', 'i': 'almost all'}, {'a': 'almost all', 'b': 'many', 'c': 'some', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'the smaller part', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: none\nD: some\nE: almost all\nF: many\nG: few\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: the smaller part\nD: some\nE: almost all\nF: few\nG: most\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost all\nD: all\nE: the smaller part\nF: most\nG: almost none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: most\nE: none\nF: almost none\nG: some\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: some\nD: most\nE: none\nF: almost none\nG: the smaller part\nH: few\nI: all\nAnswer:']"
76,data/images/quantifier/test_76.png,"[['D'], ['A'], ['E'], ['C'], ['I']]","[{'a': 'some', 'b': 'the smaller part', 'c': 'most', 'd': 'none', 'e': 'few', 'f': 'all', 'g': 'almost all', 'h': 'almost none', 'i': 'many'}, {'a': 'almost none', 'b': 'many', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'few', 'g': 'most', 'h': 'none', 'i': 'almost all'}, {'a': 'many', 'b': 'almost all', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'the smaller part', 'g': 'some', 'h': 'almost none', 'i': 'most'}, {'a': 'the smaller part', 'b': 'many', 'c': 'none', 'd': 'all', 'e': 'some', 'f': 'most', 'g': 'almost all', 'h': 'few', 'i': 'almost none'}, {'a': 'few', 'b': 'the smaller part', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'almost none', 'g': 'almost all', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: most\nD: none\nE: few\nF: all\nG: almost all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: all\nD: some\nE: the smaller part\nF: few\nG: most\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: all\nD: few\nE: none\nF: the smaller part\nG: some\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: none\nD: all\nE: some\nF: most\nG: almost all\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: all\nD: some\nE: many\nF: almost none\nG: almost all\nH: most\nI: none\nAnswer:']"
84,data/images/quantifier/test_84.png,"[['F'], ['A: almost none'], ['B'], ['B'], ['A: none']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'few', 'd': 'all', 'e': 'some', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'some', 'c': 'most', 'd': 'many', 'e': 'all', 'f': 'the smaller part', 'g': 'almost all', 'h': 'few', 'i': 'none'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'few', 'e': 'all', 'f': 'some', 'g': 'the smaller part', 'h': 'most', 'i': 'almost all'}, {'a': 'some', 'b': 'almost none', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'none', 'g': 'almost all', 'h': 'most', 'i': 'many'}, {'a': 'none', 'b': 'some', 'c': 'almost none', 'd': 'almost all', 'e': 'all', 'f': 'most', 'g': 'many', 'h': 'few', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: few\nD: all\nE: some\nF: none\nG: many\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: most\nD: many\nE: all\nF: the smaller part\nG: almost all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: few\nE: all\nF: some\nG: the smaller part\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost none\nC: all\nD: few\nE: the smaller part\nF: none\nG: almost all\nH: most\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: almost none\nD: almost all\nE: all\nF: most\nG: many\nH: few\nI: the smaller part\nAnswer:']"
86,data/images/quantifier/test_86.png,"[['B'], ['A: almost none'], ['C'], ['A: none'], ['C']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'few', 'd': 'most', 'e': 'many', 'f': 'all', 'g': 'almost all', 'h': 'almost none', 'i': 'some'}, {'a': 'almost none', 'b': 'most', 'c': 'almost all', 'd': 'none', 'e': 'some', 'f': 'all', 'g': 'the smaller part', 'h': 'few', 'i': 'many'}, {'a': 'some', 'b': 'many', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'all', 'h': 'almost all', 'i': 'almost none'}, {'a': 'none', 'b': 'all', 'c': 'few', 'd': 'almost none', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'many'}, {'a': 'most', 'b': 'some', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'the smaller part', 'g': 'almost all', 'h': 'many', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: few\nD: most\nE: many\nF: all\nG: almost all\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: almost all\nD: none\nE: some\nF: all\nG: the smaller part\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: none\nD: the smaller part\nE: few\nF: most\nG: all\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: few\nD: almost none\nE: almost all\nF: the smaller part\nG: most\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: some\nC: none\nD: few\nE: almost none\nF: the smaller part\nG: almost all\nH: many\nI: all\nAnswer:']"
93,data/images/quantifier/test_93.png,"[['B'], ['F'], ['A: none'], ['E'], ['B']]","[{'a': 'some', 'b': 'none', 'c': 'the smaller part', 'd': 'many', 'e': 'most', 'f': 'few', 'g': 'almost all', 'h': 'all', 'i': 'almost none'}, {'a': 'all', 'b': 'many', 'c': 'almost all', 'd': 'most', 'e': 'the smaller part', 'f': 'none', 'g': 'few', 'h': 'almost none', 'i': 'some'}, {'a': 'none', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'many', 'f': 'few', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'some', 'c': 'few', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'none', 'h': 'almost all', 'i': 'most'}, {'a': 'few', 'b': 'none', 'c': 'some', 'd': 'almost all', 'e': 'many', 'f': 'all', 'g': 'the smaller part', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: none\nC: the smaller part\nD: many\nE: most\nF: few\nG: almost all\nH: all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: many\nC: almost all\nD: most\nE: the smaller part\nF: none\nG: few\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: most\nC: almost none\nD: some\nE: many\nF: few\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: some\nC: few\nD: many\nE: almost none\nF: all\nG: none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: almost all\nE: many\nF: all\nG: the smaller part\nH: almost none\nI: most\nAnswer:']"
95,data/images/quantifier/test_95.png,"[['F'], ['E'], ['A: almost none'], ['E'], ['A: none']]","[{'a': 'some', 'b': 'most', 'c': 'all', 'd': 'few', 'e': 'many', 'f': 'none', 'g': 'almost all', 'h': 'the smaller part', 'i': 'almost none'}, {'a': 'some', 'b': 'most', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'almost none', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'many', 'c': 'none', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'few', 'h': 'most', 'i': 'all'}, {'a': 'many', 'b': 'few', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'almost all', 'g': 'almost none', 'h': 'the smaller part', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'most', 'h': 'almost none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: few\nE: many\nF: none\nG: almost all\nH: the smaller part\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: most\nC: all\nD: few\nE: none\nF: almost none\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: none\nD: almost all\nE: the smaller part\nF: some\nG: few\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: some\nD: all\nE: none\nF: almost all\nG: almost none\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: many\nD: almost all\nE: the smaller part\nF: some\nG: most\nH: almost none\nI: all\nAnswer:']"
111,data/images/quantifier/test_111.png,"[['A: almost none'], ['I: none'], ['C'], ['C'], ['A: almost none']]","[{'a': 'almost none', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'none', 'f': 'almost all', 'g': 'all', 'h': 'some', 'i': 'most'}, {'a': 'almost all', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'almost none', 'f': 'some', 'g': 'most', 'h': 'all', 'i': 'none'}, {'a': 'many', 'b': 'few', 'c': 'none', 'd': 'some', 'e': 'almost none', 'f': 'most', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'some', 'g': 'almost all', 'h': 'all', 'i': 'most'}, {'a': 'almost none', 'b': 'many', 'c': 'the smaller part', 'd': 'all', 'e': 'almost all', 'f': 'none', 'g': 'some', 'h': 'most', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: the smaller part\nD: few\nE: none\nF: almost all\nG: all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: the smaller part\nD: few\nE: almost none\nF: some\nG: most\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: none\nD: some\nE: almost none\nF: most\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost none\nD: many\nE: none\nF: some\nG: almost all\nH: all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: the smaller part\nD: all\nE: almost all\nF: none\nG: some\nH: most\nI: few\nAnswer:']"
