index,image_file,blip2_output,shuffled_options,prompted_questions
46,data/images/quantifier/test_46.png,"[['a'], ['g'], [''], ['all'], ['f']]","[{'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'few', 'e': 'almost none', 'f': 'almost all', 'g': 'many', 'h': 'none', 'i': 'most'}, {'a': 'all', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'few', 'b': 'many', 'c': 'almost none', 'd': 'none', 'e': 'most', 'f': 'almost all', 'g': 'some', 'h': 'the smaller part', 'i': 'all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'some', 'e': 'most', 'f': 'none', 'g': 'all', 'h': 'many', 'i': 'few'}, {'a': 'almost all', 'b': 'all', 'c': 'the smaller part', 'd': 'none', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: few\nE: almost none\nF: almost all\nG: many\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: some\nD: almost none\nE: none\nF: many\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: almost none\nD: none\nE: most\nF: almost all\nG: some\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: some\nE: most\nF: none\nG: all\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: all\nC: the smaller part\nD: none\nE: many\nF: almost none\nG: most\nH: some\nI: few\nAnswer:']"
49,data/images/quantifier/test_49.png,"[['none'], ['some'], ['g'], ['most'], ['a']]","[{'a': 'some', 'b': 'many', 'c': 'all', 'd': 'few', 'e': 'the smaller part', 'f': 'most', 'g': 'none', 'h': 'almost all', 'i': 'almost none'}, {'a': 'few', 'b': 'almost all', 'c': 'all', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'many'}, {'a': 'the smaller part', 'b': 'almost none', 'c': 'some', 'd': 'all', 'e': 'most', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'few'}, {'a': 'none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'most', 'h': 'few', 'i': 'some'}, {'a': 'most', 'b': 'few', 'c': 'some', 'd': 'many', 'e': 'almost all', 'f': 'almost none', 'g': 'the smaller part', 'h': 'none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: many\nC: all\nD: few\nE: the smaller part\nF: most\nG: none\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: all\nD: most\nE: some\nF: almost none\nG: the smaller part\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: some\nD: all\nE: most\nF: none\nG: many\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost all\nC: the smaller part\nD: many\nE: almost none\nF: all\nG: most\nH: few\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: some\nD: many\nE: almost all\nF: almost none\nG: the smaller part\nH: none\nI: all\nAnswer:']"
52,data/images/quantifier/test_52.png,"[['the smaller part'], ['a'], ['c'], ['e'], ['none']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'most', 'e': 'some', 'f': 'many', 'g': 'few', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'almost none', 'f': 'almost all', 'g': 'some', 'h': 'none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'some', 'c': 'the smaller part', 'd': 'all', 'e': 'almost all', 'f': 'few', 'g': 'almost none', 'h': 'none', 'i': 'most'}, {'a': 'many', 'b': 'almost none', 'c': 'none', 'd': 'most', 'e': 'few', 'f': 'the smaller part', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'few', 'c': 'many', 'd': 'almost none', 'e': 'most', 'f': 'all', 'g': 'some', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: most\nE: some\nF: many\nG: few\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: few\nD: all\nE: almost none\nF: almost all\nG: some\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: some\nC: the smaller part\nD: all\nE: almost all\nF: few\nG: almost none\nH: none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: none\nD: most\nE: few\nF: the smaller part\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: many\nD: almost none\nE: most\nF: all\nG: some\nH: almost all\nI: none\nAnswer:']"
56,data/images/quantifier/test_56.png,"[[''], ['a'], ['the smaller part'], ['there are 6 animals'], ['all']]","[{'a': 'few', 'b': 'none', 'c': 'some', 'd': 'almost all', 'e': 'the smaller part', 'f': 'all', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'almost none', 'b': 'some', 'c': 'many', 'd': 'all', 'e': 'none', 'f': 'few', 'g': 'most', 'h': 'almost all', 'i': 'the smaller part'}, {'a': 'none', 'b': 'many', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'most', 'h': 'few', 'i': 'almost none'}, {'a': 'few', 'b': 'all', 'c': 'some', 'd': 'the smaller part', 'e': 'almost all', 'f': 'none', 'g': 'almost none', 'h': 'many', 'i': 'most'}, {'a': 'some', 'b': 'all', 'c': 'the smaller part', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'almost all', 'h': 'almost none', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: some\nD: almost all\nE: the smaller part\nF: all\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: many\nD: all\nE: none\nF: few\nG: most\nH: almost all\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: some\nD: all\nE: almost all\nF: the smaller part\nG: most\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: some\nD: the smaller part\nE: almost all\nF: none\nG: almost none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: the smaller part\nD: few\nE: none\nF: many\nG: almost all\nH: almost none\nI: most\nAnswer:']"
60,data/images/quantifier/test_60.png,"[['d'], ['all'], ['a'], ['c'], ['g']]","[{'a': 'many', 'b': 'most', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'almost none', 'h': 'few', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'none', 'e': 'all', 'f': 'the smaller part', 'g': 'few', 'h': 'many', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'some', 'd': 'almost all', 'e': 'most', 'f': 'almost none', 'g': 'few', 'h': 'many', 'i': 'none'}, {'a': 'few', 'b': 'almost all', 'c': 'some', 'd': 'almost none', 'e': 'the smaller part', 'f': 'most', 'g': 'many', 'h': 'none', 'i': 'all'}, {'a': 'almost all', 'b': 'few', 'c': 'the smaller part', 'd': 'none', 'e': 'all', 'f': 'some', 'g': 'almost none', 'h': 'most', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: almost none\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: none\nE: all\nF: the smaller part\nG: few\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: some\nD: almost all\nE: most\nF: almost none\nG: few\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost all\nC: some\nD: almost none\nE: the smaller part\nF: most\nG: many\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: few\nC: the smaller part\nD: none\nE: all\nF: some\nG: almost none\nH: most\nI: many\nAnswer:']"
63,data/images/quantifier/test_63.png,"[['g'], ['b'], ['almost all'], ['there are 2 animals'], ['none']]","[{'a': 'none', 'b': 'almost none', 'c': 'almost all', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'many', 'i': 'all'}, {'a': 'many', 'b': 'none', 'c': 'few', 'd': 'all', 'e': 'the smaller part', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'almost none'}, {'a': 'all', 'b': 'the smaller part', 'c': 'few', 'd': 'none', 'e': 'almost none', 'f': 'some', 'g': 'most', 'h': 'many', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'all'}, {'a': 'almost none', 'b': 'most', 'c': 'all', 'd': 'some', 'e': 'the smaller part', 'f': 'almost all', 'g': 'none', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: almost all\nD: the smaller part\nE: few\nF: most\nG: some\nH: many\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: few\nD: all\nE: the smaller part\nF: most\nG: some\nH: almost all\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: the smaller part\nC: few\nD: none\nE: almost none\nF: some\nG: most\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: few\nE: some\nF: many\nG: most\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: all\nD: some\nE: the smaller part\nF: almost all\nG: none\nH: many\nI: few\nAnswer:']"
66,data/images/quantifier/test_66.png,"[['a'], ['g'], ['b'], ['many'], ['1']]","[{'a': 'many', 'b': 'almost all', 'c': 'the smaller part', 'd': 'most', 'e': 'all', 'f': 'few', 'g': 'some', 'h': 'none', 'i': 'almost none'}, {'a': 'most', 'b': 'almost none', 'c': 'few', 'd': 'the smaller part', 'e': 'none', 'f': 'many', 'g': 'all', 'h': 'some', 'i': 'almost all'}, {'a': 'almost none', 'b': 'some', 'c': 'none', 'd': 'many', 'e': 'few', 'f': 'almost all', 'g': 'most', 'h': 'the smaller part', 'i': 'all'}, {'a': 'many', 'b': 'most', 'c': 'almost all', 'd': 'almost none', 'e': 'all', 'f': 'few', 'g': 'the smaller part', 'h': 'some', 'i': 'none'}, {'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'few', 'e': 'the smaller part', 'f': 'many', 'g': 'none', 'h': 'almost none', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: the smaller part\nD: most\nE: all\nF: few\nG: some\nH: none\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: few\nD: the smaller part\nE: none\nF: many\nG: all\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: some\nC: none\nD: many\nE: few\nF: almost all\nG: most\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: almost all\nD: almost none\nE: all\nF: few\nG: the smaller part\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: few\nE: the smaller part\nF: many\nG: none\nH: almost none\nI: all\nAnswer:']"
69,data/images/quantifier/test_69.png,"[['d'], ['all'], ['g'], ['b'], ['c']]","[{'a': 'most', 'b': 'all', 'c': 'none', 'd': 'few', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'some', 'i': 'almost all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'almost none'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'none', 'd': 'all', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'almost none', 'i': 'most'}, {'a': 'few', 'b': 'most', 'c': 'all', 'd': 'many', 'e': 'almost all', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'all', 'b': 'some', 'c': 'the smaller part', 'd': 'almost all', 'e': 'almost none', 'f': 'most', 'g': 'none', 'h': 'many', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: none\nD: few\nE: almost none\nF: many\nG: the smaller part\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: some\nD: all\nE: almost all\nF: most\nG: none\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: none\nD: all\nE: few\nF: many\nG: some\nH: almost none\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: all\nD: many\nE: almost all\nF: some\nG: none\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: the smaller part\nD: almost all\nE: almost none\nF: most\nG: none\nH: many\nI: few\nAnswer:']"
76,data/images/quantifier/test_76.png,"[['g'], ['b'], ['none'], [''], ['the smaller part']]","[{'a': 'almost all', 'b': 'many', 'c': 'few', 'd': 'all', 'e': 'most', 'f': 'the smaller part', 'g': 'none', 'h': 'some', 'i': 'almost none'}, {'a': 'none', 'b': 'few', 'c': 'most', 'd': 'some', 'e': 'almost none', 'f': 'many', 'g': 'the smaller part', 'h': 'all', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'the smaller part', 'e': 'all', 'f': 'few', 'g': 'none', 'h': 'many', 'i': 'most'}, {'a': 'none', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'the smaller part', 'f': 'almost all', 'g': 'most', 'h': 'all', 'i': 'some'}, {'a': 'the smaller part', 'b': 'all', 'c': 'almost all', 'd': 'most', 'e': 'none', 'f': 'almost none', 'g': 'many', 'h': 'few', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: many\nC: few\nD: all\nE: most\nF: the smaller part\nG: none\nH: some\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: most\nD: some\nE: almost none\nF: many\nG: the smaller part\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: the smaller part\nE: all\nF: few\nG: none\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: few\nC: almost none\nD: many\nE: the smaller part\nF: almost all\nG: most\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: all\nC: almost all\nD: most\nE: none\nF: almost none\nG: many\nH: few\nI: some\nAnswer:']"
84,data/images/quantifier/test_84.png,"[['e'], ['almost all'], ['d'], ['a, because the larger part is shown'], ['g']]","[{'a': 'the smaller part', 'b': 'almost none', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'many', 'g': 'most', 'h': 'none', 'i': 'few'}, {'a': 'many', 'b': 'almost all', 'c': 'none', 'd': 'the smaller part', 'e': 'few', 'f': 'most', 'g': 'some', 'h': 'almost none', 'i': 'all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'some', 'd': 'all', 'e': 'almost none', 'f': 'many', 'g': 'few', 'h': 'most', 'i': 'almost all'}, {'a': 'few', 'b': 'none', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'most', 'h': 'many', 'i': 'almost none'}, {'a': 'almost none', 'b': 'few', 'c': 'the smaller part', 'd': 'almost all', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost none\nC: almost all\nD: some\nE: all\nF: many\nG: most\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: none\nD: the smaller part\nE: few\nF: most\nG: some\nH: almost none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: some\nD: all\nE: almost none\nF: many\nG: few\nH: most\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: none\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: most\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: few\nC: the smaller part\nD: almost all\nE: most\nF: many\nG: some\nH: all\nI: none\nAnswer:']"
86,data/images/quantifier/test_86.png,"[[''], ['a'], ['almost all'], ['c'], ['a, all']]","[{'a': 'many', 'b': 'almost none', 'c': 'none', 'd': 'most', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'few', 'b': 'many', 'c': 'some', 'd': 'all', 'e': 'almost all', 'f': 'almost none', 'g': 'most', 'h': 'the smaller part', 'i': 'none'}, {'a': 'almost none', 'b': 'many', 'c': 'the smaller part', 'd': 'none', 'e': 'almost all', 'f': 'few', 'g': 'all', 'h': 'some', 'i': 'most'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'most', 'f': 'few', 'g': 'none', 'h': 'some', 'i': 'many'}, {'a': 'few', 'b': 'most', 'c': 'many', 'd': 'none', 'e': 'the smaller part', 'f': 'almost all', 'g': 'almost none', 'h': 'some', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: none\nD: most\nE: almost all\nF: few\nG: all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: some\nD: all\nE: almost all\nF: almost none\nG: most\nH: the smaller part\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: the smaller part\nD: none\nE: almost all\nF: few\nG: all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: almost none\nD: all\nE: most\nF: few\nG: none\nH: some\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: none\nE: the smaller part\nF: almost all\nG: almost none\nH: some\nI: all\nAnswer:']"
93,data/images/quantifier/test_93.png,"[['there are no animals'], [''], ['d'], ['a'], ['a']]","[{'a': 'almost none', 'b': 'most', 'c': 'almost all', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'none', 'h': 'all', 'i': 'few'}, {'a': 'almost none', 'b': 'many', 'c': 'some', 'd': 'none', 'e': 'the smaller part', 'f': 'few', 'g': 'almost all', 'h': 'most', 'i': 'all'}, {'a': 'most', 'b': 'all', 'c': 'many', 'd': 'the smaller part', 'e': 'almost none', 'f': 'some', 'g': 'almost all', 'h': 'few', 'i': 'none'}, {'a': 'almost all', 'b': 'some', 'c': 'the smaller part', 'd': 'most', 'e': 'almost none', 'f': 'few', 'g': 'many', 'h': 'all', 'i': 'none'}, {'a': 'most', 'b': 'many', 'c': 'the smaller part', 'd': 'few', 'e': 'none', 'f': 'almost none', 'g': 'all', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: almost all\nD: some\nE: many\nF: the smaller part\nG: none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: many\nC: some\nD: none\nE: the smaller part\nF: few\nG: almost all\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: many\nD: the smaller part\nE: almost none\nF: some\nG: almost all\nH: few\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: the smaller part\nD: most\nE: almost none\nF: few\nG: many\nH: all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: the smaller part\nD: few\nE: none\nF: almost none\nG: all\nH: almost all\nI: some\nAnswer:']"
95,data/images/quantifier/test_95.png,"[['c'], ['some'], ['some'], ['all'], ['d']]","[{'a': 'none', 'b': 'all', 'c': 'some', 'd': 'almost all', 'e': 'the smaller part', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'few'}, {'a': 'many', 'b': 'most', 'c': 'none', 'd': 'the smaller part', 'e': 'all', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'few'}, {'a': 'most', 'b': 'almost all', 'c': 'all', 'd': 'many', 'e': 'the smaller part', 'f': 'few', 'g': 'none', 'h': 'almost none', 'i': 'some'}, {'a': 'few', 'b': 'all', 'c': 'many', 'd': 'some', 'e': 'the smaller part', 'f': 'none', 'g': 'almost none', 'h': 'almost all', 'i': 'most'}, {'a': 'most', 'b': 'almost all', 'c': 'all', 'd': 'some', 'e': 'many', 'f': 'the smaller part', 'g': 'almost none', 'h': 'few', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: all\nC: some\nD: almost all\nE: the smaller part\nF: many\nG: most\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: none\nD: the smaller part\nE: all\nF: almost none\nG: almost all\nH: some\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: all\nD: many\nE: the smaller part\nF: few\nG: none\nH: almost none\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: many\nD: some\nE: the smaller part\nF: none\nG: almost none\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: all\nD: some\nE: many\nF: the smaller part\nG: almost none\nH: few\nI: none\nAnswer:']"
111,data/images/quantifier/test_111.png,"[['many'], ['most'], ['b'], ['there are many'], ['all']]","[{'a': 'many', 'b': 'almost none', 'c': 'all', 'd': 'none', 'e': 'some', 'f': 'almost all', 'g': 'few', 'h': 'most', 'i': 'the smaller part'}, {'a': 'few', 'b': 'all', 'c': 'almost none', 'd': 'none', 'e': 'many', 'f': 'most', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'almost none', 'b': 'most', 'c': 'almost all', 'd': 'none', 'e': 'all', 'f': 'some', 'g': 'few', 'h': 'the smaller part', 'i': 'many'}, {'a': 'many', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'the smaller part', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'all'}, {'a': 'some', 'b': 'few', 'c': 'many', 'd': 'almost all', 'e': 'almost none', 'f': 'all', 'g': 'the smaller part', 'h': 'most', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost none\nC: all\nD: none\nE: some\nF: almost all\nG: few\nH: most\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: almost none\nD: none\nE: many\nF: most\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: almost all\nD: none\nE: all\nF: some\nG: few\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: most\nC: none\nD: few\nE: the smaller part\nF: almost none\nG: almost all\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: few\nC: many\nD: almost all\nE: almost none\nF: all\nG: the smaller part\nH: most\nI: none\nAnswer:']"
