index,image_file,blip2_output,shuffled_options,prompted_questions
46,data/images/quantifier/test_46.png,"[['a'], ['b'], ['the smaller part'], ['f'], ['almost all']]","[{'a': 'few', 'b': 'the smaller part', 'c': 'almost none', 'd': 'most', 'e': 'some', 'f': 'almost all', 'g': 'none', 'h': 'all', 'i': 'many'}, {'a': 'most', 'b': 'almost all', 'c': 'some', 'd': 'many', 'e': 'few', 'f': 'none', 'g': 'all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'many', 'c': 'all', 'd': 'almost all', 'e': 'the smaller part', 'f': 'some', 'g': 'none', 'h': 'almost none', 'i': 'few'}, {'a': 'few', 'b': 'almost none', 'c': 'many', 'd': 'almost all', 'e': 'the smaller part', 'f': 'most', 'g': 'all', 'h': 'some', 'i': 'none'}, {'a': 'the smaller part', 'b': 'few', 'c': 'all', 'd': 'almost none', 'e': 'many', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: almost none\nD: most\nE: some\nF: almost all\nG: none\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost all\nC: some\nD: many\nE: few\nF: none\nG: all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: many\nC: all\nD: almost all\nE: the smaller part\nF: some\nG: none\nH: almost none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: many\nD: almost all\nE: the smaller part\nF: most\nG: all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: few\nC: all\nD: almost none\nE: many\nF: most\nG: some\nH: almost all\nI: none\nAnswer:']"
49,data/images/quantifier/test_49.png,"[['a lot'], ['b'], ['c'], ['all'], ['all']]","[{'a': 'few', 'b': 'most', 'c': 'some', 'd': 'the smaller part', 'e': 'many', 'f': 'all', 'g': 'none', 'h': 'almost none', 'i': 'almost all'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'none', 'e': 'the smaller part', 'f': 'almost none', 'g': 'few', 'h': 'all', 'i': 'some'}, {'a': 'almost none', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'most', 'g': 'some', 'h': 'almost all', 'i': 'none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'few', 'd': 'almost all', 'e': 'most', 'f': 'none', 'g': 'almost none', 'h': 'all', 'i': 'some'}, {'a': 'none', 'b': 'almost none', 'c': 'all', 'd': 'many', 'e': 'most', 'f': 'almost all', 'g': 'few', 'h': 'some', 'i': 'the smaller part'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: some\nD: the smaller part\nE: many\nF: all\nG: none\nH: almost none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: none\nE: the smaller part\nF: almost none\nG: few\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: few\nD: many\nE: the smaller part\nF: most\nG: some\nH: almost all\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: few\nD: almost all\nE: most\nF: none\nG: almost none\nH: all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: all\nD: many\nE: most\nF: almost all\nG: few\nH: some\nI: the smaller part\nAnswer:']"
52,data/images/quantifier/test_52.png,"[[''], ['g'], ['a, b, c, d, f, g, h'], ['b'], ['a']]","[{'a': 'some', 'b': 'almost all', 'c': 'all', 'd': 'almost none', 'e': 'none', 'f': 'few', 'g': 'the smaller part', 'h': 'many', 'i': 'most'}, {'a': 'none', 'b': 'almost none', 'c': 'few', 'd': 'the smaller part', 'e': 'most', 'f': 'many', 'g': 'all', 'h': 'almost all', 'i': 'some'}, {'a': 'most', 'b': 'all', 'c': 'none', 'd': 'almost all', 'e': 'few', 'f': 'some', 'g': 'almost none', 'h': 'the smaller part', 'i': 'many'}, {'a': 'all', 'b': 'few', 'c': 'almost none', 'd': 'many', 'e': 'none', 'f': 'the smaller part', 'g': 'most', 'h': 'some', 'i': 'almost all'}, {'a': 'all', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'most', 'f': 'the smaller part', 'g': 'many', 'h': 'none', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: almost all\nC: all\nD: almost none\nE: none\nF: few\nG: the smaller part\nH: many\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: almost none\nC: few\nD: the smaller part\nE: most\nF: many\nG: all\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: all\nC: none\nD: almost all\nE: few\nF: some\nG: almost none\nH: the smaller part\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: few\nC: almost none\nD: many\nE: none\nF: the smaller part\nG: most\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: some\nD: few\nE: most\nF: the smaller part\nG: many\nH: none\nI: almost all\nAnswer:']"
56,data/images/quantifier/test_56.png,"[['a'], ['d'], ['some'], ['d'], ['a']]","[{'a': 'few', 'b': 'many', 'c': 'most', 'd': 'some', 'e': 'almost all', 'f': 'almost none', 'g': 'none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'none', 'b': 'the smaller part', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'almost none', 'g': 'most', 'h': 'all', 'i': 'almost all'}, {'a': 'almost none', 'b': 'almost all', 'c': 'some', 'd': 'most', 'e': 'all', 'f': 'the smaller part', 'g': 'none', 'h': 'many', 'i': 'few'}, {'a': 'most', 'b': 'almost none', 'c': 'many', 'd': 'none', 'e': 'few', 'f': 'almost all', 'g': 'the smaller part', 'h': 'some', 'i': 'all'}, {'a': 'all', 'b': 'some', 'c': 'many', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'few', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: many\nC: most\nD: some\nE: almost all\nF: almost none\nG: none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: few\nD: some\nE: many\nF: almost none\nG: most\nH: all\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: some\nD: most\nE: all\nF: the smaller part\nG: none\nH: many\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: many\nD: none\nE: few\nF: almost all\nG: the smaller part\nH: some\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: some\nC: many\nD: the smaller part\nE: none\nF: most\nG: almost all\nH: few\nI: almost none\nAnswer:']"
60,data/images/quantifier/test_60.png,"[['d'], ['all'], ['e'], ['d'], ['a']]","[{'a': 'almost none', 'b': 'the smaller part', 'c': 'almost all', 'd': 'some', 'e': 'all', 'f': 'most', 'g': 'few', 'h': 'many', 'i': 'none'}, {'a': 'all', 'b': 'none', 'c': 'most', 'd': 'almost all', 'e': 'many', 'f': 'the smaller part', 'g': 'some', 'h': 'few', 'i': 'almost none'}, {'a': 'almost none', 'b': 'the smaller part', 'c': 'most', 'd': 'all', 'e': 'many', 'f': 'some', 'g': 'none', 'h': 'almost all', 'i': 'few'}, {'a': 'most', 'b': 'almost none', 'c': 'some', 'd': 'few', 'e': 'almost all', 'f': 'none', 'g': 'the smaller part', 'h': 'all', 'i': 'many'}, {'a': 'some', 'b': 'the smaller part', 'c': 'almost all', 'd': 'almost none', 'e': 'none', 'f': 'many', 'g': 'most', 'h': 'few', 'i': 'all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: almost all\nD: some\nE: all\nF: most\nG: few\nH: many\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: none\nC: most\nD: almost all\nE: many\nF: the smaller part\nG: some\nH: few\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: the smaller part\nC: most\nD: all\nE: many\nF: some\nG: none\nH: almost all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: almost none\nC: some\nD: few\nE: almost all\nF: none\nG: the smaller part\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: almost all\nD: almost none\nE: none\nF: many\nG: most\nH: few\nI: all\nAnswer:']"
63,data/images/quantifier/test_63.png,"[['a'], ['there are more than 10 animals'], ['a'], ['a'], ['c']]","[{'a': 'almost none', 'b': 'none', 'c': 'almost all', 'd': 'many', 'e': 'most', 'f': 'some', 'g': 'all', 'h': 'the smaller part', 'i': 'few'}, {'a': 'few', 'b': 'some', 'c': 'none', 'd': 'almost none', 'e': 'most', 'f': 'the smaller part', 'g': 'all', 'h': 'many', 'i': 'almost all'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'none', 'f': 'all', 'g': 'some', 'h': 'few', 'i': 'many'}, {'a': 'almost all', 'b': 'none', 'c': 'few', 'd': 'most', 'e': 'the smaller part', 'f': 'some', 'g': 'almost none', 'h': 'all', 'i': 'many'}, {'a': 'none', 'b': 'some', 'c': 'few', 'd': 'almost all', 'e': 'many', 'f': 'almost none', 'g': 'the smaller part', 'h': 'all', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: none\nC: almost all\nD: many\nE: most\nF: some\nG: all\nH: the smaller part\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: none\nD: almost none\nE: most\nF: the smaller part\nG: all\nH: many\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: most\nE: none\nF: all\nG: some\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: few\nD: most\nE: the smaller part\nF: some\nG: almost none\nH: all\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: some\nC: few\nD: almost all\nE: many\nF: almost none\nG: the smaller part\nH: all\nI: most\nAnswer:']"
66,data/images/quantifier/test_66.png,"[['all the animals'], ['a'], ['a'], ['the smaller part'], ['b']]","[{'a': 'almost all', 'b': 'almost none', 'c': 'none', 'd': 'the smaller part', 'e': 'most', 'f': 'many', 'g': 'some', 'h': 'few', 'i': 'all'}, {'a': 'few', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'almost none', 'f': 'most', 'g': 'all', 'h': 'the smaller part', 'i': 'almost all'}, {'a': 'most', 'b': 'none', 'c': 'the smaller part', 'd': 'some', 'e': 'all', 'f': 'few', 'g': 'almost all', 'h': 'almost none', 'i': 'many'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost none', 'd': 'all', 'e': 'some', 'f': 'almost all', 'g': 'most', 'h': 'few', 'i': 'many'}, {'a': 'few', 'b': 'some', 'c': 'almost all', 'd': 'all', 'e': 'the smaller part', 'f': 'almost none', 'g': 'none', 'h': 'many', 'i': 'most'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: none\nD: the smaller part\nE: most\nF: many\nG: some\nH: few\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: many\nD: none\nE: almost none\nF: most\nG: all\nH: the smaller part\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: none\nC: the smaller part\nD: some\nE: all\nF: few\nG: almost all\nH: almost none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost none\nD: all\nE: some\nF: almost all\nG: most\nH: few\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: some\nC: almost all\nD: all\nE: the smaller part\nF: almost none\nG: none\nH: many\nI: most\nAnswer:']"
69,data/images/quantifier/test_69.png,"[['none'], ['i'], ['many'], [''], ['all']]","[{'a': 'the smaller part', 'b': 'none', 'c': 'few', 'd': 'all', 'e': 'almost all', 'f': 'most', 'g': 'some', 'h': 'many', 'i': 'almost none'}, {'a': 'none', 'b': 'the smaller part', 'c': 'almost none', 'd': 'few', 'e': 'many', 'f': 'almost all', 'g': 'all', 'h': 'some', 'i': 'most'}, {'a': 'many', 'b': 'none', 'c': 'almost none', 'd': 'the smaller part', 'e': 'some', 'f': 'few', 'g': 'almost all', 'h': 'most', 'i': 'all'}, {'a': 'few', 'b': 'the smaller part', 'c': 'most', 'd': 'almost none', 'e': 'many', 'f': 'some', 'g': 'almost all', 'h': 'none', 'i': 'all'}, {'a': 'few', 'b': 'most', 'c': 'almost none', 'd': 'some', 'e': 'almost all', 'f': 'the smaller part', 'g': 'all', 'h': 'many', 'i': 'none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: none\nC: few\nD: all\nE: almost all\nF: most\nG: some\nH: many\nI: almost none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: the smaller part\nC: almost none\nD: few\nE: many\nF: almost all\nG: all\nH: some\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: none\nC: almost none\nD: the smaller part\nE: some\nF: few\nG: almost all\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: most\nD: almost none\nE: many\nF: some\nG: almost all\nH: none\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: almost none\nD: some\nE: almost all\nF: the smaller part\nG: all\nH: many\nI: none\nAnswer:']"
76,data/images/quantifier/test_76.png,"[['almost none'], ['d'], ['d'], ['the smaller part'], ['a']]","[{'a': 'few', 'b': 'most', 'c': 'many', 'd': 'some', 'e': 'none', 'f': 'almost none', 'g': 'the smaller part', 'h': 'almost all', 'i': 'all'}, {'a': 'almost all', 'b': 'almost none', 'c': 'few', 'd': 'none', 'e': 'most', 'f': 'all', 'g': 'many', 'h': 'some', 'i': 'the smaller part'}, {'a': 'all', 'b': 'almost all', 'c': 'few', 'd': 'some', 'e': 'many', 'f': 'almost none', 'g': 'none', 'h': 'the smaller part', 'i': 'most'}, {'a': 'most', 'b': 'the smaller part', 'c': 'all', 'd': 'almost all', 'e': 'many', 'f': 'few', 'g': 'some', 'h': 'almost none', 'i': 'none'}, {'a': 'almost all', 'b': 'none', 'c': 'all', 'd': 'most', 'e': 'the smaller part', 'f': 'many', 'g': 'few', 'h': 'almost none', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: many\nD: some\nE: none\nF: almost none\nG: the smaller part\nH: almost all\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: almost none\nC: few\nD: none\nE: most\nF: all\nG: many\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost all\nC: few\nD: some\nE: many\nF: almost none\nG: none\nH: the smaller part\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: the smaller part\nC: all\nD: almost all\nE: many\nF: few\nG: some\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: none\nC: all\nD: most\nE: the smaller part\nF: many\nG: few\nH: almost none\nI: some\nAnswer:']"
84,data/images/quantifier/test_84.png,"[['b'], ['b, the smaller part'], ['a'], ['a'], ['none']]","[{'a': 'almost none', 'b': 'most', 'c': 'none', 'd': 'few', 'e': 'many', 'f': 'all', 'g': 'almost all', 'h': 'some', 'i': 'the smaller part'}, {'a': 'the smaller part', 'b': 'almost all', 'c': 'almost none', 'd': 'some', 'e': 'most', 'f': 'all', 'g': 'few', 'h': 'none', 'i': 'many'}, {'a': 'few', 'b': 'almost none', 'c': 'many', 'd': 'all', 'e': 'almost all', 'f': 'the smaller part', 'g': 'some', 'h': 'most', 'i': 'none'}, {'a': 'almost none', 'b': 'almost all', 'c': 'the smaller part', 'd': 'none', 'e': 'few', 'f': 'many', 'g': 'some', 'h': 'most', 'i': 'all'}, {'a': 'some', 'b': 'all', 'c': 'few', 'd': 'many', 'e': 'the smaller part', 'f': 'none', 'g': 'almost all', 'h': 'most', 'i': 'almost none'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: most\nC: none\nD: few\nE: many\nF: all\nG: almost all\nH: some\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: almost all\nC: almost none\nD: some\nE: most\nF: all\nG: few\nH: none\nI: many\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: many\nD: all\nE: almost all\nF: the smaller part\nG: some\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: almost all\nC: the smaller part\nD: none\nE: few\nF: many\nG: some\nH: most\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: all\nC: few\nD: many\nE: the smaller part\nF: none\nG: almost all\nH: most\nI: almost none\nAnswer:']"
86,data/images/quantifier/test_86.png,"[['d'], ['a'], ['all'], ['d'], ['all']]","[{'a': 'the smaller part', 'b': 'many', 'c': 'all', 'd': 'most', 'e': 'few', 'f': 'almost none', 'g': 'almost all', 'h': 'some', 'i': 'none'}, {'a': 'many', 'b': 'the smaller part', 'c': 'almost none', 'd': 'few', 'e': 'some', 'f': 'none', 'g': 'all', 'h': 'almost all', 'i': 'most'}, {'a': 'almost none', 'b': 'all', 'c': 'few', 'd': 'almost all', 'e': 'some', 'f': 'most', 'g': 'many', 'h': 'none', 'i': 'the smaller part'}, {'a': 'many', 'b': 'almost all', 'c': 'almost none', 'd': 'most', 'e': 'the smaller part', 'f': 'some', 'g': 'all', 'h': 'none', 'i': 'few'}, {'a': 'few', 'b': 'the smaller part', 'c': 'none', 'd': 'most', 'e': 'some', 'f': 'almost none', 'g': 'all', 'h': 'many', 'i': 'almost all'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: the smaller part\nB: many\nC: all\nD: most\nE: few\nF: almost none\nG: almost all\nH: some\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: the smaller part\nC: almost none\nD: few\nE: some\nF: none\nG: all\nH: almost all\nI: most\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: few\nD: almost all\nE: some\nF: most\nG: many\nH: none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: almost none\nD: most\nE: the smaller part\nF: some\nG: all\nH: none\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: the smaller part\nC: none\nD: most\nE: some\nF: almost none\nG: all\nH: many\nI: almost all\nAnswer:']"
93,data/images/quantifier/test_93.png,"[['1'], ['many'], ['there are two types of animals in this image: animals and objects'], ['all'], ['all']]","[{'a': 'almost all', 'b': 'some', 'c': 'all', 'd': 'few', 'e': 'none', 'f': 'many', 'g': 'most', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'few', 'b': 'all', 'c': 'most', 'd': 'many', 'e': 'the smaller part', 'f': 'some', 'g': 'almost all', 'h': 'almost none', 'i': 'none'}, {'a': 'many', 'b': 'almost all', 'c': 'most', 'd': 'some', 'e': 'the smaller part', 'f': 'none', 'g': 'almost none', 'h': 'all', 'i': 'few'}, {'a': 'many', 'b': 'few', 'c': 'all', 'd': 'some', 'e': 'none', 'f': 'most', 'g': 'almost all', 'h': 'almost none', 'i': 'the smaller part'}, {'a': 'most', 'b': 'few', 'c': 'almost none', 'd': 'all', 'e': 'the smaller part', 'f': 'none', 'g': 'many', 'h': 'almost all', 'i': 'some'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: all\nD: few\nE: none\nF: many\nG: most\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: all\nC: most\nD: many\nE: the smaller part\nF: some\nG: almost all\nH: almost none\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: almost all\nC: most\nD: some\nE: the smaller part\nF: none\nG: almost none\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: few\nC: all\nD: some\nE: none\nF: most\nG: almost all\nH: almost none\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: most\nB: few\nC: almost none\nD: all\nE: the smaller part\nF: none\nG: many\nH: almost all\nI: some\nAnswer:']"
95,data/images/quantifier/test_95.png,"[['i'], ['b'], ['none'], [''], ['almost all']]","[{'a': 'almost all', 'b': 'some', 'c': 'many', 'd': 'none', 'e': 'almost none', 'f': 'the smaller part', 'g': 'most', 'h': 'all', 'i': 'few'}, {'a': 'few', 'b': 'most', 'c': 'some', 'd': 'all', 'e': 'none', 'f': 'almost none', 'g': 'almost all', 'h': 'many', 'i': 'the smaller part'}, {'a': 'some', 'b': 'the smaller part', 'c': 'few', 'd': 'many', 'e': 'almost none', 'f': 'all', 'g': 'almost all', 'h': 'most', 'i': 'none'}, {'a': 'all', 'b': 'almost none', 'c': 'the smaller part', 'd': 'some', 'e': 'few', 'f': 'most', 'g': 'many', 'h': 'none', 'i': 'almost all'}, {'a': 'almost all', 'b': 'the smaller part', 'c': 'none', 'd': 'many', 'e': 'all', 'f': 'almost none', 'g': 'most', 'h': 'some', 'i': 'few'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: some\nC: many\nD: none\nE: almost none\nF: the smaller part\nG: most\nH: all\nI: few\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: most\nC: some\nD: all\nE: none\nF: almost none\nG: almost all\nH: many\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: some\nB: the smaller part\nC: few\nD: many\nE: almost none\nF: all\nG: almost all\nH: most\nI: none\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: almost none\nC: the smaller part\nD: some\nE: few\nF: most\nG: many\nH: none\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost all\nB: the smaller part\nC: none\nD: many\nE: all\nF: almost none\nG: most\nH: some\nI: few\nAnswer:']"
111,data/images/quantifier/test_111.png,"[['a'], ['all of the above'], ['d'], ['almost all'], ['e']]","[{'a': 'almost none', 'b': 'all', 'c': 'almost all', 'd': 'many', 'e': 'some', 'f': 'most', 'g': 'none', 'h': 'few', 'i': 'the smaller part'}, {'a': 'none', 'b': 'many', 'c': 'almost all', 'd': 'few', 'e': 'some', 'f': 'most', 'g': 'almost none', 'h': 'the smaller part', 'i': 'all'}, {'a': 'all', 'b': 'most', 'c': 'almost none', 'd': 'none', 'e': 'many', 'f': 'the smaller part', 'g': 'few', 'h': 'some', 'i': 'almost all'}, {'a': 'many', 'b': 'all', 'c': 'almost none', 'd': 'the smaller part', 'e': 'none', 'f': 'most', 'g': 'few', 'h': 'almost all', 'i': 'some'}, {'a': 'few', 'b': 'almost none', 'c': 'almost all', 'd': 'none', 'e': 'the smaller part', 'f': 'most', 'g': 'some', 'h': 'all', 'i': 'many'}]","['Question: How many animals are there in the image? Pick the best answer among the following options:\nA: almost none\nB: all\nC: almost all\nD: many\nE: some\nF: most\nG: none\nH: few\nI: the smaller part\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: none\nB: many\nC: almost all\nD: few\nE: some\nF: most\nG: almost none\nH: the smaller part\nI: all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: all\nB: most\nC: almost none\nD: none\nE: many\nF: the smaller part\nG: few\nH: some\nI: almost all\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: many\nB: all\nC: almost none\nD: the smaller part\nE: none\nF: most\nG: few\nH: almost all\nI: some\nAnswer:', 'Question: How many animals are there in the image? Pick the best answer among the following options:\nA: few\nB: almost none\nC: almost all\nD: none\nE: the smaller part\nF: most\nG: some\nH: all\nI: many\nAnswer:']"
