index,image_file,blip2_filtered_output
2560,data/images/quantifier/test_2560.png,"['all', 'all', 'some', 'almost all', 'all', 'most', 'all', 'few', 'none', 'some', 'none', 'some', 'all', 'few', 'none', 'all', 'almost none', 'almost none', 'none', 'none', 'none']"
2563,data/images/quantifier/test_2563.png,"['some', 'the smaller part', 'almost all', 'almost none', 'all', 'some', 'the smaller part', 'few', 'many', 'none', 'all', 'the smaller part', 'most', 'none', 'many', 'all', 'none', 'almost none', 'the smaller part', 'all', 'many']"
2564,data/images/quantifier/test_2564.png,"['all', 'none', 'the smaller part', 'almost none', 'all', 'none', 'the smaller part', 'many', 'most', 'almost all', 'all', 'all', 'all', 'almost none', 'all', 'none', 'none', 'none', 'all', 'none', 'almost none']"
2568,data/images/quantifier/test_2568.png,"['few', 'none', 'none', 'some', 'some', 'almost none', 'all', 'many', 'the smaller part', 'the smaller part', 'none', 'all', 'some', 'few', 'all', 'some', 'most', 'most', 'none', 'all', 'some']"
2569,data/images/quantifier/test_2569.png,"['none', 'the smaller part', 'many', 'most', 'most', 'all', 'all', 'some', 'none', 'most', 'many', 'some', 'none', 'none', 'all', 'the smaller part', 'few', 'all', 'all', 'almost all', 'some']"
2572,data/images/quantifier/test_2572.png,"['the smaller part', 'few', 'many', 'the smaller part', 'none', 'almost none', 'none', 'the smaller part', 'few', 'all', 'many', 'the smaller part', 'none', 'almost none', 'none', 'some', 'none', 'many', 'none', 'many', 'all']"
2578,data/images/quantifier/test_2578.png,"['the smaller part', 'some', 'none', 'few', 'none', 'most', 'some', 'none', 'the smaller part', 'almost all', 'most', 'few', 'few', 'the smaller part', 'most', 'the smaller part', 'almost all', 'all', 'some', 'most', 'some']"
2581,data/images/quantifier/test_2581.png,"['none', 'none', 'none', 'some', 'all', 'some', 'none', 'most', 'many', 'none', 'many', 'almost all', 'the smaller part', 'none', 'most', 'few', 'none', 'some', 'few', 'all', 'all']"
2582,data/images/quantifier/test_2582.png,"['almost all', 'the smaller part', 'none', 'none', 'all', 'all', 'almost none', 'many', 'all', 'almost none', 'many', 'the smaller part', 'few', 'most', 'almost none', 'all', 'none', 'almost none', 'few', 'most', 'some']"
2583,data/images/quantifier/test_2583.png,"['many', 'few', 'all', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'all', 'all', 'the smaller part', 'none', 'some', 'almost all', 'almost none', 'all', 'none', 'almost all', 'the smaller part', 'all', 'some', 'none']"
2585,data/images/quantifier/test_2585.png,"['almost none', 'some', 'the smaller part', 'the smaller part', 'some', 'some', 'almost none', 'some', 'none', 'none', 'none', 'most', 'some', 'some', 'the smaller part', 'all', 'most', 'none', 'all', 'most', 'almost none']"
2590,data/images/quantifier/test_2590.png,"['some', 'all', 'the smaller part', 'few', 'all', 'all', 'the smaller part', 'most', 'some', 'most', 'all', 'many', 'many', 'all', 'few', 'most', 'none', 'all', 'some', 'all', 'none']"
2591,data/images/quantifier/test_2591.png,"['almost all', 'none', 'all', 'the smaller part', 'none', 'almost all', 'some', 'almost none', 'many', 'all', 'the smaller part', 'many', 'none', 'all', 'almost none', 'most', 'all', 'none', 'some', 'the smaller part', 'none']"
2595,data/images/quantifier/test_2595.png,"['none', 'many', 'some', 'none', 'almost all', 'none', 'some', 'most', 'all', 'most', 'none', 'some', 'many', 'all', 'some', 'almost none', 'some', 'most', 'all', 'all', 'all']"
2598,data/images/quantifier/test_2598.png,"['almost none', 'many', 'none', 'some', 'most', 'all', 'most', 'all', 'the smaller part', 'almost none', 'most', 'none', 'none', 'all', 'all', 'some', 'none', 'many', 'many', 'all', 'many']"
2611,data/images/quantifier/test_2611.png,"['many', 'none', 'none', 'none', 'some', 'the smaller part', 'most', 'most', 'all', 'none', 'none', 'the smaller part', 'most', 'none', 'some', 'most', 'almost all', 'the smaller part', 'few', 'almost all', 'none']"
2616,data/images/quantifier/test_2616.png,"['most', 'all', 'many', 'few', 'all', 'the smaller part', 'the smaller part', 'few', 'the smaller part', 'some', 'many', 'all', 'many', 'some', 'most', 'all', 'many', 'all', 'most', 'some', 'all']"
2619,data/images/quantifier/test_2619.png,"['none', 'the smaller part', 'almost all', 'all', 'all', 'most', 'the smaller part', 'none', 'none', 'many', 'some', 'few', 'most', 'the smaller part', 'none', 'almost all', 'few', 'most', 'the smaller part', 'almost none', 'some']"
2623,data/images/quantifier/test_2623.png,"['most', 'some', 'almost all', 'none', 'few', 'all', 'the smaller part', 'many', 'none', 'almost all', 'all', 'most', 'all', 'all', 'almost none', 'some', 'most', 'many', 'some', 'few', 'all']"
2627,data/images/quantifier/test_2627.png,"['all', 'the smaller part', 'most', 'almost all', 'the smaller part', 'all', 'most', 'some', 'none', 'some', 'none', 'all', 'the smaller part', 'none', 'all', 'some', 'none', 'almost all', 'some', 'almost none', 'some']"
2632,data/images/quantifier/test_2632.png,"['the smaller part', 'many', 'none', 'most', 'all', 'many', 'all', 'most', 'the smaller part', 'the smaller part', 'all', 'the smaller part', 'most', 'few', 'many', 'almost all', 'all', 'many', 'most', 'none', 'none']"
2633,data/images/quantifier/test_2633.png,"['the smaller part', 'many', 'most', 'most', 'some', 'all', 'the smaller part', 'many', 'the smaller part', 'all', 'all', 'none', 'many', 'many', 'all', 'some', 'none', 'none', 'many', 'the smaller part', 'all']"
2635,data/images/quantifier/test_2635.png,"['none', 'many', 'the smaller part', 'the smaller part', 'most', 'none', 'the smaller part', 'none', 'most', 'none', 'none', 'none', 'none', 'the smaller part', 'most', 'the smaller part', 'many', 'many', 'almost none', 'none', 'most']"
2637,data/images/quantifier/test_2637.png,"['none', 'all', 'none', 'few', 'some', 'the smaller part', 'all', 'few', 'all', 'almost all', 'the smaller part', 'most', 'the smaller part', 'all', 'none', 'many', 'almost all', 'none', 'all', 'most', 'some']"
2639,data/images/quantifier/test_2639.png,"['the smaller part', 'none', 'the smaller part', 'none', 'none', 'all', 'few', 'the smaller part', 'the smaller part', 'almost all', 'some', 'the smaller part', 'all', 'all', 'all', 'almost all', 'none', 'most', 'few', 'the smaller part', 'most']"
2641,data/images/quantifier/test_2641.png,"['none', 'some', 'few', 'none', 'many', 'many', 'most', 'all', 'some', 'none', 'none', 'few', 'none', 'most', 'many', 'some', 'all', 'most', 'all', 'some', 'most']"
2643,data/images/quantifier/test_2643.png,"['none', 'none', 'most', 'all', 'most', 'none', 'most', 'all', 'few', 'some', 'the smaller part', 'all', 'almost none', 'most', 'all', 'almost all', 'many', 'none', 'some', 'some', 'none']"
2646,data/images/quantifier/test_2646.png,"['none', 'all', 'most', 'all', 'none', 'most', 'none', 'some', 'all', 'all', 'none', 'some', 'all', 'the smaller part', 'all', 'few', 'most', 'the smaller part', 'all', 'almost all', 'the smaller part']"
2647,data/images/quantifier/test_2647.png,"['many', 'the smaller part', 'all', 'none', 'some', 'none', 'the smaller part', 'the smaller part', 'few', 'none', 'many', 'none', 'few', 'many', 'the smaller part', 'many', 'the smaller part', 'almost none', 'all', 'many', 'all']"
2655,data/images/quantifier/test_2655.png,"['the smaller part', 'the smaller part', 'almost none', 'the smaller part', 'most', 'all', 'few', 'almost all', 'most', 'the smaller part', 'all', 'almost none', 'none', 'most', 'none', 'all', 'none', 'all', 'most', 'all', 'the smaller part']"
2656,data/images/quantifier/test_2656.png,"['some', 'some', 'some', 'almost all', 'the smaller part', 'almost all', 'none', 'almost all', 'the smaller part', 'most', 'all', 'few', 'none', 'none', 'many', 'all', 'none', 'most', 'the smaller part', 'none', 'most']"
2657,data/images/quantifier/test_2657.png,"['the smaller part', 'the smaller part', 'the smaller part', 'none', 'all', 'all', 'some', 'almost none', 'all', 'most', 'none', 'most', 'almost all', 'few', 'some', 'some', 'many', 'many', 'almost all', 'all', 'many']"
2660,data/images/quantifier/test_2660.png,"['all', 'almost none', 'all', 'almost none', 'all', 'almost all', 'some', 'most', 'all', 'the smaller part', 'most', 'all', 'some', 'none', 'some', 'many', 'almost all', 'all', 'almost all', 'the smaller part', 'none']"
2661,data/images/quantifier/test_2661.png,"['almost all', 'the smaller part', 'the smaller part', 'few', 'the smaller part', 'all', 'almost all', 'many', 'almost none', 'many', 'the smaller part', 'none', 'many', 'few', 'none', 'none', 'none', 'almost none', 'some', 'few', 'some']"
2662,data/images/quantifier/test_2662.png,"['many', 'almost all', 'many', 'almost all', 'many', 'many', 'all', 'none', 'most', 'some', 'none', 'all', 'none', 'some', 'most', 'many', 'some', 'few', 'almost all', 'none', 'all']"
2663,data/images/quantifier/test_2663.png,"['few', 'all', 'most', 'some', 'many', 'none', 'all', 'all', 'all', 'some', 'none', 'none', 'some', 'most', 'some', 'all', 'all', 'all', 'all', 'none', 'almost none']"
2664,data/images/quantifier/test_2664.png,"['almost all', 'the smaller part', 'all', 'the smaller part', 'many', 'many', 'all', 'some', 'the smaller part', 'some', 'some', 'none', 'none', 'the smaller part', 'almost none', 'the smaller part', 'all', 'almost all', 'the smaller part', 'the smaller part', 'none']"
2669,data/images/quantifier/test_2669.png,"['some', 'none', 'the smaller part', 'most', 'some', 'some', 'all', 'most', 'the smaller part', 'some', 'many', 'all', 'none', 'all', 'most', 'none', 'many', 'some', 'most', 'the smaller part', 'some']"
2678,data/images/quantifier/test_2678.png,"['all', 'none', 'some', 'almost all', 'almost none', 'almost all', 'none', 'most', 'the smaller part', 'almost none', 'the smaller part', 'many', 'all', 'most', 'some', 'all', 'few', 'the smaller part', 'the smaller part', 'all', 'some']"
2691,data/images/quantifier/test_2691.png,"['few', 'all', 'none', 'the smaller part', 'none', 'some', 'some', 'few', 'all', 'none', 'the smaller part', 'all', 'many', 'most', 'none', 'all', 'few', 'some', 'many', 'all', 'some']"
2706,data/images/quantifier/test_2706.png,"['none', 'the smaller part', 'all', 'all', 'all', 'none', 'almost all', 'almost none', 'almost all', 'all', 'all', 'many', 'some', 'all', 'many', 'almost all', 'few', 'all', 'all', 'many', 'many']"
2712,data/images/quantifier/test_2712.png,"['all', 'many', 'none', 'some', 'all', 'all', 'almost none', 'almost all', 'the smaller part', 'almost all', 'most', 'almost none', 'all', 'the smaller part', 'all', 'all', 'almost none', 'some', 'all', 'some', 'the smaller part']"
2715,data/images/quantifier/test_2715.png,"['many', 'many', 'none', 'many', 'few', 'most', 'all', 'none', 'few', 'many', 'few', 'almost all', 'the smaller part', 'some', 'all', 'none', 'few', 'most', 'the smaller part', 'few', 'all']"
2729,data/images/quantifier/test_2729.png,"['some', 'none', 'some', 'almost all', 'many', 'some', 'some', 'some', 'most', 'almost all', 'all', 'the smaller part', 'some', 'all', 'most', 'the smaller part', 'almost none', 'the smaller part', 'none', 'few', 'none']"
2731,data/images/quantifier/test_2731.png,"['the smaller part', 'many', 'almost all', 'the smaller part', 'many', 'almost none', 'some', 'some', 'all', 'some', 'almost none', 'all', 'almost all', 'none', 'the smaller part', 'none', 'the smaller part', 'most', 'some', 'all', 'many']"
2732,data/images/quantifier/test_2732.png,"['all', 'none', 'none', 'all', 'none', 'none', 'most', 'all', 'almost all', 'many', 'the smaller part', 'some', 'many', 'almost all', 'almost all', 'all', 'none', 'the smaller part', 'all', 'almost none', 'none']"
2733,data/images/quantifier/test_2733.png,"['all', 'none', 'none', 'many', 'most', 'almost all', 'most', 'none', 'few', 'none', 'almost none', 'all', 'all', 'some', 'the smaller part', 'few', 'many', 'all', 'some', 'none', 'many']"
2734,data/images/quantifier/test_2734.png,"['none', 'many', 'few', 'all', 'all', 'none', 'all', 'many', 'all', 'some', 'many', 'some', 'many', 'none', 'none', 'almost all', 'some', 'few', 'most', 'none', 'none']"
2739,data/images/quantifier/test_2739.png,"['some', 'the smaller part', 'few', 'all', 'all', 'most', 'almost none', 'many', 'almost all', 'none', 'the smaller part', 'few', 'all', 'almost none', 'most', 'all', 'none', 'the smaller part', 'the smaller part', 'the smaller part', 'none']"
2742,data/images/quantifier/test_2742.png,"['some', 'almost all', 'all', 'some', 'none', 'none', 'almost none', 'all', 'most', 'many', 'the smaller part', 'the smaller part', 'almost all', 'some', 'some', 'all', 'most', 'all', 'none', 'many', 'most']"
2743,data/images/quantifier/test_2743.png,"['many', 'all', 'none', 'none', 'the smaller part', 'all', 'none', 'most', 'the smaller part', 'almost all', 'the smaller part', 'almost none', 'most', 'many', 'most', 'the smaller part', 'almost none', 'all', 'some', 'none', 'most']"
2754,data/images/quantifier/test_2754.png,"['all', 'many', 'some', 'all', 'most', 'all', 'none', 'most', 'the smaller part', 'some', 'all', 'all', 'some', 'none', 'none', 'none', 'few', 'none', 'some', 'the smaller part', 'almost all']"
2759,data/images/quantifier/test_2759.png,"['few', 'most', 'most', 'some', 'all', 'none', 'all', 'many', 'all', 'all', 'all', 'almost none', 'all', 'some', 'none', 'all', 'none', 'all', 'almost none', 'all', 'none']"
2764,data/images/quantifier/test_2764.png,"['some', 'some', 'many', 'none', 'all', 'some', 'few', 'all', 'the smaller part', 'almost none', 'many', 'some', 'all', 'almost none', 'many', 'many', 'most', 'many', 'almost all', 'some', 'most']"
2767,data/images/quantifier/test_2767.png,"['few', 'some', 'all', 'none', 'almost none', 'many', 'the smaller part', 'most', 'almost none', 'most', 'the smaller part', 'none', 'none', 'most', 'none', 'the smaller part', 'all', 'most', 'all', 'most', 'many']"
2768,data/images/quantifier/test_2768.png,"['many', 'almost none', 'many', 'some', 'some', 'almost none', 'none', 'none', 'many', 'most', 'few', 'many', 'some', 'some', 'all', 'none', 'all', 'some', 'many', 'few', 'few']"
2771,data/images/quantifier/test_2771.png,"['some', 'none', 'all', 'the smaller part', 'many', 'none', 'the smaller part', 'none', 'none', 'most', 'many', 'almost none', 'the smaller part', 'few', 'some', 'none', 'none', 'almost none', 'many', 'some', 'none']"
2784,data/images/quantifier/test_2784.png,"['many', 'none', 'many', 'all', 'many', 'many', 'all', 'the smaller part', 'the smaller part', 'many', 'few', 'almost none', 'many', 'most', 'most', 'many', 'the smaller part', 'the smaller part', 'none', 'none', 'most']"
2785,data/images/quantifier/test_2785.png,"['none', 'none', 'none', 'many', 'most', 'some', 'many', 'the smaller part', 'most', 'the smaller part', 'all', 'few', 'none', 'few', 'many', 'some', 'most', 'the smaller part', 'most', 'most', 'almost none']"
2786,data/images/quantifier/test_2786.png,"['almost all', 'many', 'some', 'none', 'none', 'none', 'all', 'few', 'all', 'all', 'the smaller part', 'many', 'the smaller part', 'some', 'many', 'many', 'almost all', 'almost all', 'all', 'most', 'almost none']"
2789,data/images/quantifier/test_2789.png,"['most', 'the smaller part', 'all', 'almost none', 'all', 'some', 'all', 'none', 'all', 'all', 'almost none', 'none', 'many', 'none', 'none', 'many', 'some', 'none', 'none', 'none', 'many']"
2790,data/images/quantifier/test_2790.png,"['none', 'the smaller part', 'the smaller part', 'the smaller part', 'all', 'few', 'none', 'none', 'none', 'none', 'all', 'none', 'almost all', 'most', 'all', 'few', 'all', 'none', 'most', 'most', 'all']"
2791,data/images/quantifier/test_2791.png,"['some', 'all', 'none', 'almost all', 'some', 'many', 'the smaller part', 'few', 'none', 'none', 'many', 'the smaller part', 'many', 'the smaller part', 'none', 'all', 'none', 'all', 'some', 'the smaller part', 'almost all']"
2794,data/images/quantifier/test_2794.png,"['some', 'all', 'none', 'many', 'none', 'none', 'many', 'all', 'none', 'most', 'all', 'some', 'all', 'most', 'almost all', 'all', 'most', 'the smaller part', 'most', 'almost none', 'the smaller part']"
2795,data/images/quantifier/test_2795.png,"['the smaller part', 'all', 'none', 'some', 'most', 'most', 'some', 'many', 'almost none', 'all', 'some', 'all', 'many', 'almost all', 'all', 'none', 'all', 'almost all', 'none', 'almost all', 'few']"
2802,data/images/quantifier/test_2802.png,"['some', 'many', 'almost none', 'the smaller part', 'many', 'none', 'all', 'the smaller part', 'many', 'almost all', 'some', 'all', 'almost all', 'the smaller part', 'few', 'all', 'few', 'none', 'some', 'none', 'many']"
2804,data/images/quantifier/test_2804.png,"['many', 'none', 'none', 'many', 'none', 'some', 'some', 'most', 'most', 'almost none', 'many', 'none', 'some', 'none', 'almost all', 'almost none', 'some', 'some', 'many', 'all', 'many']"
2806,data/images/quantifier/test_2806.png,"['many', 'almost none', 'some', 'few', 'all', 'all', 'many', 'almost none', 'almost all', 'most', 'some', 'the smaller part', 'all', 'none', 'almost none', 'many', 'almost none', 'almost none', 'many', 'all', 'none']"
2812,data/images/quantifier/test_2812.png,"['almost all', 'almost all', 'most', 'some', 'none', 'some', 'most', 'many', 'some', 'all', 'none', 'all', 'all', 'many', 'all', 'none', 'all', 'all', 'almost none', 'the smaller part', 'most']"
2815,data/images/quantifier/test_2815.png,"['all', 'all', 'none', 'few', 'the smaller part', 'many', 'almost none', 'all', 'all', 'all', 'none', 'all', 'many', 'most', 'none', 'some', 'none', 'all', 'all', 'many', 'the smaller part']"
2824,data/images/quantifier/test_2824.png,"['almost all', 'the smaller part', 'some', 'none', 'some', 'almost all', 'some', 'almost all', 'none', 'the smaller part', 'most', 'almost all', 'many', 'the smaller part', 'none', 'some', 'almost none', 'almost none', 'almost none', 'none', 'all']"
2829,data/images/quantifier/test_2829.png,"['many', 'none', 'few', 'most', 'most', 'none', 'none', 'some', 'almost all', 'many', 'all', 'almost all', 'all', 'the smaller part', 'most', 'none', 'none', 'none', 'none', 'almost none', 'almost all']"
2830,data/images/quantifier/test_2830.png,"['most', 'many', 'the smaller part', 'almost all', 'the smaller part', 'all', 'none', 'almost none', 'most', 'the smaller part', 'many', 'many', 'almost none', 'all', 'most', 'all', 'none', 'the smaller part', 'all', 'the smaller part', 'all']"
2832,data/images/quantifier/test_2832.png,"['many', 'many', 'the smaller part', 'none', 'all', 'some', 'all', 'none', 'all', 'all', 'none', 'all', 'many', 'all', 'many', 'none', 'some', 'some', 'none', 'the smaller part', 'all']"
2833,data/images/quantifier/test_2833.png,"['the smaller part', 'none', 'most', 'most', 'the smaller part', 'most', 'all', 'few', 'all', 'almost none', 'some', 'the smaller part', 'none', 'most', 'all', 'the smaller part', 'few', 'none', 'some', 'all', 'almost all']"
2834,data/images/quantifier/test_2834.png,"['some', 'the smaller part', 'almost all', 'all', 'almost all', 'few', 'none', 'almost all', 'some', 'almost none', 'almost none', 'none', 'many', 'the smaller part', 'the smaller part', 'almost none', 'almost none', 'none', 'many', 'all', 'almost all']"
2837,data/images/quantifier/test_2837.png,"['most', 'all', 'few', 'the smaller part', 'none', 'none', 'some', 'none', 'almost all', 'the smaller part', 'some', 'few', 'most', 'all', 'all', 'all', 'all', 'few', 'almost none', 'almost all', 'few']"
2842,data/images/quantifier/test_2842.png,"['none', 'most', 'all', 'most', 'some', 'none', 'most', 'all', 'all', 'all', 'many', 'all', 'none', 'some', 'all', 'few', 'all', 'almost none', 'the smaller part', 'many', 'all']"
2843,data/images/quantifier/test_2843.png,"['all', 'all', 'all', 'all', 'all', 'none', 'most', 'most', 'none', 'almost all', 'the smaller part', 'none', 'some', 'all', 'all', 'all', 'almost none', 'many', 'some', 'the smaller part', 'few']"
2847,data/images/quantifier/test_2847.png,"['all', 'all', 'all', 'all', 'few', 'all', 'almost all', 'most', 'some', 'most', 'all', 'all', 'none', 'most', 'most', 'the smaller part', 'almost none', 'some', 'all', 'few', 'some']"
2859,data/images/quantifier/test_2859.png,"['all', 'all', 'few', 'almost all', 'most', 'the smaller part', 'all', 'many', 'the smaller part', 'all', 'the smaller part', 'few', 'few', 'none', 'none', 'most', 'the smaller part', 'none', 'none', 'some', 'none']"
2860,data/images/quantifier/test_2860.png,"['the smaller part', 'none', 'some', 'some', 'some', 'most', 'the smaller part', 'none', 'the smaller part', 'the smaller part', 'some', 'none', 'some', 'all', 'none', 'all', 'most', 'the smaller part', 'all', 'all', 'none']"
2864,data/images/quantifier/test_2864.png,"['none', 'many', 'none', 'few', 'all', 'many', 'none', 'almost all', 'most', 'most', 'the smaller part', 'some', 'all', 'none', 'none', 'none', 'none', 'none', 'few', 'the smaller part', 'some']"
2871,data/images/quantifier/test_2871.png,"['none', 'most', 'all', 'the smaller part', 'many', 'the smaller part', 'the smaller part', 'the smaller part', 'few', 'some', 'some', 'some', 'none', 'the smaller part', 'most', 'most', 'none', 'none', 'all', 'almost all', 'most']"
2874,data/images/quantifier/test_2874.png,"['almost all', 'most', 'many', 'none', 'the smaller part', 'all', 'some', 'all', 'almost all', 'none', 'few', 'none', 'none', 'all', 'almost all', 'most', 'none', 'some', 'all', 'the smaller part', 'all']"
2878,data/images/quantifier/test_2878.png,"['all', 'all', 'almost none', 'most', 'many', 'the smaller part', 'most', 'none', 'few', 'almost all', 'almost all', 'most', 'most', 'all', 'all', 'almost all', 'almost all', 'few', 'almost none', 'some', 'all']"
2879,data/images/quantifier/test_2879.png,"['some', 'none', 'all', 'most', 'most', 'almost all', 'almost none', 'some', 'most', 'the smaller part', 'none', 'most', 'all', 'almost all', 'the smaller part', 'all', 'almost none', 'most', 'none', 'almost none', 'all']"
2884,data/images/quantifier/test_2884.png,"['none', 'few', 'some', 'all', 'some', 'all', 'almost none', 'all', 'none', 'all', 'some', 'the smaller part', 'many', 'some', 'none', 'none', 'few', 'most', 'all', 'most', 'many']"
2891,data/images/quantifier/test_2891.png,"['all', 'few', 'none', 'many', 'none', 'some', 'all', 'all', 'all', 'all', 'all', 'all', 'none', 'many', 'the smaller part', 'many', 'most', 'all', 'some', 'none', 'most']"
2898,data/images/quantifier/test_2898.png,"['some', 'almost none', 'most', 'almost none', 'the smaller part', 'almost all', 'all', 'all', 'all', 'none', 'few', 'all', 'none', 'the smaller part', 'some', 'some', 'almost none', 'none', 'all', 'many', 'all']"
2903,data/images/quantifier/test_2903.png,"['the smaller part', 'none', 'many', 'many', 'the smaller part', 'almost all', 'all', 'the smaller part', 'none', 'all', 'many', 'none', 'all', 'none', 'all', 'many', 'none', 'most', 'almost all', 'all', 'many']"
2908,data/images/quantifier/test_2908.png,"['almost none', 'many', 'the smaller part', 'all', 'some', 'many', 'the smaller part', 'many', 'some', 'some', 'the smaller part', 'the smaller part', 'few', 'the smaller part', 'almost all', 'the smaller part', 'the smaller part', 'some', 'none', 'all', 'none']"
2914,data/images/quantifier/test_2914.png,"['all', 'many', 'most', 'few', 'all', 'all', 'some', 'almost all', 'none', 'none', 'all', 'the smaller part', 'none', 'the smaller part', 'the smaller part', 'all', 'many', 'none', 'all', 'all', 'the smaller part']"
2919,data/images/quantifier/test_2919.png,"['almost none', 'none', 'none', 'few', 'none', 'the smaller part', 'the smaller part', 'all', 'all', 'none', 'the smaller part', 'all', 'some', 'most', 'none', 'few', 'most', 'none', 'some', 'the smaller part', 'all']"
2924,data/images/quantifier/test_2924.png,"['all', 'many', 'most', 'some', 'all', 'some', 'none', 'most', 'many', 'most', 'almost all', 'none', 'many', 'none', 'all', 'all', 'all', 'some', 'few', 'some', 'some']"
2925,data/images/quantifier/test_2925.png,"['the smaller part', 'the smaller part', 'most', 'almost none', 'all', 'almost all', 'the smaller part', 'the smaller part', 'some', 'many', 'none', 'none', 'almost all', 'the smaller part', 'none', 'none', 'few', 'some', 'all', 'the smaller part', 'none']"
2928,data/images/quantifier/test_2928.png,"['most', 'all', 'few', 'the smaller part', 'many', 'almost all', 'almost none', 'all', 'few', 'all', 'most', 'all', 'most', 'almost none', 'all', 'all', 'few', 'the smaller part', 'none', 'none', 'the smaller part']"
2929,data/images/quantifier/test_2929.png,"['almost all', 'the smaller part', 'almost none', 'almost all', 'the smaller part', 'many', 'all', 'some', 'all', 'almost all', 'many', 'few', 'the smaller part', 'all', 'none', 'all', 'most', 'all', 'all', 'all', 'many']"
2930,data/images/quantifier/test_2930.png,"['all', 'all', 'the smaller part', 'some', 'none', 'the smaller part', 'all', 'none', 'none', 'almost all', 'some', 'the smaller part', 'few', 'some', 'all', 'most', 'some', 'none', 'most', 'most', 'most']"
2932,data/images/quantifier/test_2932.png,"['all', 'the smaller part', 'many', 'almost none', 'few', 'some', 'most', 'the smaller part', 'all', 'all', 'none', 'many', 'few', 'most', 'some', 'most', 'almost none', 'many', 'most', 'most', 'some']"
2933,data/images/quantifier/test_2933.png,"['all', 'all', 'almost none', 'all', 'the smaller part', 'all', 'all', 'none', 'all', 'some', 'many', 'the smaller part', 'most', 'all', 'all', 'some', 'few', 'few', 'the smaller part', 'all', 'none']"
2940,data/images/quantifier/test_2940.png,"['some', 'all', 'some', 'few', 'some', 'many', 'almost all', 'none', 'many', 'all', 'almost all', 'some', 'all', 'most', 'none', 'some', 'some', 'the smaller part', 'some', 'all', 'few']"
2943,data/images/quantifier/test_2943.png,"['all', 'some', 'all', 'almost all', 'none', 'many', 'few', 'all', 'all', 'most', 'almost all', 'most', 'almost none', 'the smaller part', 'almost all', 'none', 'most', 'none', 'some', 'almost all', 'some']"
2944,data/images/quantifier/test_2944.png,"['many', 'some', 'some', 'none', 'the smaller part', 'almost all', 'all', 'all', 'almost all', 'some', 'none', 'some', 'almost all', 'none', 'many', 'many', 'many', 'all', 'some', 'none', 'none']"
2947,data/images/quantifier/test_2947.png,"['none', 'all', 'all', 'many', 'some', 'none', 'some', 'none', 'none', 'the smaller part', 'the smaller part', 'almost all', 'some', 'none', 'none', 'some', 'the smaller part', 'all', 'none', 'all', 'the smaller part']"
2952,data/images/quantifier/test_2952.png,"['almost none', 'none', 'all', 'none', 'the smaller part', 'almost all', 'the smaller part', 'the smaller part', 'none', 'all', 'many', 'all', 'many', 'none', 'none', 'many', 'all', 'almost all', 'almost all', 'all', 'the smaller part']"
2953,data/images/quantifier/test_2953.png,"['the smaller part', 'the smaller part', 'few', 'the smaller part', 'some', 'all', 'few', 'all', 'none', 'some', 'none', 'almost none', 'some', 'almost all', 'many', 'many', 'the smaller part', 'all', 'all', 'few', 'the smaller part']"
2962,data/images/quantifier/test_2962.png,"['almost none', 'none', 'all', 'most', 'the smaller part', 'most', 'all', 'some', 'none', 'none', 'all', 'none', 'the smaller part', 'none', 'all', 'none', 'none', 'none', 'almost all', 'many', 'none']"
2969,data/images/quantifier/test_2969.png,"['none', 'all', 'all', 'many', 'all', 'none', 'most', 'few', 'few', 'none', 'many', 'none', 'all', 'none', 'all', 'many', 'none', 'all', 'all', 'none', 'the smaller part']"
2970,data/images/quantifier/test_2970.png,"['all', 'almost all', 'most', 'many', 'some', 'almost all', 'the smaller part', 'few', 'the smaller part', 'most', 'few', 'all', 'many', 'few', 'few', 'all', 'the smaller part', 'few', 'all', 'the smaller part', 'some']"
2972,data/images/quantifier/test_2972.png,"['some', 'the smaller part', 'few', 'almost all', 'none', 'none', 'almost none', 'all', 'the smaller part', 'the smaller part', 'none', 'few', 'none', 'few', 'few', 'the smaller part', 'few', 'all', 'all', 'some', 'all']"
2986,data/images/quantifier/test_2986.png,"['most', 'all', 'some', 'none', 'many', 'many', 'most', 'all', 'almost all', 'the smaller part', 'none', 'almost none', 'most', 'all', 'most', 'some', 'none', 'most', 'many', 'almost all', 'none']"
2987,data/images/quantifier/test_2987.png,"['all', 'none', 'all', 'some', 'none', 'all', 'none', 'all', 'all', 'almost none', 'almost all', 'most', 'none', 'many', 'the smaller part', 'all', 'many', 'almost none', 'many', 'most', 'none']"
2992,data/images/quantifier/test_2992.png,"['the smaller part', 'many', 'many', 'all', 'none', 'the smaller part', 'most', 'some', 'the smaller part', 'almost none', 'none', 'all', 'many', 'none', 'some', 'none', 'none', 'the smaller part', 'some', 'the smaller part', 'almost none']"
2999,data/images/quantifier/test_2999.png,"['few', 'all', 'none', 'none', 'all', 'most', 'some', 'many', 'all', 'none', 'some', 'few', 'all', 'all', 'all', 'almost all', 'the smaller part', 'none', 'all', 'some', 'almost all']"
3000,data/images/quantifier/test_3000.png,"['none', 'few', 'some', 'many', 'all', 'none', 'none', 'none', 'none', 'all', 'few', 'none', 'none', 'all', 'all', 'none', 'the smaller part', 'none', 'most', 'most', 'almost all']"
