	vg_image_id	vg_object_id	link_mn	link_vg	vg_obj_name	vg_domain	vg_synset	vg_same_object	vg_adequacy_mean	vg_inadequacy_type	vg_image_name	vg_cat	clusters	topname	responses	incorrect	singletons	adequacy_mean	inadequacy_type	total_responses	perc_top	H	N	domain	split	same_object	vg_bbox_xywh	mn_bbox_xywh
21152	2401591	1146272	http://manynames.upf.edu//2401591_1146272_knife.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401591.jpg	knife	home	tool.n.01	{}	1.0	{'None': 1.0}	2401591.jpg	tool	[{'8': ['pizza', 'food']}, {'23': ['knife']}, {'2': ['plate']}]	knife	{'knife': 23}	{'pizza': 6, 'plate': 2, 'food': 2}	{'utensil': 1, 'cake': 1}	{'plate': 0.5, 'food': 0.5, 'pizza': 0.5, 'knife': 1.0}	{'plate': {'bounding box': 1.0}, 'food': {'bounding box': 1.0}, 'pizza': {'bounding box': 1.0}, 'knife': {'None': 1.0}}	23	1.0	0.0	1	home	train	{'plate': {'plate': 1.0, 'food': 0.0, 'pizza': 0.0, 'knife': 0.0}, 'food': {'plate': 0.0, 'food': 1.0, 'pizza': 1.0, 'knife': 0.0}, 'pizza': {'plate': 0.0, 'food': 1.0, 'pizza': 1.0, 'knife': 0.0}, 'knife': {'plate': 0.0, 'food': 0.0, 'pizza': 0.0, 'knife': 1.0}}	[8, 97, 366, 152]	[3, 109, 443, 188]
21153	2401601	397782	http://manynames.upf.edu//2401601_397782_plane.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401601.jpg	jet	vehicles	aircraft.n.01	{'plane': 1.0, 'airplane': 1.0}	1.0	{'None': 1.0}	2401601.jpg	vehicle	[{'34': ['jet', 'plane', 'airplane']}]	plane	{'plane': 13, 'airplane': 11, 'jet': 10}	{}	{'wheel': 1, 'fighter': 1}	{'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}	{'plane': {'None': 1.0}, 'airplane': {'None': 1.0}, 'jet': {'None': 1.0}}	34	0.3823529411764705	1.5763232797880429	3	vehicles	train	{'plane': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}, 'airplane': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}, 'jet': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}}	[17, 109, 370, 138]	[13, 123, 449, 172]
21154	2401605	1146112	http://manynames.upf.edu//2401605_1146112_suit.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401605.jpg	jacket	clothing	overgarment.n.01	{'suit': 1.0}	1.0	{'None': 1.0}	2401605.jpg	article of clothing	[{'31': ['suit', 'jacket']}, {'2': ['tie']}]	suit	{'suit': 18, 'jacket': 13}	{'tie': 2}	{'sport coat': 1, 'coat': 1, 'blazer': 1}	{'tie': 0.17, 'suit': 1.0, 'jacket': 1.0}	{'tie': {'bounding box': 1.0}, 'suit': {'None': 1.0}, 'jacket': {'None': 1.0}}	31	0.5806451612903226	0.9811522341999132	2	clothing	train	{'tie': {'tie': 1.0, 'suit': 0.0, 'jacket': 0.0}, 'suit': {'tie': 0.0, 'suit': 1.0, 'jacket': 1.0}, 'jacket': {'tie': 0.0, 'suit': 1.0, 'jacket': 1.0}}	[0, 192, 325, 309]	[0, 165, 298, 282]
21155	2401610	1146026	http://manynames.upf.edu//2401610_1146026_train.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401610.jpg	train	vehicles	train.n.01	{}	1.0	{'None': 1.0}	2401610.jpg	vehicle	[{'34': ['train']}]	train	{'train': 34}	{}	{'window mirror': 1, 'bullet train': 1}	{'train': 1.0}	{'train': {'None': 1.0}}	34	1.0	0.0	1	vehicles	train	{'train': {'train': 1.0}}	[58, 127, 388, 136]	[62, 145, 470, 169]
21156	2401618	1145986	http://manynames.upf.edu//2401618_1145986_giraffe.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401618.jpg	giraffe	animals_plants	ungulate.n.01	{}	1.0	{'None': 1.0}	2401618.jpg	animal	[{'35': ['giraffe']}]	giraffe	{'giraffe': 35}	{}	{'animal': 1}	{'giraffe': 1.0}	{'giraffe': {'None': 1.0}}	35	1.0	0.0	1	animals_plants	train	{'giraffe': {'giraffe': 1.0}}	[159, 10, 143, 322]	[183, 5, 178, 391]
21157	2401620	397632	http://manynames.upf.edu//2401620_397632_counter.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401620.jpg	counter	home	furnishing.n.02	{'countertop': 1.0}	1.0	{'None': 1.0}	2401620.jpg	instrumentality, instrumentation	[{'25': ['countertop', 'counter']}, {'2': ['kitchen']}, {'5': ['sink']}]	counter	{'counter': 21, 'countertop': 4, 'furniture': 1}	{'sink': 5, 'kitchen': 2}	{'wood': 1, 'cabinet': 1}	{'kitchen': 0.17, 'sink': 0.17, 'counter': 1.0, 'countertop': 1.0, 'furniture': 'NA'}	{'kitchen': {'other': 0.3, 'bounding box': 0.7}, 'sink': {'bounding box': 1.0}, 'counter': {'None': 1.0}, 'countertop': {'None': 1.0}, 'furniture': 'NA'}	26	0.8076923076923077	0.8451064151274782	3	home	train	{'kitchen': {'kitchen': 1.0, 'sink': 0.0, 'counter': 0.0, 'countertop': 0.0, 'furniture': 'NA'}, 'sink': {'kitchen': 0.0, 'sink': 1.0, 'counter': 0.0, 'countertop': 0.0, 'furniture': 'NA'}, 'counter': {'kitchen': 0.0, 'sink': 0.0, 'counter': 1.0, 'countertop': 1.0, 'furniture': 'NA'}, 'countertop': {'kitchen': 0.0, 'sink': 0.0, 'counter': 1.0, 'countertop': 1.0, 'furniture': 'NA'}, 'furniture': {'kitchen': 'NA', 'sink': 'NA', 'counter': 'NA', 'countertop': 'NA', 'furniture': 'NA'}}	[81, 210, 294, 261]	[65, 181, 270, 240]
21158	2401621	1145962	http://manynames.upf.edu//2401621_1145962_horse.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401621.jpg	horse	animals_plants	horse.n.01	{}	1.0	{'None': 1.0}	2401621.jpg	animal	[{'2': ['shoe']}, {'34': ['horse']}]	horse	{'horse': 34}	{'shoe': 2}	{}	{'shoe': 0.33, 'horse': 1.0}	{'shoe': {'bounding box': 1.0}, 'horse': {'None': 1.0}}	34	1.0	0.0	1	animals_plants	val	{'shoe': {'shoe': 1.0, 'horse': 0.0}, 'horse': {'shoe': 0.0, 'horse': 1.0}}	[29, 125, 172, 324]	[19, 105, 161, 297]
21159	2401622	1145959	http://manynames.upf.edu//2401622_1145959_woman.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401622.jpg	girl	people	woman.n.01	{'girlfriend': 1.0, 'person': 1.0, 'woman': 1.0}	0.83	{'visual': 0.3, 'None': 0.7}	2401622.jpg	person	[{'30': ['person', 'girlfriend', 'woman', 'girl']}, {'3': ['shoe']}]	woman	{'woman': 18, 'girl': 8, 'girlfriend': 2, 'person': 2, 'female': 1}	{'shoe': 3}	{'human': 1, 'phone': 1}	{'shoe': 0.33, 'woman': 0.83, 'girl': 0.83, 'girlfriend': 0.83, 'person': 0.83, 'female': 'NA'}	{'shoe': {'bounding box': 1.0}, 'woman': {'visual': 0.3, 'None': 0.7}, 'girl': {'visual': 0.3, 'None': 0.7}, 'girlfriend': {'visual': 0.3, 'None': 0.7}, 'person': {'None': 0.7, 'bounding box': 0.3}, 'female': 'NA'}	31	0.5806451612903226	1.629723728904242	5	people	train	{'shoe': {'shoe': 1.0, 'woman': 0.0, 'girl': 0.0, 'girlfriend': 0.0, 'person': 0.0, 'female': 'NA'}, 'woman': {'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'girlfriend': 1.0, 'person': 1.0, 'female': 'NA'}, 'girl': {'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'girlfriend': 1.0, 'person': 1.0, 'female': 'NA'}, 'girlfriend': {'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'girlfriend': 1.0, 'person': 1.0, 'female': 'NA'}, 'person': {'shoe': 0.0, 'woman': 1.0, 'girl': 1.0, 'girlfriend': 1.0, 'person': 1.0, 'female': 'NA'}, 'female': {'shoe': 'NA', 'woman': 'NA', 'girl': 'NA', 'girlfriend': 'NA', 'person': 'NA', 'female': 'NA'}}	[198, 72, 280, 269]	[170, 57, 257, 247]
21160	2401628	1145878	http://manynames.upf.edu//2401628_1145878_bench.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401628.jpg	bench	home	furnishing.n.02	{'chair': 1.0, 'furniture': 1.0}	1.0	{'None': 1.0}	2401628.jpg	instrumentality, instrumentation	[{'35': ['chair', 'furniture', 'bench']}]	bench	{'bench': 31, 'furniture': 2}	{'chair': 2}	{'table': 1}	{'chair': 0.33, 'bench': 1.0, 'furniture': 1.0}	{'chair': {'visual': 0.7, 'None': 0.3}, 'bench': {'None': 1.0}, 'furniture': {'None': 1.0}}	33	0.9393939393939394	0.3298460702071463	2	home	train	{'chair': {'chair': 1.0, 'bench': 1.0, 'furniture': 1.0}, 'bench': {'chair': 1.0, 'bench': 1.0, 'furniture': 1.0}, 'furniture': {'chair': 1.0, 'bench': 1.0, 'furniture': 1.0}}	[144, 217, 188, 270]	[122, 187, 175, 248]
21161	2401629	1145871	http://manynames.upf.edu//2401629_1145871_bird.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401629.jpg	bird	animals_plants	bird.n.01	{'parrot': 1.0}	1.0	{'None': 1.0}	2401629.jpg	animal	[{'28': ['parrot', 'bird']}, {'2': ['wood']}]	bird	{'bird': 17, 'parrot': 11}	{'wood': 2}	{}	{'wood': 0.17, 'bird': 1.0, 'parrot': 1.0}	{'wood': {'bounding box': 1.0}, 'bird': {'None': 1.0}, 'parrot': {'None': 1.0}}	28	0.6071428571428571	0.9666186325481028	2	animals_plants	train	{'wood': {'wood': 1.0, 'bird': 0.0, 'parrot': 0.0}, 'bird': {'wood': 0.0, 'bird': 1.0, 'parrot': 1.0}, 'parrot': {'wood': 0.0, 'bird': 1.0, 'parrot': 1.0}}	[104, 110, 196, 346]	[86, 91, 182, 316]
21162	2401630	397537	http://manynames.upf.edu//2401630_397537_giraffe.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401630.jpg	giraffe	animals_plants	ungulate.n.01	{}	1.0	{'None': 1.0}	2401630.jpg	animal	[{'31': ['giraffe']}]	giraffe	{'giraffe': 31}	{}	{'animal': 1, 'repro': 1}	{'giraffe': 1.0}	{'giraffe': {'None': 1.0}}	31	1.0	0.0	1	animals_plants	train	{'giraffe': {'giraffe': 1.0}}	[63, 48, 241, 417]	[49, 36, 222, 380]
21163	2401632	1145854	http://manynames.upf.edu//2401632_1145854_airplane.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401632.jpg	plane	vehicles	aircraft.n.01	{'airplane': 1.0, 'jet': 1.0}	1.0	{'None': 1.0}	2401632.jpg	vehicle	[{'33': ['jet', 'plane', 'airplane']}]	airplane	{'airplane': 17, 'plane': 13, 'jet': 3}	{}	{'wings': 1, 'jetliner': 1, 'gyroplane': 1}	{'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}	{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}, 'jet': {'None': 1.0}}	33	0.5151515151515151	1.336894963623501	3	vehicles	train	{'airplane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}, 'jet': {'airplane': 1.0, 'plane': 1.0, 'jet': 1.0}}	[34, 23, 359, 164]	[34, 20, 436, 203]
21164	2401633	1145829	http://manynames.upf.edu//2401633_1145829_desk.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401633.jpg	desk	home	furnishing.n.02	{'table': 1.0, 'shelf': 0.67}	1.0	{'None': 1.0}	2401633.jpg	instrumentality, instrumentation	[{'25': ['desk', 'shelf', 'table']}, {'4': ['cat']}]	desk	{'desk': 19, 'table': 4, 'shelf': 2}	{'cat': 4}	{'machine': 1, 'keyboard': 1, 'computer': 1, 'desk stand': 1, 'television': 1, 'computer desk': 1}	{'cat': 0.5, 'desk': 1.0, 'table': 1.0, 'shelf': 0.67}	{'cat': {'bounding box': 0.7, 'visual': 0.3}, 'desk': {'None': 1.0}, 'table': {'None': 1.0}, 'shelf': {'other': 0.3, 'None': 0.7}}	25	0.76	1.0154312795575997	3	home	train	{'cat': {'cat': 1.0, 'desk': 0.0, 'table': 0.0, 'shelf': 0.0}, 'desk': {'cat': 0.0, 'desk': 1.0, 'table': 1.0, 'shelf': 0.67}, 'table': {'cat': 0.0, 'desk': 1.0, 'table': 1.0, 'shelf': 0.67}, 'shelf': {'cat': 0.0, 'desk': 0.67, 'table': 0.67, 'shelf': 1.0}}	[0, 45, 497, 91]	[0, 47, 597, 116]
21165	2401635	397493	http://manynames.upf.edu//2401635_397493_bed.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401635.jpg	bed	home	furnishing.n.02	{}	1.0	{'None': 1.0}	2401635.jpg	instrumentality, instrumentation	[{'2': ['pillow']}, {'29': ['bed']}]	bed	{'bed': 29}	{'pillow': 2}	{'bed sheet': 1, 'bed cover': 1, 'bedding': 1, 'mattress': 1}	{'pillow': 0.33, 'bed': 1.0}	{'pillow': {'bounding box': 1.0}, 'bed': {'None': 1.0}}	29	1.0	0.0	1	home	train	{'pillow': {'pillow': 1.0, 'bed': 0.0}, 'bed': {'pillow': 0.0, 'bed': 1.0}}	[122, 153, 369, 222]	[138, 175, 447, 272]
21166	2401638	1145766	http://manynames.upf.edu//2401638_1145766_motorcycle.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401638.jpg	bike	vehicles	motorcycle.n.01	{'vehicle': 1.0, 'motorcycle': 1.0}	1.0	{'None': 1.0}	2401638.jpg	vehicle	[{'29': ['motorcycle', 'vehicle', 'bike']}, {'4': ['wheel']}]	motorcycle	{'motorcycle': 25, 'vehicle': 2, 'bike': 2}	{'wheel': 4}	{'scooter': 1, 'man': 1, 'dirt bike': 1}	{'wheel': 0.17, 'motorcycle': 1.0, 'vehicle': 1.0, 'bike': 1.0}	{'wheel': {'bounding box': 1.0}, 'motorcycle': {'None': 1.0}, 'vehicle': {'None': 1.0}, 'bike': {'None': 1.0}}	29	0.8620689655172413	0.7167256591148785	3	vehicles	train	{'wheel': {'wheel': 1.0, 'motorcycle': 0.0, 'vehicle': 0.0, 'bike': 0.0}, 'motorcycle': {'wheel': 0.0, 'motorcycle': 1.0, 'vehicle': 1.0, 'bike': 1.0}, 'vehicle': {'wheel': 0.0, 'motorcycle': 1.0, 'vehicle': 1.0, 'bike': 1.0}, 'bike': {'wheel': 0.0, 'motorcycle': 1.0, 'vehicle': 1.0, 'bike': 1.0}}	[0, 24, 245, 272]	[0, 22, 300, 332]
21167	2401642	397363	http://manynames.upf.edu//2401642_397363_woman.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401642.jpg	woman	people	woman.n.01	{'person': 0.67, 'player': 0.67, 'tennis player': 0.67, 'girl': 0.67}	1.0	{'None': 1.0}	2401642.jpg	person	[{'30': ['player', 'person', 'tennis player', 'woman', 'girl']}]	woman	{'woman': 14, 'player': 5, 'tennis player': 5, 'person': 3, 'girl': 3}	{}	{'athlete': 1, 'racket': 1, 'lady': 1, 'bat': 1, 'tennis': 1, 'shirt': 1}	{'woman': 1.0, 'player': 1.0, 'tennis player': 1.0, 'person': 1.0, 'girl': 0.83}	{'woman': {'None': 1.0}, 'player': {'None': 1.0}, 'tennis player': {'None': 1.0}, 'person': {'None': 1.0}, 'girl': {'None': 0.7, 'visual': 0.3}}	30	0.4666666666666667	2.039156433541618	5	people	train	{'woman': {'woman': 1.0, 'player': 0.67, 'tennis player': 0.67, 'person': 0.67, 'girl': 0.67}, 'player': {'woman': 0.67, 'player': 1.0, 'tennis player': 1.0, 'person': 1.0, 'girl': 0.67}, 'tennis player': {'woman': 0.67, 'player': 1.0, 'tennis player': 1.0, 'person': 1.0, 'girl': 0.67}, 'person': {'woman': 0.67, 'player': 1.0, 'tennis player': 1.0, 'person': 1.0, 'girl': 0.67}, 'girl': {'woman': 0.67, 'player': 0.67, 'tennis player': 0.67, 'person': 0.67, 'girl': 1.0}}	[0, 59, 176, 440]	[0, 46, 164, 400]
21168	2401644	397343	http://manynames.upf.edu//2401644_397343_vase.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401644.jpg	vase	home	vessel.n.03	{'planter': 0.67, 'pot': 1.0}	1.0	{'None': 1.0}	2401644.jpg	instrumentality, instrumentation	[{'30': ['planter', 'pot', 'vase']}, {'4': ['flower']}]	vase	{'vase': 26, 'pot': 2, 'planter': 2}	{'flower': 4}	{'cup': 1, 'flower pot': 1}	{'flower': 0.0, 'vase': 1.0, 'pot': 1.0, 'planter': 0.67}	{'flower': {'bounding box': 1.0}, 'vase': {'None': 1.0}, 'pot': {'None': 1.0}, 'planter': {'None': 0.7, 'other': 0.3}}	30	0.8666666666666667	0.6998428398862386	3	home	train	{'flower': {'flower': 1.0, 'vase': 0.0, 'pot': 0.0, 'planter': 0.0}, 'vase': {'flower': 0.0, 'vase': 1.0, 'pot': 1.0, 'planter': 0.67}, 'pot': {'flower': 0.0, 'vase': 1.0, 'pot': 1.0, 'planter': 0.67}, 'planter': {'flower': 0.0, 'vase': 0.67, 'pot': 0.67, 'planter': 1.0}}	[119, 139, 237, 200]	[135, 159, 290, 246]
21169	2401646	3817057	http://manynames.upf.edu//2401646_3817057_building.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401646.jpg	house	buildings	house.n.01	{'building': 1.0}	1.0	{'None': 1.0}	2401646.jpg	structure, construction	[{'28': ['house', 'building']}, {'3': ['t-shirt']}]	building	{'building': 16, 'house': 12}	{'t-shirt': 3}	{'home': 1, 'apartment': 1, 'bag': 1, 'dress': 1, 'window': 1}	{'t-shirt': 0.25, 'building': 1.0, 'house': 1.0}	{'t-shirt': {'None': 0.2, 'bounding box': 0.8}, 'building': {'None': 1.0}, 'house': {'None': 1.0}}	28	0.5714285714285714	0.9852281360342514	2	buildings	train	{'t-shirt': {'t-shirt': 1.0, 'building': 0.0, 'house': 0.0}, 'building': {'t-shirt': 0.0, 'building': 1.0, 'house': 1.0}, 'house': {'t-shirt': 0.0, 'building': 1.0, 'house': 1.0}}	[282, 1, 217, 247]	[266, 0, 217, 246]
21170	2401650	397310	http://manynames.upf.edu//2401650_397310_giraffe.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401650.jpg	giraffe	animals_plants	ungulate.n.01	{'giraffe': 1.0}	1.0	{'None': 1.0}	2401650.jpg	animal	[{'32': ['giraffe']}]	giraffe	{'giraffe': 32}	{}	{}	{'giraffe': 1.0}	{'giraffe': {'None': 1.0}}	32	1.0	0.0	1	animals_plants	train	{'giraffe': {'giraffe': 1.0}}	[135, 36, 185, 292]	[154, 36, 228, 355]
21171	2401661	397128	http://manynames.upf.edu//2401661_397128_man.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401661.jpg	man	people	man.n.01	{'human': 1.0, 'traveler': 1.0}	1.0	{'None': 1.0}	2401661.jpg	person	[{'30': ['man', 'traveler', 'human']}]	man	{'man': 25, 'traveler': 3, 'human': 2, 'person': 1}	{}	{'guy': 1, 'coat': 1, 'cap': 1, 'dress': 1, 'jacket': 1}	{'man': 1.0, 'traveler': 1.0, 'human': 1.0, 'person': 'NA'}	{'man': {'None': 1.0}, 'traveler': {'None': 1.0}, 'human': {'None': 1.0}, 'person': 'NA'}	31	0.8064516129032258	0.9912513992084367	4	people	train	{'man': {'man': 1.0, 'traveler': 1.0, 'human': 1.0, 'person': 'NA'}, 'traveler': {'man': 1.0, 'traveler': 1.0, 'human': 1.0, 'person': 'NA'}, 'human': {'man': 1.0, 'traveler': 1.0, 'human': 1.0, 'person': 'NA'}, 'person': {'man': 'NA', 'traveler': 'NA', 'human': 'NA', 'person': 'NA'}}	[90, 19, 162, 458]	[73, 10, 152, 416]
21172	2401665	1145563	http://manynames.upf.edu//2401665_1145563_man.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401665.jpg	boy	people	male_child.n.01	{'skater': 1.0, 'skateboarder': 1.0, 'man': 1.0}	1.0	{'None': 1.0}	2401665.jpg	person	[{'26': ['skateboarder', 'man', 'skater', 'boy']}, {'2': ['shoe']}, {'4': ['t-shirt']}]	man	{'man': 9, 'skateboarder': 9, 'skater': 5, 'boy': 3, 'person': 1, 'male': 1}	{'t-shirt': 4, 'shoe': 2}	{'skateboard': 1, 'jacket': 1}	{'t-shirt': 0.5, 'shoe': 0.5, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'boy': 1.0, 'person': 'NA', 'male': 'NA'}	{'t-shirt': {'bounding box': 1.0}, 'shoe': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'boy': {'None': 1.0}, 'person': 'NA', 'male': 'NA'}	28	0.3214285714285714	2.1850985648232504	6	people	train	{'t-shirt': {'t-shirt': 1.0, 'shoe': 0.0, 'man': 0.0, 'skateboarder': 0.0, 'skater': 0.0, 'boy': 0.0, 'person': 'NA', 'male': 'NA'}, 'shoe': {'t-shirt': 0.0, 'shoe': 1.0, 'man': 0.0, 'skateboarder': 0.0, 'skater': 0.0, 'boy': 0.0, 'person': 'NA', 'male': 'NA'}, 'man': {'t-shirt': 0.0, 'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'boy': 1.0, 'person': 'NA', 'male': 'NA'}, 'skateboarder': {'t-shirt': 0.0, 'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'boy': 1.0, 'person': 'NA', 'male': 'NA'}, 'skater': {'t-shirt': 0.0, 'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'boy': 1.0, 'person': 'NA', 'male': 'NA'}, 'boy': {'t-shirt': 0.0, 'shoe': 0.0, 'man': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'boy': 1.0, 'person': 'NA', 'male': 'NA'}, 'person': {'t-shirt': 'NA', 'shoe': 'NA', 'man': 'NA', 'skateboarder': 'NA', 'skater': 'NA', 'boy': 'NA', 'person': 'NA', 'male': 'NA'}, 'male': {'t-shirt': 'NA', 'shoe': 'NA', 'man': 'NA', 'skateboarder': 'NA', 'skater': 'NA', 'boy': 'NA', 'person': 'NA', 'male': 'NA'}}	[40, 24, 225, 395]	[29, 14, 208, 360]
21173	2401669	397046	http://manynames.upf.edu//2401669_397046_pizza.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401669.jpg	pizza	food	dish.n.02	{'pizza': 1.0, 'food': 1.0}	1.0	{'None': 1.0}	2401669.jpg	food, nutrient	[{'36': ['pizza', 'food']}]	pizza	{'pizza': 34, 'food': 2}	{}	{}	{'pizza': 1.0, 'food': 1.0}	{'pizza': {'None': 1.0}, 'food': {'None': 1.0}}	36	0.9444444444444444	0.3095434291503252	2	food	train	{'pizza': {'pizza': 1.0, 'food': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0}}	[109, 109, 289, 266]	[123, 123, 351, 324]
21174	2401678	1145453	http://manynames.upf.edu//2401678_1145453_boy.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401678.jpg	boy	people	male_child.n.01	{'baseball player': 1.0, 'player': 1.0, 'child': 1.0}	1.0	{'None': 1.0}	2401678.jpg	person	[{'24': ['boy', 'child', 'player', 'baseball player']}, {'2': ['cap']}]	boy	{'boy': 14, 'baseball player': 5, 'player': 3, 'child': 2}	{'cap': 2}	{'shirt': 1, 'shoe': 1, 'athlete': 1, 'kid': 1, 'person': 1, 'baseball mitt': 1, 'pant': 1, 'little league player': 1, 'catcher': 1, 't-shirt': 1}	{'cap': 0.33, 'boy': 1.0, 'baseball player': 1.0, 'player': 1.0, 'child': 1.0}	{'cap': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'baseball player': {'None': 1.0}, 'player': {'None': 1.0}, 'child': {'None': 1.0}}	24	0.5833333333333334	1.598816797162542	4	people	train	{'cap': {'cap': 1.0, 'boy': 0.0, 'baseball player': 0.0, 'player': 0.0, 'child': 0.0}, 'boy': {'cap': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'player': 1.0, 'child': 1.0}, 'baseball player': {'cap': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'player': 1.0, 'child': 1.0}, 'player': {'cap': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'player': 1.0, 'child': 1.0}, 'child': {'cap': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'player': 1.0, 'child': 1.0}}	[198, 61, 202, 271]	[229, 66, 248, 330]
21175	2401687	396850	http://manynames.upf.edu//2401687_396850_pizza.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401687.jpg	pizza	food	dish.n.02	{'food': 1.0, 'pizza slice': 1.0}	1.0	{'None': 1.0}	2401687.jpg	food, nutrient	[{'32': ['pizza', 'pizza slice', 'food']}]	pizza	{'pizza': 28, 'food': 2, 'pizza slice': 2}	{}	{'onion': 1, 'slice': 1, 'slice of pizza': 1}	{'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}	{'pizza': {'None': 1.0}, 'food': {'None': 1.0}, 'pizza slice': {'None': 1.0}}	32	0.875	0.6685644431995963	3	food	train	{'pizza': {'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}, 'food': {'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}, 'pizza slice': {'pizza': 1.0, 'food': 1.0, 'pizza slice': 1.0}}	[58, 53, 362, 315]	[62, 56, 439, 382]
21176	2401689	1145347	http://manynames.upf.edu//2401689_1145347_airplane.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401689.jpg	airplane	vehicles	aircraft.n.01	{'jet': 1.0, 'plane': 1.0}	1.0	{'None': 1.0}	2401689.jpg	vehicle	[{'30': ['jet', 'plane', 'airplane']}]	airplane	{'plane': 14, 'airplane': 14, 'jet': 2}	{}	{'bag': 1, 'wing': 1, 'aircraft': 1, 'person': 1, 'stairway': 1}	{'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}	{'plane': {'None': 1.0}, 'airplane': {'None': 1.0}, 'jet': {'None': 1.0}}	30	0.4666666666666667	1.2866926683547546	3	vehicles	train	{'plane': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}, 'airplane': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}, 'jet': {'plane': 1.0, 'airplane': 1.0, 'jet': 1.0}}	[1, 76, 497, 190]	[0, 84, 597, 234]
21177	2401690	1145323	http://manynames.upf.edu//2401690_1145323_airplane.png	https://cs.stanford.edu/people/rak248/VG_100K_2/2401690.jpg	plane	vehicles	aircraft.n.01	{'airplane': 1.0}	1.0	{'None': 1.0}	2401690.jpg	vehicle	[{'34': ['plane', 'airplane']}]	airplane	{'airplane': 22, 'plane': 12}	{}	{'jetliner': 1, 'jet': 1}	{'airplane': 1.0, 'plane': 1.0}	{'airplane': {'None': 1.0}, 'plane': {'None': 1.0}}	34	0.6470588235294118	0.9366673818775624	2	vehicles	train	{'airplane': {'airplane': 1.0, 'plane': 1.0}, 'plane': {'airplane': 1.0, 'plane': 1.0}}	[49, 102, 423, 154]	[52, 115, 512, 191]
