Unnamed: 0,vg_image_id,vg_object_id,image,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,clusters,topname,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,vg_bbox_xywh,mn_bbox_xywh,human_nouns,blip2_output
16856,2381729,1334407,http://manynames.upf.edu//2381729_1334407_girl.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381729.jpg,girl,people,woman.n.01,{'child': 1.0},1.0,{'None': 1.0},2381729.jpg,person,"[{'33': ['girl', 'child']}]",girl,"{'girl': 1.0, 'child': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}}",33,0.7575757575757576,0.7990485210442682,2,people,train,"{'girl': {'girl': 1.0, 'child': 1.0}, 'child': {'girl': 1.0, 'child': 1.0}}","[96, 93, 159, 258]","[108, 104, 197, 315]","{'girl': 25, 'child': 8, 'children': 1, 'person': 1, 'baby': 1}","[['the little girl and boy on the bed with teddy bears'], ['two young children in bed with teddy bears'], ['two girls with stuffed animals'], ['the red teddy bear in the picture'], ['a little girl'], ['a boy holding a teddy bear'], ['a little girl with a stuffed animal'], ['the stuffed bear'], ['a teddy bear in a white bed'], [""a child's body, lying on a bed, holding a stuffed animal""]]"
808,713487,1584584,http://manynames.upf.edu//713487_1584584_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/713487.jpg,lady,people,woman.n.01,"{'woman': 1.0, 'gamer': 0.67, 'girl': 1.0, 'person': 1.0}",1.0,{'None': 1.0},713487.jpg,person,"[{'27': ['lady', 'person', 'girl', 'woman', 'gamer']}, {'3': ['t-shirt']}]",woman,"{'t-shirt': 0.5, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 1.0, 'lady': 1.0}","{'t-shirt': {'bounding box': 0.7, 'None': 0.3}, 'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}, 'gamer': {'None': 1.0}, 'lady': {'None': 1.0}}",27,0.5185185185185185,1.9062723398211248,5,people,,"{'t-shirt': {'t-shirt': 1.0, 'woman': 0.0, 'girl': 0.0, 'person': 0.0, 'gamer': 0.0, 'lady': 0.0}, 'woman': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'girl': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'person': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}, 'gamer': {'t-shirt': 0.0, 'woman': 0.67, 'girl': 0.67, 'person': 0.67, 'gamer': 1.0, 'lady': 0.67}, 'lady': {'t-shirt': 0.0, 'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'gamer': 0.67, 'lady': 1.0}}","[186, 139, 325, 764]","[74, 54, 149, 341]","{'woman': 14, 'girl': 5, 'person': 4, 'gamer': 2, 'lady': 2, 't-shirt': 3, 'pant': 1, 'trousers': 1, 'top': 1, 'jacket': 1, 'dress': 1, 'shorts': 1}","[['a woman in a white tank top and shorts is holding a remote control and standing in front of a'], ['a woman holding a wii remote'], ['a woman playing a video game'], ['woman holding remote controller'], ['a woman playing wii in a living room'], ['girl with long blonde hair'], ['a woman playing wii'], ['the woman'], ['a young lady holding a video game controller'], ['girl in shorts and t-shirt standing in living room holding a remote control']]"
966,1160147,1602254,http://manynames.upf.edu//1160147_1602254_man.png,https://cs.stanford.edu/people/rak248/VG_100K/1160147.jpg,man,people,man.n.01,{'soldier': 1.0},1.0,{'None': 1.0},1160147.jpg,person,"[{'33': ['soldier', 'man']}]",man,"{'man': 1.0, 'soldier': 1.0}","{'man': {'None': 1.0}, 'soldier': {'None': 1.0}}",33,0.7272727272727273,0.8453509366224365,2,people,train,"{'man': {'man': 1.0, 'soldier': 1.0}, 'soldier': {'man': 1.0, 'soldier': 1.0}}","[11, 8, 412, 733]","[0, 0, 187, 327]","{'man': 24, 'soldier': 9, 'jacket': 1, 'box': 1, 'dress': 1}","[['cake'], ['a military man with his family'], [''], ['cutlery'], [''], ['a military man cutting a cake'], ['a man in a camouflage uniform cutting a cake at a party'], ['a man cutting a birthday cake'], ['the cake'], ['a soldier cutting the cake']]"
5210,2336718,2429299,http://manynames.upf.edu//2336718_2429299_snowboarder.png,https://cs.stanford.edu/people/rak248/VG_100K/2336718.jpg,lady,people,woman.n.01,"{'person': 1.0, 'woman': 1.0, 'skier': 1.0, 'snowboarder': 1.0, 'man': 1.0}",1.0,{'None': 1.0},2336718.jpg,person,"[{'32': ['person', 'skier', 'man', 'snowboarder', 'woman']}, {'2': ['helmet']}]",snowboarder,"{'helmet': 0.5, 'snowboarder': 1.0, 'person': 1.0, 'skier': 0.83, 'man': 0.83, 'woman': 1.0}","{'helmet': {'bounding box': 1.0}, 'snowboarder': {'None': 1.0}, 'person': {'None': 1.0}, 'skier': {'linguistic': 0.3, 'None': 0.7}, 'man': {'linguistic': 0.3, 'None': 0.7}, 'woman': {'None': 1.0}}",32,0.375,2.1582594697016404,5,people,,"{'helmet': {'helmet': 1.0, 'snowboarder': 0.0, 'person': 0.0, 'skier': 0.0, 'man': 0.0, 'woman': 0.0}, 'snowboarder': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'person': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'skier': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'man': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}, 'woman': {'helmet': 0.0, 'snowboarder': 1.0, 'person': 1.0, 'skier': 1.0, 'man': 1.0, 'woman': 1.0}}","[169, 16, 126, 307]","[195, 12, 157, 374]","{'snowboarder': 12, 'person': 7, 'skier': 6, 'man': 4, 'woman': 3, 'helmet': 2, 'dress': 1, 't-shirt': 1}","[['snowboarder'], ['the snowboarder'], ['a person snowboarding'], [''], ['the snowboarder'], ['the snowboarder is the first name that comes to mind'], ['a skier'], ['ski'], ['a snowboarder'], ['a person on a snowboard']]"
6714,2343925,3319794,http://manynames.upf.edu//2343925_3319794_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2343925.jpg,girl,people,woman.n.01,"{'hiker': 1.0, 'woman': 1.0}",1.0,{'None': 1.0},2343925.jpg,person,"[{'29': ['hiker', 'woman']}, {'3': ['backpack']}]",woman,"{'backpack': 0.5, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}","{'backpack': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'hiker': {'None': 1.0}, 'female': 'NA'}",30,0.9,0.5608251769947303,3,people,train,"{'backpack': {'backpack': 1.0, 'woman': 0.0, 'hiker': 0.0, 'female': 'NA'}, 'woman': {'backpack': 0.0, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}, 'hiker': {'backpack': 0.0, 'woman': 1.0, 'hiker': 1.0, 'female': 'NA'}, 'female': {'backpack': 'NA', 'woman': 'NA', 'hiker': 'NA', 'female': 'NA'}}","[20, 49, 211, 232]","[17, 52, 259, 284]","{'woman': 27, 'hiker': 2, 'female': 1, 'backpack': 3, 'girl': 1, 'person': 1, 'backpacker': 1}","[['the red box with the name that comes to mind is a fire hydrant'], ['a fire hydrant'], ['the red fire hydrant with eyes'], ['a fire hydrant'], ['a fire hydrant'], ['the fire hydrant with the green eyes'], ['the red fire hydrant with eyes and mouth'], ['a fire hydrant'], ['the fire hydrant'], ['this is a fire hydrant']]"
12898,2366938,2048891,http://manynames.upf.edu//2366938_2048891_skateboarder.png,https://cs.stanford.edu/people/rak248/VG_100K/2366938.jpg,skateboarder,people,athlete.n.01,"{'skater': 1.0, 'man': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2366938.jpg,person,"[{'28': ['person', 'man', 'skateboarder', 'skater']}, {'3': ['helmet']}]",skateboarder,"{'helmet': 0.17, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}","{'helmet': {'bounding box': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}}",28,0.4642857142857143,1.8030074660991144,4,people,train,"{'helmet': {'helmet': 1.0, 'skateboarder': 0.0, 'skater': 0.0, 'man': 0.0, 'person': 0.0}, 'skateboarder': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'skater': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'man': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}, 'person': {'helmet': 0.0, 'skateboarder': 1.0, 'skater': 1.0, 'man': 1.0, 'person': 1.0}}","[19, 33, 232, 212]","[10, 23, 214, 197]","{'skateboarder': 13, 'skater': 7, 'man': 5, 'person': 3, 'helmet': 3, 'skateboard': 1, 'scatting board': 1, 'boy': 1, 'daredevil': 1}","[['the boy riding the skateboard.'], ['the person in the red box with the first name that comes to mind is the boy on the skate'], ['the man on the skateboard'], ['the person on the skateboard'], ['a skateboarder'], ['a person doing a trick on a skateboard'], ['a person'], ['a skateboard'], ['a skateboarder'], ['a person in the air on a skateboard']]"
11686,2362719,1760763,http://manynames.upf.edu//2362719_1760763_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2362719.jpg,girl,people,woman.n.01,"{'woman': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2362719.jpg,person,"[{'27': ['person', 'woman', 'girl']}]",woman,"{'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'female': 'NA'}","{'woman': {'None': 1.0}, 'girl': {'None': 1.0}, 'person': {'None': 1.0}, 'female': 'NA'}",28,0.6428571428571429,1.3534215477588594,4,people,train,"{'woman': {'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'female': 'NA'}, 'girl': {'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'female': 'NA'}, 'person': {'woman': 1.0, 'girl': 1.0, 'person': 1.0, 'female': 'NA'}, 'female': {'woman': 'NA', 'girl': 'NA', 'person': 'NA', 'female': 'NA'}}","[391, 19, 107, 355]","[459, 16, 135, 430]","{'woman': 18, 'girl': 7, 'person': 2, 'female': 1, 'glass': 1, 'teen': 1, 'lady': 1, 'man': 1, 'shirt': 1, 'blue shirt': 1}","[['a skateboard'], ['a skateboard'], ['skateboard'], ['a skateboard'], ['a skateboard'], ['the red box with the first name that comes to mind is a skateboard'], ['a skateboard'], ['a skateboarder'], ['a skateboard'], ['the boy in the black shirt with the skateboard']]"
3178,2325731,985281,http://manynames.upf.edu//2325731_985281_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2325731.jpg,woman,people,woman.n.01,"{'lady': 1.0, 'person': 1.0}",1.0,{'None': 1.0},2325731.jpg,person,"[{'29': ['person', 'woman', 'lady']}, {'2': ['pizza']}]",woman,"{'pizza': 0.5, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}","{'pizza': {'bounding box': 1.0}, 'woman': {'None': 1.0}, 'person': {'None': 1.0}, 'lady': {'None': 1.0}}",29,0.8275862068965517,0.830602115145806,3,people,train,"{'pizza': {'pizza': 1.0, 'woman': 0.0, 'person': 0.0, 'lady': 0.0}, 'woman': {'pizza': 0.0, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}, 'person': {'pizza': 0.0, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}, 'lady': {'pizza': 0.0, 'woman': 1.0, 'person': 1.0, 'lady': 1.0}}","[87, 55, 265, 318]","[97, 59, 323, 386]","{'woman': 24, 'person': 3, 'lady': 2, 'pizza': 2, 'bezant': 1, 'box': 1, 'snack': 1, 't-shirt': 1}","[['a pizza with cheese, tomato sauce, pepperoni and mozzarella'], ['the pizza'], ['the pizza in the picture'], ['the pizza in the middle of the table'], ['a pizza and a coke'], ['pizza box, water bottle'], ['a young lady sitting at a table'], ['pizza box with a slice'], ['pizza box'], ['the pizza and coke']]"
6400,2342704,2032054,http://manynames.upf.edu//2342704_2032054_man.png,https://cs.stanford.edu/people/rak248/VG_100K/2342704.jpg,gentleman,people,man.n.01,"{'person': 1.0, 'woman': 1.0, 'man': 1.0}",0.83,"{'visual': 0.3, 'None': 0.7}",2342704.jpg,person,"[{'22': ['man', 'person', 'woman']}, {'6': ['shirt', 't-shirt']}, {'2': ['eyeglasses']}, {'2': ['cat']}]",man,"{'eyeglasses': 0.33, 'shirt': 0.33, 't-shirt': 0.33, 'cat': 0.33, 'man': 0.83, 'person': 1.0, 'woman': 0.83}","{'eyeglasses': {'bounding box': 1.0}, 'shirt': {'bounding box': 1.0}, 't-shirt': {'bounding box': 1.0}, 'cat': {'bounding box': 1.0}, 'man': {'None': 0.7, 'visual': 0.3}, 'person': {'None': 1.0}, 'woman': {'None': 0.7, 'visual': 0.3}}",22,0.7272727272727273,1.0957952550009336,3,people,,"{'eyeglasses': {'eyeglasses': 1.0, 'shirt': 0.0, 't-shirt': 0.0, 'cat': 0.0, 'man': 0.0, 'person': 0.0, 'woman': 0.0}, 'shirt': {'eyeglasses': 0.0, 'shirt': 1.0, 't-shirt': 1.0, 'cat': 0.0, 'man': 0.0, 'person': 0.0, 'woman': 0.0}, 't-shirt': {'eyeglasses': 0.0, 'shirt': 1.0, 't-shirt': 1.0, 'cat': 0.0, 'man': 0.0, 'person': 0.0, 'woman': 0.0}, 'cat': {'eyeglasses': 0.0, 'shirt': 0.0, 't-shirt': 0.0, 'cat': 1.0, 'man': 0.0, 'person': 0.0, 'woman': 0.0}, 'man': {'eyeglasses': 0.0, 'shirt': 0.0, 't-shirt': 0.0, 'cat': 0.0, 'man': 1.0, 'person': 1.0, 'woman': 1.0}, 'person': {'eyeglasses': 0.0, 'shirt': 0.0, 't-shirt': 0.0, 'cat': 0.0, 'man': 1.0, 'person': 1.0, 'woman': 1.0}, 'woman': {'eyeglasses': 0.0, 'shirt': 0.0, 't-shirt': 0.0, 'cat': 0.0, 'man': 1.0, 'person': 1.0, 'woman': 1.0}}","[250, 0, 250, 169]","[291, 0, 305, 202]","{'man': 16, 'person': 4, 'woman': 2, 't-shirt': 3, 'shirt': 3, 'eyeglasses': 2, 'cat': 2, 'swing': 1}","[['a man'], ['this is an older gentleman with a beard'], ['a black cat'], [""the black cat sitting on the man's shoulder""], ['a cat'], ['mr. smith'], ['this is a black cat'], ['this is a man sitting in a chair'], ['man in gray shirt'], ['an old man sitting on a bench']]"
22514,2407071,285923,http://manynames.upf.edu//2407071_285923_man.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407071.jpg,dude,people,man.n.01,{'man': 1.0},1.0,{'None': 1.0},2407071.jpg,person,"[{'28': ['man']}, {'2': ['scissors']}, {'2': ['shirt']}, {'2': ['glass']}]",man,"{'scissors': 0.33, 'glass': 0.17, 'shirt': 0.33, 'man': 1.0, 'person': 'NA'}","{'scissors': {'bounding box': 1.0}, 'glass': {'bounding box': 1.0}, 'shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': 'NA'}",29,0.9655172413793104,0.2163969324512645,2,people,,"{'scissors': {'scissors': 1.0, 'glass': 0.0, 'shirt': 0.0, 'man': 0.0, 'person': 'NA'}, 'glass': {'scissors': 0.0, 'glass': 1.0, 'shirt': 0.0, 'man': 0.0, 'person': 'NA'}, 'shirt': {'scissors': 0.0, 'glass': 0.0, 'shirt': 1.0, 'man': 0.0, 'person': 'NA'}, 'man': {'scissors': 0.0, 'glass': 0.0, 'shirt': 0.0, 'man': 1.0, 'person': 'NA'}, 'person': {'scissors': 'NA', 'glass': 'NA', 'shirt': 'NA', 'man': 'NA', 'person': 'NA'}}","[18, 91, 313, 408]","[9, 74, 287, 372]","{'man': 28, 'person': 1, 'scissors': 2, 'glass': 2, 'shirt': 2, 'rises': 1}","[['a pair of scissors'], ['the big giant scissors'], ['a man with a giant pair of scissors'], ['this is a pair of large scissors'], ['a giant pair of scissors'], ['a pair of big scissors'], ['this is a giant pair of scissors'], ['the giant pair of scissors'], ['a big pair of scissors'], ['a large pair of scissors']]"
22573,2407301,282038,http://manynames.upf.edu//2407301_282038_man.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407301.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2407301.jpg,person,"[{'31': ['person', 'man']}, {'2': ['shirt']}]",man,"{'shirt': 0.33, 'man': 1.0, 'person': 0.83}","{'shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 0.7, 'bounding box': 0.3}}",31,0.935483870967742,0.345117314944953,2,people,train,"{'shirt': {'shirt': 1.0, 'man': 0.0, 'person': 0.0}, 'man': {'shirt': 0.0, 'man': 1.0, 'person': 1.0}, 'person': {'shirt': 0.0, 'man': 1.0, 'person': 1.0}}","[94, 61, 214, 272]","[105, 66, 263, 332]","{'man': 29, 'person': 2, 'shirt': 2, 'belt': 1, 't-shirt': 1, 'plumber': 1}","[['the man kneeling in front of the bathtub'], ['a white bathtub'], ['a bathtub in the bathroom'], ['a white bathtub'], ['a toilet'], [''], ['bathtub'], ['a toilet'], ['bathtub, shower, toilet, tub surround'], ['the bathtub']]"
19088,2391926,1235960,http://manynames.upf.edu//2391926_1235960_man.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2391926.jpg,person,people,man.n.01,"{'man': 1.0, 'surfer': 1.0}",1.0,{'None': 1.0},2391926.jpg,person,"[{'35': ['person', 'surfer', 'man']}]",man,"{'man': 1.0, 'surfer': 1.0, 'person': 1.0}","{'man': {'None': 1.0}, 'surfer': {'None': 1.0}, 'person': {'None': 1.0}}",35,0.4857142857142857,1.2582296369090873,3,people,train,"{'man': {'man': 1.0, 'surfer': 1.0, 'person': 1.0}, 'surfer': {'man': 1.0, 'surfer': 1.0, 'person': 1.0}, 'person': {'man': 1.0, 'surfer': 1.0, 'person': 1.0}}","[304, 45, 134, 325]","[318, 41, 150, 355]","{'man': 17, 'surfer': 16, 'person': 2, 'dude': 1}","[['the surfer holding the surfboard'], ['surfer'], [''], ['a surfboard'], ['a man carrying a surfboard on the beach'], ['a surfer with his board and a man on the beach with his board'], ['surfer with board'], ['surfer in the water with a board'], ['a man on a beach holding a surfboard'], ['the man with the surfboard']]"
22803,2408160,1094460,http://manynames.upf.edu//2408160_1094460_girl.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2408160.jpg,girl,people,woman.n.01,"{'toddler': 1.0, 'person': 1.0, 'child': 1.0, 'kid': 1.0}",1.0,{'None': 1.0},2408160.jpg,person,"[{'33': ['kid', 'girl', 'person', 'toddler', 'child']}]",girl,"{'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}","{'girl': {'None': 1.0}, 'child': {'None': 1.0}, 'kid': {'None': 1.0}, 'person': {'None': 1.0}, 'toddler': {'None': 1.0}}",33,0.4545454545454545,1.7830938483650702,5,people,test,"{'girl': {'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}, 'child': {'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}, 'kid': {'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}, 'person': {'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}, 'toddler': {'girl': 1.0, 'child': 1.0, 'kid': 1.0, 'person': 1.0, 'toddler': 1.0}}","[237, 3, 161, 324]","[246, 0, 179, 353]","{'girl': 15, 'child': 12, 'kid': 2, 'person': 2, 'toddler': 2, 'toothbrush': 1, 'brush': 1, 'brushing': 1}","[[''], ['a young child brushing her teeth in a small bedroom'], ['a small girl holding a toothbrush'], ['a young child is brushing her teeth'], ['this is a little girl brushing her teeth'], ['the young child is brushing her teeth'], ['a toy.  the toy is a toothbrush.'], ['a young child brushing her teeth'], ['a young girl with a toothbrush'], ['a toothbrush']]"
6997,2345037,3318371,http://manynames.upf.edu//2345037_3318371_man.png,https://cs.stanford.edu/people/rak248/VG_100K/2345037.jpg,man,people,man.n.01,{'person': 1.0},1.0,{'None': 1.0},2345037.jpg,person,"[{'25': ['person', 'man']}, {'8': ['shirt', 't-shirt']}]",man,"{'shirt': 0.17, 't-shirt': 0.17, 'man': 1.0, 'person': 1.0}","{'shirt': {'bounding box': 1.0}, 't-shirt': {'bounding box': 1.0}, 'man': {'None': 1.0}, 'person': {'None': 1.0}}",25,0.88,0.5293608652873645,2,people,train,"{'shirt': {'shirt': 1.0, 't-shirt': 1.0, 'man': 0.0, 'person': 0.0}, 't-shirt': {'shirt': 1.0, 't-shirt': 1.0, 'man': 0.0, 'person': 0.0}, 'man': {'shirt': 0.0, 't-shirt': 0.0, 'man': 1.0, 'person': 1.0}, 'person': {'shirt': 0.0, 't-shirt': 0.0, 'man': 1.0, 'person': 1.0}}","[352, 115, 148, 260]","[413, 130, 183, 317]","{'man': 22, 'person': 3, 'shirt': 6, 't-shirt': 2, 'guy': 1, 'tress': 1, 'rope': 1}","[['mr. brown'], [''], ['the rock'], ['the first name that comes to mind is...'], ['mr. john doe'], ['the object in the red box is a sign, a rock and a man'], ['the first person in the middle'], ['an old man in a striped shirt'], ['the man with the blue hat is the man in the red shirt'], ['the blue man']]"
4922,2335268,2169909,http://manynames.upf.edu//2335268_2169909_boy.png,https://cs.stanford.edu/people/rak248/VG_100K/2335268.jpg,pitcher,people,athlete.n.01,"{'child': 1.0, 'person': 1.0, 'player': 1.0, 'boy': 1.0, 'baseball player': 1.0}",1.0,{'None': 1.0},2335268.jpg,person,"[{'31': ['boy', 'child', 'baseball player', 'person', 'pitcher', 'player']}, {'2': ['ball']}]",boy,"{'ball': 0.17, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}","{'ball': {'bounding box': 1.0}, 'boy': {'None': 1.0}, 'baseball player': {'None': 1.0}, 'pitcher': {'None': 1.0}, 'person': {'None': 1.0}, 'child': {'None': 1.0}, 'player': {'None': 1.0}}",31,0.4838709677419355,2.148780603589196,6,people,train,"{'ball': {'ball': 1.0, 'boy': 0.0, 'baseball player': 0.0, 'pitcher': 0.0, 'person': 0.0, 'child': 0.0, 'player': 0.0}, 'boy': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}, 'baseball player': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}, 'pitcher': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}, 'person': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}, 'child': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}, 'player': {'ball': 0.0, 'boy': 1.0, 'baseball player': 1.0, 'pitcher': 1.0, 'person': 1.0, 'child': 1.0, 'player': 1.0}}","[174, 10, 306, 325]","[201, 5, 372, 394]","{'boy': 15, 'baseball player': 5, 'pitcher': 4, 'person': 3, 'child': 2, 'player': 2, 'ball': 2, 'shortstop': 1, 'baseball glove': 1, 'girl': 1}","[['baseball'], ['a boy throwing a baseball'], ['the little kid in the white uniform holding the ball'], ['a young baseball player'], ['a young boy holding a baseball'], ['the pitcher'], ['baseball'], ['the boy throwing the ball'], ['a baseball player throwing a baseball'], ['a baseball']]"
15950,2378041,562485,http://manynames.upf.edu//2378041_562485_child.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2378041.jpg,boy,people,male_child.n.01,"{'child': 1.0, 'skateboard': 0.33, 'skater': 1.0, 'skateboarder': 1.0, 'toddler': 1.0}",1.0,{'None': 1.0},2378041.jpg,person,"[{'27': ['skateboarder', 'child', 'skater', 'toddler', 'boy']}, {'2': ['skateboard']}]",child,"{'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.5, 'kid': 'NA', 'baby': 'NA'}","{'child': {'None': 1.0}, 'boy': {'None': 1.0}, 'skateboarder': {'None': 1.0}, 'skater': {'None': 1.0}, 'toddler': {'None': 1.0}, 'skateboard': {'None': 0.3, 'bounding box': 0.7}, 'kid': 'NA', 'baby': 'NA'}",31,0.4193548387096774,2.4874142357922144,8,people,train,"{'child': {'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.33, 'kid': 'NA', 'baby': 'NA'}, 'boy': {'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.33, 'kid': 'NA', 'baby': 'NA'}, 'skateboarder': {'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.33, 'kid': 'NA', 'baby': 'NA'}, 'skater': {'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.33, 'kid': 'NA', 'baby': 'NA'}, 'toddler': {'child': 1.0, 'boy': 1.0, 'skateboarder': 1.0, 'skater': 1.0, 'toddler': 1.0, 'skateboard': 0.33, 'kid': 'NA', 'baby': 'NA'}, 'skateboard': {'child': 0.33, 'boy': 0.33, 'skateboarder': 0.33, 'skater': 0.33, 'toddler': 0.33, 'skateboard': 1.0, 'kid': 'NA', 'baby': 'NA'}, 'kid': {'child': 'NA', 'boy': 'NA', 'skateboarder': 'NA', 'skater': 'NA', 'toddler': 'NA', 'skateboard': 'NA', 'kid': 'NA', 'baby': 'NA'}, 'baby': {'child': 'NA', 'boy': 'NA', 'skateboarder': 'NA', 'skater': 'NA', 'toddler': 'NA', 'skateboard': 'NA', 'kid': 'NA', 'baby': 'NA'}}","[25, 0, 110, 168]","[40, 0, 212, 320]","{'child': 13, 'boy': 5, 'skateboarder': 4, 'skater': 3, 'toddler': 2, 'skateboard': 2, 'kid': 1, 'baby': 1, 'shirt': 1, 'helmet': 1, 'headgear': 1, 'cap': 1, 'skating board': 1}","[['a child'], ['a young boy'], ['a skateboard'], ['skateboard'], ['a skateboard'], ['a child riding a skateboard'], ['a skateboard'], ['the skateboard'], ['a small child wearing a helmet'], ['a child']]"
4677,2334000,3142917,http://manynames.upf.edu//2334000_3142917_woman.png,https://cs.stanford.edu/people/rak248/VG_100K/2334000.jpg,girl,people,woman.n.01,{'woman': 1.0},1.0,{'None': 1.0},2334000.jpg,person,"[{'33': ['woman', 'girl']}]",woman,"{'woman': 1.0, 'girl': 1.0}","{'woman': {'None': 1.0}, 'girl': {'None': 1.0}}",33,0.8181818181818182,0.6840384356390417,2,people,train,"{'woman': {'woman': 1.0, 'girl': 1.0}, 'girl': {'woman': 1.0, 'girl': 1.0}}","[119, 33, 120, 422]","[99, 23, 114, 384]","{'woman': 27, 'girl': 6, 'person': 1, 'player': 1}","[['the woman in the bikini in the photo.'], ['the woman throwing a frisbee on the beach'], ['woman throwing a frisbee'], ['the woman standing on the beach throwing a frisbee'], ['the person in the picture, the beach, the frisbee, the frisbee is a'], ['a girl playing frisbee'], ['a woman playing frisbee'], ['the woman in the bikini.'], ['a girl is throwing a frisbee at a person'], ['a girl throwing a frisbee']]"
